address,initial_tokens,current_tokens,bought_canonical_tokens,buy_pool_ETH,sold_canonical_tokens,sell_pool_ETH,gross_external_incoming,canonical_swap_output,other_custody_output,same_group_inventory_via_relay,outside_wallet_inventory,verified_secondary_swap_output
0x63ec40ffd185e7de69f0922478f3ad98cbeede9a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x4dbce0a7ba56d954283fbf91035f8fcac45acd9b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc2cfe8bdacd50943258a326e498b202ce0f4bb45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x3e36ffb5c16385c7d52ea472c92945045776091a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xbb310c960f95f2b6b6bd0852fb2acdad109936eb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x22addbee1cd55b6081b0f8aaa94198d6c1f6b2f5,2225.749481008034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa101f4c5d1d258b1782f5012139a136e7474a955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5583d769058701d8d1dd7dab6856c05874d62b5d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xf5f45d2e053a7fe063b99cee408b44b8f86956a4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x255b7879959b462d7e9f19c5488cd49019663be2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x030da1759db64b75fecf70efb737de28996ef222,9862.224535249004,9862.224535249004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5b3fcc404c541491b5c9662d95fb9cd905f21661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb7604e92d0c92c7373d3f96666bba8807084b56e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0d74eeb0b00c6a90142e51865f7c05473264841c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x90c957d6d2adb667a209f2c7c00ad9e5848e8b34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x29e4487442b21bc98b4770a2e2de50701314ed1b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x7bb18a5c1e56565f2a3dd5cdeed38a013a388705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe0d4c69839ee6d8d6be2133a6af51d2bae27dc2d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xf2f0ac184e4e379d6e8ec15846242d755ad1ddfd,5452.170900318964,5452.170900318964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x60d97552d8f7982922d18d0f2a8fbd9d5b0e2c28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x6150b4a6bbe8cff57623e6972407f02ede8ffe42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x78c382ba287ef26b843cf8d18939f24521b46f19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x4e39c16c0d973c70955b41003fb4b79104359001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd028b1f8a2e842a1e403d29e7a5f6dab368e3733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc2efeef229bf820292bd373a99d7640366ee2988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x8a91c5ca1ddc2d4a161a1dcff265233287ede4a4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb8fc95e3229d489ffb51b54fcc19c64a770c9fa9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xadae6f8b6c6bbd88c428d7e9bdddfdc1b11fdf8e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd3f932610d57dc33265e4bc80ce393c2d73fbdd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x9d7170f5a87cd8eddb352414879ae999184e896b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x4392a7d582c23eeb18900679146573bd432e10ff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x42d69fdf6672a14f9d65f333d7c211ffd13b6e77,1351.217179219918,769.7506787412177,0.0,0.0,469.262034089142,0.0493266038916836,0.0,0.0,0.0,0.0,0.0,0.0
0x9948ed6f180e064a6d7668b0af3304d3044bf4ef,129.72599020503984,129.72599020503984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x59107cd3c95e479096c8fa42b41c12e4b8a91a5d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x9c590a19326575509977353192005628d2ea5ffc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x62b4602685827f1dd007c1f81713fbad86dbaf00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xbb9f2e959902f1a897770680db87b768f14f5e5a,70.06683028303723,70.06683028303723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0d5937d7d7805393cbeab126838941a55509d46b,8.9434e-14,8.9434e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc8d7b228fbc3edfc1061084cc17b559522c0fefe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x3f286db4a34a3f3318ed621de086ea5c6e186db6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xf9aa91a1a7fcda4bbd182212b195907d3ed78599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xbebbad0b95ed88e6c56c8d79daa82257e97c3f44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd373a3f763152a90f16a76c98f6749faedd1e73d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x4ba5f32b3c29b2f609b6542c7f81fcc653479873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd7e3d3b24001cffd752bc05e943a8d14db6d73b3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x09a71d6a42da1c135c6f54eea7900d923d909aa8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe4f3c2e834de80ecf959a5ed19685c381c47b89f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x3c53f304dcd45ca7e77472f2b818c1d28b7afe0b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x1c43925835ea30480e36a8288dc7ec19cd822791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x9d51f3ce90ff357f6a6974d44d28ccce3ce262a4,9.4184e-14,9.4184e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe8c6cee0408d8fcb1e09dc13149b6d516c32ff70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x42ba09cb0276dab9cce4afea93ea339b3553e67c,9520.321482979749,6265.607750435283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x3590cb319069d2c5d696150c8e7d1d2901423abc,25628.41095289854,25628.41095289854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa97a91ed70b8bc8fd202d5e4704ade94e0acb8e0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5d1b0ae6e45a9e376cabe2351ef470970cc3d938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x300407454da9ba04f66d284d737aa4db2f06dab3,430.2429067909562,430.2429067909562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xcabcb6269f25e6f388230b6ec5916b38e76357e7,593.7489403623717,593.7489403623717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xad8c7a19bc29ba104cedab894c01d1722ce185e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x9ff195ea970f3f59c827198e33e25de764399835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x7d483c2146c81e36e1fba54622513e3a6d9d56f4,17320.813933228837,17320.813933228837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa335fd7f2700898757ec4e763d5f46ac83cf4161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xab485325288184530b16773a958feb2d56f378ed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x7789525ec1b412e57cfc94dec6e489289059fd95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x341587bde6e6c6effbf5df6f729b496923b724a0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x4b81449e67b8d001bbd539f3ea0f6087d97ac14a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x021e56485784dab1ed2a0504d56fe3a0904595c9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xefb2bc68d19e40e079a1bc328cd392b8847641f9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x98dbcefa188211be1808ae16853b0874c74beed8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xba82abd865ac471edf8790a5e9269e00deee9eae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x55535c44a11bf074c042d98dcd9e97ea28e023a3,869.4653160337995,869.4653160337995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x4c71b6d4cc7fe1597ef7b4994ac3aa4d751e51eb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xf955dab8bdb1158dc0df449997a057ab9eb4f774,99488.33097153532,21890.35774288384,0.0,0.0,65671.07322865151,6.7600942985149235,0.0,0.0,0.0,0.0,0.0,0.0
0x5a2ec8fc323180c33638bc02cbaaf139ecf37d94,348.8372855995113,261.6279641996335,0.0,0.0,87.20932139987782,0.0081363183368893,0.0,0.0,0.0,0.0,0.0,0.0
0x9197ce79fcd4a8fc1e6c79d6966260b56e16d4b6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x3bab49622197b0e0bb1b6fafbcb57e6e6d6b28f3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x333411b580fda17c663059038c3dc6f6796b1da8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xac5e433869eeae2170d6020f7728454f9cfea7c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xdf284da4119b295f9a3f31ec58724134ea5268a4,4.158798619058813,4.158798619058813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe83aa34b709841555c9276e9b12937e8fe538506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb6d9daabd5dbb55a3e946b5a49a04488cad945a3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x147072f7d75d7e055e1c666a854fa5a07817daed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x88f5a9430968ca0abbe1bc662fa963cae1dc4a77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0bf17af03bfc7a44a5bb80419b323271bd0155cf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc577382a3bd8eb4a66caa1b247d70d7f9c46d6f1,12.407723988974617,12.407723988974617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa65ce1d604fa901c13aa29f2126a57d9032e412b,600000.0,450000.0,0.0,0.0,89999.85,9.776280945608868,0.0,0.0,0.0,0.0,0.0,0.0
0x2bd9000e3e516a74582e5cdfa2e67fedee38157f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xde9e6b2fc62041fff0a66e4230f4e64a46e2fde3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2002fb73bf0777d8026d2b1fa804f6316dac9e4c,2606.052866063537,2606.052866063537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa219bad2e0bd736db1f4c293092b99932bfe7d1b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xaee6fc9ae27c90a6b64db74bf84f508e0d298f1d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x8832e2ac20bb587bd16cc38b30017461d7d752e3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x834cd5a02813eb6d7ae06e85bef4552a1faf51de,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc921d2e7f77193c42520aa4248f2769080f3d126,1832.643815398204,0.0,0.0,0.0,1832.643815398204,0.170356717133977,0.0,0.0,0.0,0.0,0.0,0.0
0x9ad301e74733ad7abe541e40936a1f4630e04d84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe739b7b2ec8771bc4c7eac4de82fde63d1393fc0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc44b50465baf60b318e57debf5e469a95d794f24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x648adbc9efbb4ca4b1dc43bc31b0d13fb47e4066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2453303a863443ea994ec1eb77fd870b2df69a67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa09f46e3b7165bf38af1ac13d89be34bdf662e7f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x31b88334ed07e93e8ee6106a1acfc75168c78e9b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xf94eea1d315d32cae8c0b2d7e95b2cc74b54d509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x00fbfab3a2941a0a6450a731c5f90e3ac8d48265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc7c5b0d05153d9e44c87ea41b9b5f33ad71010cf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xfa8f45cfb81782b2c3426e0c0ed76f80f1ac664f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x220aac56890e2a23e325c009584bbed39056774f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xf7c29429ede629fa253c66f51ab63f35371c5911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0beaa74ea66dbb2f68dab1be749d393e24b10bd7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xf79c56056fd4226f7688ff3aac968b42cbc9ea01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb14c56182cefaf3b78d984d08de3a68334fbb5bc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xab9ea52e96bf3f654a51fd5c02e48b0f30731fed,0.0027400828351643,0.0027400828351643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x46c0e9b2d3eb29acf4f90bd7ff564274bcc72b12,775.6713228933621,775.6713228933621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2015a4b620c5b188691ca745eda51c2382f236da,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x06cd569591c76173f2fddd17ec4f54842ecb2cbf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc151a66574ef8af5d301b3b2956566812d2b9719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xcf486ce2ee2ec4356ab9aac3049f0d18d2e58043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x00c47676ef9512e8e181edf9e7bb6a796201b76a,0.007383827704074,0.007383827704074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x57e0917351ce83fe7b72f659efb435edbcb3fb21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x76b1b9ca0695593b8651704eec5ac3f9e7f7c213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0e4acdbaa7674767d0d9b1d9fc8756b766d02289,24.10073870087252,24.10073870087252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x98ab8cf3a98d5cffdf3d9a2cfa48660095566913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe2ecec4e03d31d9b5348e17b18763e1dc3ef5f09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0b7576a64a0f4b4924d55ed328ede4979446521b,213.935695507179,213.935695507179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0c1a43d61dd08bd240cfc17b91b5badd285d26d5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2f85fb2a2d54f30ac38148166b75ce22c3c15b43,24787.44450138905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x294d96d9ea087da094a435bd9aaf843f1560e7ae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xeea2bfba9b06d76e5561102f2966129582496c0d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x6d35d4292160ec19702096bb2101f9388acbb840,1.8113611218431027,1.8113611218431027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x71f9be8ffd2fc8e2a9cf39cf53e1a4ff7d1e413f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01f3bedb04d4090372f7b1ca0a4f0bb581faaf8f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x8c855e11881791823c2ca99c1eaf8855e3dfb42c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc595e2bd44a38731145803ef49457c0402c2da83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2a3399038a938b43e142256cc59273dc9911ca70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x74f071928f3e7a0945c0c167af9a43942f649684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x50106adc5754bab54512c31bbeb49eb71ac6616e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x07fb753a79177927fa871eaa6eb1ef60a00d3473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xfd9b4e8bcb71c6660c39d4c73ee20b4dddb3afd3,30979.330987245867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x00f87ac521be4d7d60a5aa32d993667dd182a6bf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x26f7e591bf4eb57e1ea0f77805aa03ef66b63449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0b3d2fde374357ddd27de3b48900a22438932ee1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xfd6d4817b6c3c35c2e857d965d6895f4d0a756b3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xf74bbbe5926ec19d480b9ded94883143199e494a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x9b524df8307742382f7112dfc5071e7bac2687a8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xcb801f51d908dc4e4619b7041cea75b8fb507c2a,9.04761e-13,9.04761e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x14b33822c8bc5689e4130b0d3fca676674fb6718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x11e1fdcfb680ed1e71ad336adac324d37202263c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x34568cb6bb15afc4d314a88304b93b616dbde77c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xbf56d3dc8e68f39d31a3817a5aa9cbc71458d078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x6d366faf50a0e0dab5708d744aafcff097f516b7,382.6226694145933,382.6226694145933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xf7867a5065b8dafdae0e85f9ac4bb5f6018c5ad1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x73bcd314ceca8435fe9580b10599ad39ed6c059d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x38151664da1cc4ade5305af94e7709c6a5a0dd16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc4ff0d92538eb133174cac869190b50ee0a9599c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xdc688a9d5a258266e898c9119ec2f97f68655fdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa5baaa52358a8ab92417b5bb81a6c06999aab7e2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0ce86c68da81e719949be022b3d9934615f9fdd2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd7015406b53fe64b5ef34db5d116b8f36132f1d9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xfab55b975646bd4f96becef3b766827205ed4386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa78463464b6edabaa2d49310520d57a7d71d6589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xdd3c15c343da8e050e8e4562d0bb2bf89e392deb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa1b460590b144b817a475250d1491b4bc4d51a05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x7dcfbaac68e29dec7a3481babab2d57b0bb771cf,8.55775e-13,8.55775e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x8c07088fd67d5803967f9ec7884f0ad8b3172d98,1.136986e-12,1.136986e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x9a89cc324321151241235220850d3d8fb5c1117c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc5403e14799018dff883968c05791e7ca0c53681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd3dec1c9389a247f8a78fc5248382faf820a272e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x9fc9a4f84bbf073d91fe6b9be6623f4ca0b221c9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc0fdfeb9c4bf4c95c90063757b2bd3e5ecbd3698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x016be7a3ef30cec10f87ecb8c794fe8533c9dddf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb56c0e3743f4800d5b1a3df3de280a8250c213af,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x71ba4ce9bd0b5ecc4dbc815ec08960890f0c2fb3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc5639b1e83a610c0c8098e8b65649108e446b332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x9f01a503120cc32c472751583f5bfffc371288b9,21945.11441521388,21945.11441521388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x38ee3df0e26f4fce54c269b913ee06ba68a2cf55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x8eea4bd83ccd1f2521ee067595a017259c3ffc11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x8d1356eaaf3d5266ade221def12d2125bdaae5fd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
