address,wallet_tokens,native_eth,native_eth_observed,charter_count,branches,pending_tokens,deposited_tokens_lifetime,licenses_bought_lifetime,buy_tokens_lifetime,buy_tokens_6h,buy_pool_eth_lifetime,buy_pool_eth_6h,buy_count_6h,sell_tokens_lifetime,sell_tokens_6h,sell_pool_eth_lifetime,sell_pool_eth_6h,sell_count_6h,cohort,first_pool_buy_utc_approx,inventory_own_pool_buy,inventory_transferred_pool_buy,inventory_branch_withdrawal,inventory_transferred_branch_withdrawal,inventory_initial_allocation,inventory_transferred_allocation,inventory_other_custody_or_unresolved,inventory_own_other_pool_buy,inventory_transferred_other_pool_buy,strategy,cash_observed,native_ETH_budget,buy_event_rate_hour,sell_event_rate_hour,sale_fraction_median,buy_ticket_mean_ETH,previous_tokens
0xdbecff5e4c8417a542f53903412e20beb04eed1b,430.63479432607903,0.0024977146712003,True,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,39.06964918064434,39.06964918064434,0.0041629415275246,0.0041629415275246,1,net_seller,,0.0,192.75629726564355,0.0,0.0,0.0,0.0,237.8784970604354,0.0,0.0,recent_seller,True,0.0024977146712003,0.0,0.1666666666666666,0.0787256286754717,,496.2761153893096
0xb179fa373c86fda3beb7adb2524758797c10c574,201.0208187520192,0.127489119886145,True,0,0,0.0,0.0,0,201.0208187520192,201.0208187520192,0.019404,0.019404,1,252.13567889832063,252.13567889832063,0.0238505558502728,0.0238505558502728,1,two_way_trader,2026-09-16T03:39:11.552999973+00:00,201.0208187520192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,two_way,True,0.127489119886145,0.1666666666666666,0.1666666666666666,1.0,0.0198,252.13567889832063
0x90742a7bd8518c7b8539badb850fec0cffc39612,159.02822750342563,0.1042470037135127,True,0,0,0.0,0.0,0,165.02425745336865,0.0,0.01276157,0.0,0,435.8678005260399,159.02822750342563,0.0513132990642687,0.0150396408985508,1,net_seller,2026-09-15T01:13:32.227039814+00:00,0.0,0.0,0.0,0.0,0.0,0.0,159.0282275034256,0.0,0.0,recent_seller,True,0.1042470037135127,0.0,0.1666666666666666,0.5,,318.05645500685125
0xba47a33accb9e013dd6817ea981ef6591aca6a39,154.20047168277506,0.0,True,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,127.21523493781774,127.21523493781774,0.0135075584181108,0.0135075584181108,1,net_seller,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.20047168277506,0.0,recent_seller,True,0.0,0.0,0.1666666666666666,0.4124995,,0.0
0x379cc4bb3eda8cf3ca053d779fb835b7422ba4e8,144.06580413701062,0.0316428071751097,True,0,0,0.0,0.0,0,212.2136200963276,0.0,0.029106,0.0,0,68.14781595931701,47.876695821420405,0.008904104395363,0.0053120029759189,6,net_seller,2026-09-15T02:19:26.071985245+00:00,144.0658041370106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,0.0316428071751097,0.0,1.0,0.05,,191.94249995843103
0xcd5dc1fc17cfa54be1a16afb16541b5def29d8df,66.62438645054856,0.0,True,0,0,0.0,0.0,0,39.059997448776485,0.0,0.0057670450468058,0.0,0,98.3142794042,98.3142794042,0.0103001114642583,0.0103001114642583,1,net_seller,2026-09-15T01:55:13.901710272+00:00,15.777673181111185,16.609693524377693,0.0,0.0,0.0,0.0,15.690650182008495,15.753085973839156,2.7932835892120336,recent_seller,True,0.0,0.0,0.1666666666666666,0.5960656883861265,,164.93866585474856
0x98a92a5d8363feabe26047824f579b332c32a988,62.82313661803567,0.001971617770448,True,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,62.82313661803567,62.82313661803567,0.0068159020212294,0.0068159020212294,1,net_seller,,0.0,0.0,0.0,0.0,0.0,0.0,62.82313661803567,0.0,0.0,recent_seller,True,0.001971617770448,0.0,0.1666666666666666,0.5,,125.64627323607134
0x32bc88a9922f14c700b5fab047c391e3e08b7d11,40.50200097348391,0.0,True,0,0,0.0,0.0,0,6673.715119879253,0.0,0.7501188331887197,0.0,0,537.9314927616307,537.9314927616307,0.0561788260598929,0.0561788260598929,1,net_seller,2026-09-15T01:23:04.968693733+00:00,33.16698440643643,1.7369647540590982,0.0,0.0,0.0,0.0,5.598051812988373,0.0,0.0,recent_seller,True,0.0,0.0,0.1666666666666666,0.7988725738415726,,673.3633252357839
0x2b46cde4e5e175218fdf99a9e7df39f2cbebd286,33.41509882964029,0.0029925176139294,True,0,0,0.0,0.0,0,44.55346510618706,0.0,0.000987624,0.0,0,11.138366276546764,11.138366276546764,0.0011645073003922,0.0011645073003922,1,net_seller,2026-09-15T01:03:58.096128941+00:00,33.4150988296403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,0.0029925176139294,0.0,0.1666666666666666,0.2499999999999999,,44.55346510618706
0xf0ed62f8877c293221dec1e0198ebf9bbd74a6d2,31.492426631929064,0.0,True,0,0,0.0,0.0,0,433.3813521271911,433.3813521271911,0.0404573317384202,0.0404573317384202,1,598.3561060066522,598.3561060066522,0.0649206154268195,0.0649206154268195,1,two_way_trader,2026-09-16T02:45:33.457499981+00:00,21.66906760635959,0.2133751028712875,0.0,0.0,0.0,0.0,0.5221866543807945,8.353988496308602,0.7338087720088335,two_way,True,0.0,0.1666666666666666,0.1666666666666666,0.95,0.0412829915698165,629.8485326385812
0x09632791d1a1beac212e0a9138a1238abc0eaa69,10.84738273953775,0.0010725317589841,True,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,39.68,39.68,0.0042052913662421,0.0042052913662421,1,net_seller,,0.0,3.618474283990864,0.0,0.0,0.0,0.0,5.940747002671273,0.0,1.2881614528756131,recent_seller,True,0.0010725317589841,0.0,0.1666666666666666,0.7803744826603582,,100.84738273953776
0xbabba65772e591b7b399bfa8f3c405a36577a68f,8.058519358020922,0.0003669928387046,True,0,0,0.0,0.0,0,16.117038716041844,16.117038716041844,0.0017199,0.0017199,1,8.058519358020922,8.058519358020922,0.0008398524177388,0.0008398524177388,1,two_way_trader,2026-09-16T05:17:41.180399895+00:00,8.058519358020922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,two_way,True,0.0003669928387046,0.1666666666666666,0.1666666666666666,0.5,0.0017549999999999,0.0
0xfefaf388bf9d558b68d9e00e2983c2df93e176d1,0.9012903925909448,0.0011028768309997,True,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,512.0,512.0,0.0476033686498002,0.0476033686498002,1,net_seller,,0.0,0.733381552037315,0.0,0.0,0.0,0.0,0.1679088405536219,0.0,0.0,recent_seller,True,0.0011028768309997,0.0,0.1666666666666666,0.998242760528247,,662.901290392591
0x47174114e71ca12e73a3f9fa1e7d5bd67269b774,0.6538568200916868,0.0034568068458006,True,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1481.0,1481.0,0.1390962832326995,0.1390962832326995,1,net_seller,,0.0,0.0,0.0,0.0,0.0,0.0,0.6538568200917325,0.0,0.0,recent_seller,True,0.0034568068458006,0.0,0.1666666666666666,0.9995586979934064,,1481.6538568200915
0xf48bf3857ca5774e9b84f9d9506d1e066e556276,0.0070706760657079,0.0,True,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,2639.29,2639.29,0.2906110489950639,0.2906110489950639,1,net_seller,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007070676065723,0.0,recent_seller,True,0.0,0.0,0.1666666666666666,0.999997321000298,,2639.2970706760657
0x6f7a08594370b39d23f87913e8527a433e415c7a,0.0057364983642664,0.0,True,0,0,0.0,0.0,0,3467.825736498364,2809.6598641096125,0.3978788388313443,0.3104371387376174,1,3467.82,3467.82,0.3581139793824139,0.3581139793824139,2,two_way_trader,2026-09-15T16:14:22.933910608+00:00,0.0057364983645129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,two_way,True,0.0,0.1666666666666666,0.3333333333333333,0.514998459264794,0.3167725905485892,3467.825736498364
0x6c39dbf7d1a6ee9f42a0211f0f59db38123da995,7.87e-16,0.0006956717570326,True,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.322196782049257,1.322196782049257,0.0001284559358331,0.0001284559358331,1,net_seller,,0.0,0.0,0.0,0.0,0.0,0.0,6.661338147750939e-16,0.0,0.0,recent_seller,True,0.0006956717570326,0.0,0.1666666666666666,0.9999999999999994,,1.3221967820492575
0x09d619b19f45f8a5d9c86ee90580887d9424d663,0.0,0.0199756136171528,True,0,0,0.0,0.0,0,69.33871723263371,0.0,0.0097029702970297,0.0,0,69.33871723263371,69.33871723263371,0.0075354710714098,0.0075354710714098,1,net_seller,2026-09-15T14:59:04.422886133+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,0.0199756136171528,0.0,0.1666666666666666,1.0,,69.33871723263371
0x0c8048326b825d6089d4bd2bc9e52586ecc310d7,0.0,0.0217991268837092,True,0,0,0.0,0.0,0,125.74356818158893,0.0,0.019404,0.0,0,125.7435681815889,125.7435681815889,0.0118307664543087,0.0118307664543087,1,net_seller,2026-09-15T02:47:53.647563219+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,0.0217991268837092,0.0,0.1666666666666666,1.0,,125.7435681815889
0x17c9a6681c3dba9ba03fb5d802a9f6aa3e928ac2,0.0,0.0008897169019599,True,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1846.2308131688903,1846.2308131688903,0.1957342940358286,0.1957342940358286,1,net_seller,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,0.0008897169019599,0.0,0.1666666666666666,1.0,,0.0
0x1d69c571f7fff7e37ddca9efc44842b549730cf8,0.0,0.571975429595054,True,0,0,0.0,0.0,0,16212.534506178885,0.0,0.6135128999999999,0.0,0,16212.534506178885,2076.762268345916,1.4748454888428828,0.1963925222754961,1,net_seller,2026-09-15T01:02:32.030967712+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,0.571975429595054,0.0,0.1666666666666666,1.0,,2076.762268345916
0x1adbf57c96c0a16ca350d1ffca130f11667ce6a8,0.0,0.0,True,0,0,0.0,0.0,0,24662.38572044837,0.0,3.426737899476573,0.0,0,4720.64534536978,4720.64534536978,0.5016734771719157,0.5016734771719157,1,net_seller,2026-09-15T01:47:15.798370600+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,0.0,0.0,0.1666666666666666,1.0,,4720.64534536978
0x0cc667c740a7ba482cd753597770db8ff8450023,0.0,0.000198498278512,True,0,0,0.0,0.0,0,39906.58554658162,0.0,5.94811,0.0,0,41153.35716751055,41153.35716751055,3.867646913256379,3.867646913256379,1,net_seller,2026-09-15T01:55:37.888208866+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,0.000198498278512,0.0,0.1666666666666666,1.0,,41153.35716751055
0x03afdf296450f1fd66a9bdceaad117c8e99e5c0b,0.0,0.0,True,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,14260.85099579505,14260.85099579505,1.4865405821630666,1.4865405821630666,1,net_seller,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,0.0,0.0,0.1666666666666666,1.0,,14260.85099579505
0x091ff5ff1fbeb093f538146bf78018826822d2b3,0.0,0.0184886214737418,True,0,0,0.0,0.0,0,5946.05942145862,0.0,1.1273661578975254,0.0,0,36747.95309479167,36747.95309479167,3.838792484234578,3.838792484234578,1,net_seller,2026-09-15T10:13:00.407611609+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,0.0184886214737418,0.0,0.1666666666666666,1.0,,36747.95309479167
0x0974705dba672386fae3329ffffac129879c5342,0.0,0.0,True,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,52.880510511619136,52.880510511619136,0.0056420096507614,0.0056420096507614,1,net_seller,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,0.0,0.0,0.1666666666666666,0.375,,141.01469469765104
0x0ba1c8949eedfba13fad2dc7c5eb90456cc19013,0.0,0.3675799416859611,True,0,0,0.0,0.0,0,1129.687170465245,0.0,0.1035955799999999,0.0,0,1129.687170465245,708.0926907627864,0.1180712917943774,0.0768218252896101,1,net_seller,2026-09-15T01:02:14.489677429+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,0.3675799416859611,0.0,0.1666666666666666,1.0,,708.0926907627864
0x0bcb2ff60825998b8eedfdd1434b79dc03ccf327,0.0,0.0,True,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,15.34967440232401,15.34967440232401,0.0016572919035546,0.0016572919035546,1,net_seller,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,0.0,0.0,0.1666666666666666,1.0,,15.34967440232401
0x6e83146b8c8e09cf7f05816dda67b74eaba2e751,0.0,0.0,True,0,0,0.0,0.0,0,24552.67676760202,0.0,2.3083759134537893,0.0,0,31491.23561077122,31491.23561077122,3.368074361197864,3.368074361197864,1,net_seller,2026-09-15T01:08:11.214736938+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,0.0,0.0,0.1666666666666666,1.0,,31491.23561077122
0x6d22c8a7fa7018ad176c53cc9ca0df69795622e9,0.0,1.28919518358305,True,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,3687.66619305082,3687.66619305082,0.3440444506173385,0.3440444506173385,1,net_seller,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,1.28919518358305,0.0,0.1666666666666666,1.0,,0.0
0x6c59240e64a85376cd6cf566ba078b179caeedbf,0.0,0.0195960875084282,True,0,0,0.0,0.0,0,53.93817861314675,0.0,0.009751,0.0,0,142.31387645591764,142.31387645591764,0.0133996052185874,0.0133996052185874,1,net_seller,2026-09-15T10:05:23.603706121+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,0.0195960875084282,0.0,0.1666666666666666,1.0,,142.31387645591764
0x68ac51f7f0ab45044876612e7c82cf1660a7212b,0.0,3.704490692147601,True,0,0,0.0,0.0,0,634.0455421357764,0.0,0.09702,0.0,0,634.0455421357764,634.0455421357764,0.0663837048150832,0.0663837048150832,1,net_seller,2026-09-15T02:24:43.369435787+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,3.704490692147601,0.0,0.1666666666666666,1.0,,634.0455421357764
0x65c55b53c252325649eb8607cb9f6121ea716937,0.0,0.0,True,0,0,0.0,0.0,0,755.2822287125574,755.2822287125574,0.0811078734123399,0.0811078734123399,1,641.989139123445,641.989139123445,0.0682964410327196,0.0682964410327196,1,two_way_trader,2026-09-16T04:02:16.105000019+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,two_way,True,0.0,0.1666666666666666,0.1666666666666666,0.849999,0.0827631361350407,0.0
0x678ff794230146a64802f8d66895fa451bd1863a,0.0,0.0,True,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,929.0886298152705,929.0886298152705,0.0973427532674618,0.0973427532674618,1,net_seller,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,0.0,0.0,0.1666666666666666,0.974999,,952.9123925411928
0x63e0c6b4390dcb1a8c9670d9b843d7a5a2383bee,0.0,4.802896276802984,True,0,0,0.0,0.0,0,4525.582643457118,0.0,0.19355985,0.0,0,4525.582643457118,4525.582643457118,0.4926060777941503,0.4926060777941503,1,net_seller,2026-09-15T01:00:49.078346014+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,4.802896276802984,0.0,0.1666666666666666,1.0,,4525.582643457118
0x658acef2293988d6a03ac53c9486521c35258b3b,0.0,0.0002357016008005,True,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,113.50146408821172,113.50146408821172,0.0106889149079905,0.0106889149079905,1,net_seller,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,0.0002357016008005,0.0,0.1666666666666666,1.0,,113.50146408821172
0x588295adf8c8a80b055b9fcdf0b73ee863c6e97d,0.0,0.1036318723626311,True,0,0,0.0,0.0,0,3861.327391030308,2106.547851250542,0.5095601251039391,0.2425499999999999,1,4837.541104445814,2106.547851250542,0.5463799232499147,0.2274290897328009,1,two_way_trader,2026-09-15T01:51:18.750738621+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,two_way,True,0.1036318723626311,0.1666666666666666,0.1666666666666666,1.0,0.2474999999999999,0.0
0x59412ef856ce78786ce1b9fbcb0a92eed13bf341,0.0,0.000258804694128,True,0,0,0.0,0.0,0,516.6892968003809,0.0,0.07500724,0.0,0,516.6892968003809,516.6892968003809,0.048177324583673,0.048177324583673,1,net_seller,2026-09-15T03:53:19.336747408+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,0.000258804694128,0.0,0.1666666666666666,1.0,,516.6892968003809
0x623bd58628b91cb3dad894a8c3956f53b776d3a7,0.0,0.0,True,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,302.58190917221384,302.58190917221384,0.0316624391936065,0.0316624391936065,1,net_seller,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,0.0,0.0,0.1666666666666666,1.0,,302.58190917221384
0x5f1115f3d02030817f06ce4493966aa10189ba5b,0.0,0.0876868439928793,True,0,0,0.0,0.0,0,29248.27206826222,29248.27206826222,2.85933375,2.85933375,1,30002.043691572504,30002.043691572504,3.2036376696357016,3.2036376696357016,1,two_way_trader,2026-09-16T03:44:20.590500116+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,two_way,True,0.0876868439928793,0.1666666666666666,0.1666666666666666,1.0,2.9176875,0.0
0x57c014e3fca462789060f8b65e9c029d9f0118cf,0.0,0.0,True,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,174.94690912046173,174.94690912046173,0.0185888136029648,0.0185888136029648,1,net_seller,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,0.0,0.0,0.1666666666666666,1.0,,0.0
0x514677b2ffdd0cb98bd5831897ffa986794620ce,0.0,0.0,True,0,0,0.0,0.0,0,11953.536118774213,3298.134310247892,1.1431099631724804,0.335857274610827,1,6552.335912238438,3298.134310247892,0.8561125455894957,0.3450411083043577,1,two_way_trader,2026-09-15T01:27:32.246243238+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,two_way,True,0.0,0.1666666666666666,0.1666666666666666,1.0,0.3427115047049255,0.0
0x54b788caf38763569b9ddd26314d2ebf31e780fb,0.0,1.6993695436955e-05,True,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,439.6696700118653,439.6696700118653,0.0460668992540611,0.0460668992540611,1,net_seller,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,1.6993695436955e-05,0.0,0.1666666666666666,1.0,,439.6696700118653
0x56b36af95614bd5ef8e9279da81e9cc65edb177d,0.0,0.0278874187410436,True,0,0,0.0,0.0,0,270.14931491518365,0.0,0.048755,0.0,0,270.14931491518365,270.14931491518365,0.0255336592332468,0.0255336592332468,1,net_seller,2026-09-15T07:25:39.598373652+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,0.0278874187410436,0.0,0.1666666666666666,1.0,,270.14931491518365
0x43fecfbb9b06ebe000bf1abdc098b090b80a618e,0.0,0.0,True,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,269.7093277075681,269.7093277075681,0.0282571554013487,0.0282571554013487,1,net_seller,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,0.0,0.0,0.1666666666666666,0.9999999999999998,,0.0
0x4933228adcedc76e1f726d113cf0bef24ba55504,0.0,0.0132891902830619,True,0,0,0.0,0.0,0,130.21842902083534,57.015719494042,0.0177806006275754,0.0061228209960787,1,57.015719494042,57.015719494042,0.0061962064262849,0.0061962064262849,1,two_way_trader,2026-09-15T13:24:56.415122509+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,two_way,True,0.0132891902830619,0.1666666666666666,0.1666666666666666,1.0,0.0062477765266109,0.0002764310687736
0x4c9b853f9d2fe1379e66ac46ba5ce7f32d147108,0.0,0.0,True,0,0,0.0,0.0,0,11400.32676897951,0.0,1.5634014200286617,0.0,0,21715.07000688992,21715.07000688992,2.312415586278892,2.312415586278892,2,net_seller,2026-09-15T01:34:39.613904953+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,0.0,0.0,0.3333333333333333,0.75,,23022.47109857101
0x539d84b07c598672e3881b8a708c761b596d1cc6,0.0,2.8402672569246583,True,0,0,0.0,0.0,0,94.93448490136387,94.93448490136387,0.0098,0.0098,1,94.93448490136387,94.93448490136387,0.0096290569919392,0.0096290569919392,1,two_way_trader,2026-09-16T03:55:48.090800047+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,two_way,True,2.8402672569246583,0.1666666666666666,0.1666666666666666,1.0,0.01,0.0
0x507987982fb9da92a7da7751624598b251acc050,0.0,0.024981919486867,True,0,0,0.0,0.0,0,86.69246674637793,0.0,0.001735668,0.0,0,86.69246674637793,86.69246674637793,0.0081625067072584,0.0081625067072584,1,net_seller,2026-09-15T01:03:17.576774120+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,0.024981919486867,0.0,0.1666666666666666,1.0,,86.69246674637793
0x4b78e5f2a155fca97c2f1431d0d86c016ed7b0ff,0.0,0.0,True,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,739.5919953409798,739.5919953409798,0.0785865750542349,0.0785865750542349,1,net_seller,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,0.0,0.0,0.1666666666666666,0.9,,821.7688837121998
0x4f92999f3746a34efdbac7227a6640ea776745e2,0.0,0.0,True,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,851.9620470067682,851.9620470067682,0.0919557910185326,0.0919557910185326,1,net_seller,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,0.0,0.0,0.1666666666666666,0.974999,,873.8081239127099
0x371c3ddc3cb2a6f98195b12821f020087df2a85b,0.0,0.004028336595965,True,0,0,0.0,0.0,0,424.63968975364753,424.63968975364753,0.045409889684533,0.045409889684533,1,10275.9574439376,10275.9574439376,1.1096258470268103,1.1096258470268103,1,net_seller,2026-09-16T02:07:17.371400118+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,0.004028336595965,0.1666666666666666,0.1666666666666666,1.0,0.0463366221270744,10275.9574439376
0x35287d54a46bb7e3e2bb8b6266dc7dfa0ec8bb5e,0.0,2.17471651983004,True,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,23047.31627597129,23047.31627597129,2.169636588368949,2.169636588368949,2,net_seller,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,2.17471651983004,0.0,0.3333333333333333,1.0,,100.0
0x35db416c1a67d295f46f9c798f28aefa7584696e,0.0,0.0,True,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1218.4633545228364,1218.4633545228364,0.1277272880046085,0.1277272880046085,1,net_seller,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,0.0,0.0,0.1666666666666666,1.0,,1218.4633545228364
0x3d12cd00dcbbe947552ae408020c475394dc8b6d,0.0,0.0,True,0,0,0.0,0.0,0,2408.846715943497,2408.846715943497,0.2452614074917623,0.2452614074917623,1,2408.846715943497,2408.846715943497,0.2520453662976066,0.2520453662976066,1,two_way_trader,2026-09-16T03:50:20.537199974+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,two_way,True,0.0,0.1666666666666666,0.1666666666666666,1.0,0.2502667423385329,0.0
0x3bf0578191116a685e16b9d244652baaf7253917,0.0,5.612169043162541,True,0,0,0.0,0.0,0,1470.7845337003764,0.0,0.245,0.0,0,1470.7845337003764,1470.7845337003764,0.1381473416489644,0.1381473416489644,1,net_seller,2026-09-15T08:14:32.101985455+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,5.612169043162541,0.0,0.1666666666666666,1.0,,1470.7845337003764
0x3f6163f2ac7d93d7928d4647098dbcd85f6435d1,0.0,0.005903640905551,True,0,0,0.0,0.0,0,1830.114953397397,1830.114953397397,0.2032412694238874,0.2032412694238874,1,1830.114953397397,1830.114953397397,0.1964057803367193,0.1964057803367193,2,two_way_trader,2026-09-16T04:24:08.671499968+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,two_way,True,0.005903640905551,0.1666666666666666,0.3333333333333333,0.7267617120059046,0.2073890504325381,0.0
0x408a1cf558879f98000f3b83c41d55843a8f063b,0.0,0.0010182026888661,True,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1742.5755547885926,1742.5755547885926,0.1847186203184515,0.1847186203184515,1,net_seller,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,0.0010182026888661,0.0,0.1666666666666666,1.0,,0.0
0x412219470302bbd678d2b9170f807853db4e03e5,0.0,0.0,True,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,2057.929742524294,2057.929742524294,0.2154378015129497,0.2154378015129497,1,net_seller,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,0.0,0.0,0.1666666666666666,1.0,,2057.929742524294
0x4280fd97f782a3fc6634fcc1c3285e13bcd029ec,0.0,1.8335383521036983,True,0,0,0.0,0.0,0,17598.376453228197,13016.790177160949,1.8612327056082727,1.274,5,10314.28927435753,10314.28927435753,1.078650032243561,1.078650032243561,1,two_way_trader,2026-09-15T01:31:09.212783098+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,two_way,True,1.8335383521036983,0.8333333333333334,0.1666666666666666,1.0,0.2599999999999999,5218.785669700409
0x20e9997cec6bc87e16cd6ec7903a68ab506b3080,0.0,0.0,True,0,0,0.0,0.0,0,792.2091276272806,0.0,0.133351084541912,0.0,0,1095.0853435474542,1095.0853435474542,0.1132871874735725,0.1132871874735725,1,net_seller,2026-09-15T12:41:20.265116215+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,0.0,0.0,0.1666666666666666,1.0,,1095.0853435474542
0x2955629032534a0294713fc105202427190b51eb,0.0,0.2432290757001365,True,0,0,0.0,0.0,0,1832.2396434098616,0.0,0.29106,0.0,0,1832.2396434098607,1832.2396434098607,0.1757026729041463,0.1757026729041463,4,net_seller,2026-09-15T02:12:54.432828903+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recent_seller,True,0.2432290757001365,0.0,0.6666666666666666,0.375,,1832.2396434098616
