hours,elapsed_days,timestamp_utc,price_ETH,price_return,wallet_tokens,wallet_cash_ETH,branches,bank_pending,vault_ETH,hook_ETH,epoch_flow_ETH,branch_withdraw_sell_ETH,sell_pool_ETH,branch_withdraw_sell_ETH_tokens,branches_retired,licenses,license_internal_tokens,license_wallet_tokens,license_fresh_tokens,license_fresh_buy_ETH,buy_pool_ETH,game_prefund_ETH,external_capital_ETH,spec_buy_ETH,spec_sell_ETH,spec_sell_ETH_tokens,owner_spec_buy_ETH,new_seller_activations,owner_spec_sell_ETH,owner_spec_sell_ETH_tokens
15.5,0.6458333333333334,2026-09-16T18:27:33+00:00,0.00015032659190249557,0.5808773538077121,69190231.15499784,6790.286279512984,1198,1759278.0823569372,111.7189937774005,2398.3155294459298,3034.154350490083,0.0,8.050992819725707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.903943101312812,0.0,7.551407397999843,8.031565151431558,2.8932390955686333,20070.573918746322,1.0540910743978422,17.0,4.9162239395653025,34143.42700158336
15.75,0.65625,2026-09-16T18:42:33+00:00,0.00014993652986087245,0.5767753500279553,69155526.36139926,6808.7408149672065,1198,1766569.7490236042,111.7189937774005,2398.612664441967,3029.0530900320705,0.0,7.959868527853814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.858608069841553,0.0,13.650409992247688,2.9169470100424,7.617315961265185,52855.01574969746,0.0,6.0,0.10375651075301448,720.6383878088816
16.0,0.6666666666666666,2026-09-16T18:57:33+00:00,0.0001504167237224512,0.5818252057560735,69197546.62426007,6814.172223269918,1198,1773861.4156902712,111.7189937774005,2398.761866418971,3035.434925429055,0.0,0.3761382494899408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.757973646474518,0.0,11.962445676700296,6.645891475994405,0.35510627991483945,2464.356386364608,0.2499999999999999,5.0,0.009747822090403133,67.59351896250712
16.25,0.6770833333333334,2026-09-16T19:12:33+00:00,0.0001488698489790163,0.5655578293715982,69059892.04149501,6849.878241263192,1198,1781153.0823569377,111.7189937774005,2399.4545275840887,3015.0744283233994,0.0,21.98416769088317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6236705852277515,0.0,16.038182052737817,1.6568067196201548,20.461229885244745,142367.33566715222,0.0,3.0,0.8634127749119261,6037.691087154748
16.5,0.6875,2026-09-16T19:27:33+00:00,0.00014905692997051355,0.567525226483732,69076235.69839635,6858.6520013873105,1198,1788444.7490236042,111.7189937774005,2399.6826754275503,3017.6047448328,0.0,3.501590210638824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.031906720039944,0.0,11.532224476982526,6.155006857183615,3.3690654575283543,23566.330170378573,0.0,8.0,0.02747704679130493,192.12542480859778
16.75,0.6979166666666666,2026-09-16T19:42:33+00:00,0.00015033809298975803,0.5809983025245511,69188819.0922817,6853.613302004484,1198,1795736.4156902707,111.7189937774005,2400.1318369436694,3034.6688866930685,0.0,2.0019321577228766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.066074017991074,0.0,12.474603993560203,19.45517756937864,1.9141273368025171,13289.108691353114,0.0,7.0,0.02774685618867352,192.55258369107588
17.0,0.7083333333333334,2026-09-16T19:57:33+00:00,0.00015057907962599796,0.5835325867851102,69209546.22401744,6874.98332603826,1198,1803028.082356938,111.7189937774005,2400.4340939562558,3037.9140173067567,0.0,4.682373685431685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9275042991199935,0.0,24.9174116600515,8.089290101142847,3.9322466440203687,27207.27086686035,0.0,9.0,0.6096558308483645,4217.753040975578
17.25,0.71875,2026-09-16T20:12:33+00:00,0.00014983689843067042,0.5757275974664122,69143866.82575575,6886.987009590503,1198,1810319.7490236047,111.7189937774005,2400.770616998657,3028.1645393762697,0.0,10.623120246220424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8736423157333709,0.0,2.5907286641555722,0.8914717507483376,10.30442663883381,71451.72578074214,0.0,3.0,0.0,0.0
17.5,0.7291666666666666,2026-09-16T20:27:33+00:00,0.0001498979959927761,0.5763701168708859,69149052.82536243,6901.234968576276,1198,1817611.4156902712,111.7189937774005,2400.9224748230486,3029.0038839208605,0.0,2.6727485225183045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5120930671089807,0.0,15.239161354756218,3.5837684358254904,2.340235054123377,16269.365225776113,0.0,10.0,0.25233101271937813,1753.967283137641
17.75,0.7395833333333334,2026-09-16T20:42:33+00:00,0.00014994483160527526,0.5768626535419736,69152836.15170473,6919.4564908101,1198,1824903.0823569386,111.7189937774005,2401.181843124875,3029.67571936538,0.0,4.873364916977607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.545200361497938,0.0,19.152725980171308,5.658367715814223,4.727163969468279,32805.063051335055,0.0,5.0,0.0,0.0
18.0,0.75,2026-09-16T20:57:33+00:00,0.00014790315065676122,0.5553917538537803,68968863.77382848,6975.609756681597,1198,1832194.749023605,111.7189937774005,2402.825580129306,3002.882671172861,0.0,43.45593579339311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66288760087461,0.0,31.00395468340935,17.0029465315047,42.103275527503136,293494.52490696736,0.0,5.0,0.04898219208817409,340.1266779716467
18.25,0.7604166666666666,2026-09-16T21:12:33+00:00,0.00014856303288256028,0.5623312637152329,69039875.65414912,6979.748145160275,1197,1826475.04734788,111.7189937774005,2403.4334323648864,3011.7900176074504,1.7986525837579665,8.452393971141646,12669.761614917268,1.0,0.0,0.0,0.0,0.0,0.0,17.359740405731408,0.0,13.653587148845604,17.714020822174906,6.34545646992606,44650.57279224259,0.0,8.0,0.054713098323368285,384.74903203674126
18.5,0.7708333333333334,2026-09-16T21:27:33+00:00,0.00014827384983063307,0.5592901321887944,69013626.62100957,7003.660649798942,1197,1833766.714014546,111.7189937774005,2403.7094423813046,3007.997163597917,0.0,7.011070774894506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2182167653609377,0.0,20.395660645551175,3.283894658531568,6.554654882088439,45980.0833296238,0.0,8.0,0.24608376955923175,1724.6309160938595
18.75,0.78125,2026-09-16T21:42:33+00:00,0.00014919213071979708,0.5689470361586217,69094966.41903605,6998.403350768184,1197,1841058.3806812128,111.7189937774005,2404.1365979680468,3020.2883547805764,0.0,3.497745978869716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.78893716152912,0.0,7.461047738645015,16.111160368907264,3.378188781202061,23730.81145397966,0.0,10.0,0.01462481830156321,102.6605461945867
19.0,0.7916666666666666,2026-09-16T21:57:33+00:00,0.0001479147449261223,0.5555136825001687,68980069.26280582,7024.102016834272,1197,1848350.0473478797,111.7189937774005,2404.6896170286936,3003.4092153195493,0.0,17.804483171143147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9253437101159442,0.0,9.372545665707415,0.9442282756285145,15.871410819005023,111263.11369010647,0.0,12.0,1.3989378570038251,9783.269149753598
19.25,0.8020833333333334,2026-09-16T22:12:33+00:00,0.0001444172522652958,0.5187330512583219,68657360.56190328,7075.251162788232,1197,1855641.714014546,111.7189937774005,2406.4799561556656,2956.869871002953,0.0,54.35868888185951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.819344565263526,0.0,6.4001407643362045,7.978923025779108,48.09492457267888,342413.03688695544,0.0,10.0,4.633003642724842,32615.01412496268
19.5,0.8125,2026-09-16T22:27:33+00:00,0.000144857893984716,0.5233669653686486,68697993.97939715,7094.693697704708,1197,1862933.380681213,111.7189937774005,2406.73719117436,2962.8607639447464,0.0,2.677580151495931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.668473093289414,0.0,25.690662876963422,8.845380707438178,2.5764647588989686,18583.969541889892,0.0,9.0,0.020787988052084073,149.86706966155901
19.75,0.8229166666666666,2026-09-16T22:42:33+00:00,0.000143578104886494,0.5099083378735116,68577639.1971132,7130.256030408289,1197,1870225.0473478797,111.7189937774005,2407.305769744213,2945.6984162209797,0.0,18.227812812392585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0654650886256294,0.0,18.968563549667557,1.087209274107785,17.68097842802081,127691.76196035044,0.0,7.0,0.0,0.0
20.0,0.8333333333333334,2026-09-16T22:57:33+00:00,0.000134965820472677,0.41933909645024214,67722005.89251745,7256.8365552469895,1197,1877516.714014546,111.7189937774005,2411.123169485641,2827.8972932653983,0.0,123.42255477147773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.621431815896449,0.0,12.59680162454721,5.7361549141800525,119.71987812833339,894579.6046898502,0.0,10.0,0.0,0.0
20.25,0.84375,2026-09-16T23:12:33+00:00,0.00013146040514446747,0.38247514817653117,67387529.90217155,7310.9603520142955,1194,1842589.5317357497,111.7189937774005,2412.6160530427765,2778.397309400733,5.295670543977499,49.65638792078926,40918.21943500615,3.0,0.0,0.0,0.0,0.0,0.0,0.15640405612375408,0.0,6.116696459777249,0.15959597563648376,42.87058045227729,335633.0951119959,0.0,3.0,0.00044528691078539847,3.4889574410059083
20.5,0.8541666666666666,2026-09-16T23:27:33+00:00,0.00012917174111785738,0.3584069039334299,67133483.0717967,7363.104496062957,1194,1849881.1984024164,111.7189937774005,2413.6848958498776,2745.657595231649,0.0,34.458709197222106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.718995028138605,0.0,20.47327268668048,1.7540765593251073,31.19586351011021,249368.22681898903,0.0,16.0,2.229084411195231,17755.212215893618
20.75,0.8645833333333334,2026-09-16T23:42:33+00:00,0.00012621779235885995,0.32734233552735326,66795403.80171323,7448.21158818537,1194,1857172.8650690836,111.7189937774005,2414.9695976399134,2702.9222665902194,0.0,42.787739414274256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052410772844873305,0.0,43.6564652710213,0.05348038045395235,41.503913598804374,338484.670798126,0.0,15.0,0.00019363304167200113,1.5780799786031543
21.0,0.875,2026-09-16T23:57:33+00:00,0.00012347450436940268,0.2984931359105709,66471521.79428063,7508.3349487212545,1194,1864464.5317357501,111.7189937774005,2416.2519652952724,2662.926168121219,0.0,41.63243464845755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6363361794574323,0.0,21.409629722245494,1.669730795364727,37.90024104973828,316064.6610504248,0.0,7.0,2.48322055926556,20889.747113164514
21.25,0.8854166666666666,2026-09-17T00:12:33+00:00,0.00011989770836184347,0.26087852803595224,66056240.4308453,7576.552750171118,1191,1849003.0739188148,111.7189937774005,2418.0808861440537,2610.356610245209,2.600722207130484,57.565457273777156,21949.845717196884,3.0,0.0,0.0,0.0,0.0,0.0,4.995899397767089,0.0,17.47716442263364,5.0978565283337645,52.79452044917295,452357.39403294027,0.0,21.0,0.4432508992603743,3845.6226027600233
21.5,0.8958333333333334,2026-09-17T00:27:33+00:00,0.00011873762149022206,0.24867872332684615,65911550.75054432,7616.515214013947,1191,1856294.7405854815,111.7189937774005,2418.6100496380836,2593.2719964689554,0.0,17.41442307033367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32980929408000004,0.0,23.407013560604682,0.336540096,16.89197971452916,147439.1009547526,0.0,20.0,1.0663694488357579e-05,0.09325721970032824
21.75,0.90625,2026-09-17T00:42:33+00:00,0.00011622458409762438,0.22225090471570863,65590739.64302003,7661.20698759605,1191,1863586.4072521485,111.7189937774005,2419.736263440572,2555.9645392758252,0.0,37.44612692920782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1386697360776213,0.0,8.510530191462784,0.1414997306914503,24.335892762588504,215373.44824097567,0.0,16.0,11.986850358743077,106604.28955056364
22.0,0.9166666666666666,2026-09-17T00:57:33+00:00,0.00011450657955426777,0.2041838785032548,65365376.78815738,7698.710886552664,1191,1870878.0739188148,111.7189937774005,2420.5084158061154,2530.226127090994,0.0,25.738412184831304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.537639137328647,0.0,19.565086163189548,176680.46688333843,0.0,19.0,5.401173656096807,48682.387979307176
22.25,0.9270833333333334,2026-09-17T01:12:33+00:00,0.00011384664525645812,0.1972438210376739,65276594.097819634,7714.170682461992,1191,1878169.7405854813,111.7189937774005,2421.299800153697,2520.38675466938,0.0,19.683079130797523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.843706709183735,0.0,6.4118078352952175,10.044598682840546,16.48462122181756,150517.32025606188,0.0,14.0,2.607965535056028,23823.64481681128
22.5,0.9375,2026-09-17T01:27:33+00:00,0.00011119523255401291,0.16936080816652144,64902802.234037265,7769.462665089812,1191,1885461.4072521478,111.7189937774005,2422.9087102433405,2478.907895003713,0.0,48.71071014496238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.231850479295339,0.0,15.422033051791981,7.37943926458708,43.22682554620571,400346.18276755494,0.0,20.0,4.022563294407778,37499.49953529378
22.75,0.9479166666666666,2026-09-17T01:42:33+00:00,0.00010992474272287124,0.15599997441864022,64695277.75329161,7810.953574934657,1191,1892753.0739188143,111.7189937774005,2423.6136253672826,2456.2031630164174,0.0,23.176345368600323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47161338130460634,0.0,19.491092981491608,0.48123814418837385,22.266899505098618,209712.89167302256,0.0,11.0,0.2141555024436957,2010.215185670618
23.0,0.9583333333333334,2026-09-17T01:57:33+00:00,0.00010830382533503882,0.1389539444489094,64425389.07075714,7853.615992738444,1191,1900044.7405854815,111.7189937774005,2424.488637144449,2427.049886033621,0.0,29.16147937815731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082023953611313,0.0,14.384152598158945,0.008369791184827858,28.21587475049302,269287.6703127173,0.0,20.0,0.07076024631956898,675.7309811254773
23.25,0.96875,2026-09-17T02:12:33+00:00,0.00011391509916169257,0.1979637018464866,62354446.82403137,7760.919019626614,1291,1813180.8789748708,111.7189937774005,2427.778104946194,2522.7178223088677,0.0,26.52469069243125,0.0,0.0,100.0,94155.52827726078,2012846.5860271202,906833.3322977163,103.90623991194917,122.19262696767812,20.38123650013491,6.260430965162923,0.39887763656709796,25.64987647391886,232712.8357225078,0.0,18.0,0.07907349773945044,722.3867110000863
23.5,0.9791666666666666,2026-09-17T02:27:33+00:00,0.00011496937120897468,0.20905072765614396,62491152.06721954,7760.310715039245,1291,1820472.5456415375,111.7189937774005,2429.1792104387387,2538.950405368305,0.0,21.22331420047749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.45589725991557,0.0,17.025383964612796,38.22030332644445,17.048941482995904,154337.07200072447,0.0,10.0,3.537673291467263,32078.423057819364
23.75,0.9895833333333334,2026-09-17T02:42:33+00:00,0.00011704425571252268,0.2308708054076114,62758018.44574757,7750.965807101558,1291,1827764.2123082038,111.7189937774005,2430.0278763950014,2570.304465225636,0.0,4.141931983563609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.49599184089479,0.0,22.85781787590455,36.22039983764775,0.4658297296047521,4155.610352107261,0.0,8.0,3.551844294451948,32067.62048999077
24.0,1.0,2026-09-17T02:57:33+00:00,0.00012204020027797598,0.2834095846378797,63374312.54015013,7704.329645732174,1291,1835055.8789748705,111.7189937774005,2431.8083775456284,2644.8142301288917,0.0,5.1557860232633175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.66555092652008,0.0,29.654104684498805,76.34137849644908,5.000574376052455,44314.53678103584,4.95,1.0,0.0005380665129632689,4.594883833658548
