hours,elapsed_days,timestamp_utc,price_ETH,price_return,wallet_tokens,wallet_cash_ETH,branches,bank_pending,vault_ETH,hook_ETH,epoch_flow_ETH,branch_withdraw_sell_ETH,sell_pool_ETH,branch_withdraw_sell_ETH_tokens,branches_retired,game_prefund_ETH,buy_pool_ETH,external_capital_ETH,spec_sell_ETH,spec_sell_ETH_tokens,new_seller_activations,owner_spec_buy_ETH,owner_spec_sell_ETH,owner_spec_sell_ETH_tokens,spec_buy_ETH,licenses,license_internal_tokens,license_wallet_tokens,license_fresh_tokens,license_fresh_buy_ETH
15.75,0.65625,2026-09-16T21:25:47+00:00,0.00010264269983271363,-0.011045054177538316,63499431.683804296,7654.5935814400755,1192,1794500.5676900824,111.7189937774005,2394.5592864754276,2316.1743631573827,0.0,1.4087177576188878,0.0,0.0,0.0,3.0939575788470184,12.4126429184502,1.3664562248903216,13879.031923755028,5.0,0.0,0.0,0.0,3.15709957025206,0.0,0.0,0.0,0.0,0.0
16.0,0.6666666666666666,2026-09-16T21:40:47+00:00,0.00010258046548215451,-0.011644677617741905,63487961.16728641,7658.24252991094,1192,1801792.2343567489,111.7189937774005,2394.618504448879,2315.0188199256877,0.0,1.6426007816944548,0.0,0.0,0.0,0.48705754999999995,2.552623212619621,1.5933227582436211,16171.657059999949,7.0,0.0,0.0,0.0,0.4969975,0.0,0.0,0.0,0.0,0.0
16.25,0.6770833333333334,2026-09-16T21:55:47+00:00,0.00010256422319304218,-0.01180117089174293,63484535.167139255,7664.158346775355,1192,1809083.9010234156,111.7189937774005,2394.8551388611736,2314.7613215333836,0.0,4.79861724485454,0.0,0.0,0.0,4.5411188525499995,5.894952884407883,4.6546587275089015,47286.903043614024,4.0,0.0,0.0,0.0,4.6337947475,0.0,0.0,0.0,0.0,0.0
16.5,0.6875,2026-09-16T22:10:47+00:00,0.00010111681618479576,-0.025746832120026153,63215686.00279324,7694.201648862223,1192,1816375.5676900821,111.7189937774005,2395.74395872913,2287.6861977641047,0.0,28.59404748947736,0.0,0.0,0.0,1.5189237201986439,3.8569981855423694,27.73622606479304,283523.26826734515,4.0,0.0,0.0,0.0,1.5499221634680038,0.0,0.0,0.0,0.0,0.0
16.75,0.6979166666666666,2026-09-16T22:25:47+00:00,0.00010089782413402142,-0.027856804597972018,63174346.14024161,7700.051423472269,1192,1823667.2343567484,111.7189937774005,2395.9820182519293,2283.597911008112,0.0,6.377815130827457,0.0,0.0,0.0,2.2895283748345356,1.9995473768512704,4.624526618302229,47687.562205699935,6.0,0.0,1.5619540586004041,16114.69696401762,2.3362534437087095,0.0,0.0,0.0,0.0,0.0
17.0,0.7083333333333334,2026-09-16T22:40:47+00:00,0.00010106319088627114,-0.026263507970170075,63204995.658218496,7704.483778249093,1192,1830958.9010234152,111.7189937774005,2396.0927618005294,2286.742924936198,0.0,0.9236518029338185,0.0,0.0,0.0,4.068665731020141,7.688112253509212,0.7812606829703371,8051.804119404679,6.0,1.2111712735962756,0.11468156587546673,1182.0880395151298,2.9405284519344805,0.0,0.0,0.0,0.0,0.0
17.25,0.71875,2026-09-16T22:55:47+00:00,0.0001012296072083577,-0.02466009881334441,63235883.909760155,7709.909661993122,1192,1838250.567690082,111.7189937774005,2396.1602076728227,2289.8999324466304,0.0,0.0598543449295903,0.0,0.0,2.950157173308452,3.216861855362283,8.650337126756385,0.02190593463269124,225.3508899623067,3.0,0.0,0.036152779949011345,371.956002989861,0.3323549239999999,0.0,0.0,0.0,0.0,0.0
17.5,0.7291666666666666,2026-09-16T23:10:47+00:00,0.00010143391007554821,-0.022691655550617806,63273661.861225575,7714.18915566727,1192,1845542.2343567484,111.7189937774005,2396.265710186015,2293.777324851949,0.0,0.5231703405447661,0.0,0.0,0.0,4.400562745863861,8.262388592659477,0.3704089913708185,3806.007335306089,5.0,0.0,0.13706623895760459,1407.0333502872368,4.490370148840674,0.0,0.0,0.0,0.0,0.0
17.75,0.7395833333333334,2026-09-16T23:25:47+00:00,9.927974781248739e-05,-0.04344685224390599,62865122.02788284,7756.579608499848,1192,1852833.901023415,111.7189937774005,2397.5566015530508,2253.2190821564723,0.0,42.02911727946503,0.0,0.0,0.0,1.470874583988418,3.123101504138053,40.6728146673458,422054.0517701511,11.0,0.495,0.09542909373527436,983.4560741835263,1.005892432641243,0.0,0.0,0.0,0.0,0.0
18.0,0.75,2026-09-16T23:40:47+00:00,9.957233529069598e-05,-0.04062779317656173,62920334.543233834,7752.5738976838475,1192,1860125.5676900817,111.7189937774005,2397.9005890025264,2258.856205308128,0.0,4.541806426168023,0.0,0.0,0.0,10.178929577824082,1.9753997851311205,4.4055522333829815,46042.26581742277,7.0,0.0,0.0,0.0,10.38666283451437,0.0,0.0,0.0,0.0,0.0
18.25,0.7604166666666666,2026-09-16T23:55:47+00:00,9.999155370473042e-05,-0.0365886542547007,62999463.44307925,7752.041365473655,1192,1867417.234356748,111.7189937774005,2398.1704760046364,2266.87431903716,0.0,2.1078337547978663,0.0,0.0,2.906623035828075,10.125947483829616,7.755468520948837,2.0436375209552446,21272.608767403908,2.0,0.0,0.000961221198685962,10.028756948586357,7.425976437467451,0.0,0.0,0.0,0.0,0.0
18.5,0.7708333333333334,2026-09-17T00:10:47+00:00,9.985738479631206e-05,-0.037881361926772716,62973844.06648387,7804.457805164726,1192,1874708.9010234147,111.7189937774005,2398.2588835101396,2264.344859904693,0.0,2.777905628391636,0.0,0.0,0.0,0.24844649592450171,49.97538806410789,2.6945667591677194,28079.631864343522,4.0,0.0,1.7003721677610883e-06,0.017708640931047848,0.25351683257602214,0.0,0.0,0.0,0.0,0.0
18.75,0.78125,2026-09-17T00:25:47+00:00,0.00010012018144396329,-0.03534933534462115,63023352.678861015,7805.9390538362395,1192,1882000.5676900814,111.7189937774005,2398.398309282751,2269.3600906400607,0.0,0.7354785921647817,0.0,0.0,0.0,5.7507093275319665,6.635905179492893,0.6994752991883205,7277.801829967062,8.0,0.0,0.013938935211517673,145.04816887894447,5.868070742379558,0.0,0.0,0.0,0.0,0.0
19.0,0.7916666666666666,2026-09-17T00:40:47+00:00,0.00010018057708372174,-0.03476742774921893,63034688.59850126,7805.684363657203,1192,1889292.234356748,111.7189937774005,2398.4376251345893,2270.5132116832733,0.0,0.31309947241879854,0.0,0.0,0.0,1.466220515631593,0.9377467160143358,0.3037064882462346,3157.490323033244,3.0,0.0,0.0,0.0,1.4961433832975441,0.0,0.0,0.0,0.0,0.0
19.25,0.8020833333333334,2026-09-17T00:55:47+00:00,0.00010037261203262195,-0.032917184986751225,63070443.86872786,7804.474080582326,1192,1896583.9010234147,111.7189937774005,2398.6733726462417,2274.19950166201,0.0,3.184347405758672,0.0,0.0,9.374301193289303e-13,6.8706373844954785,2.711754415511366,3.0888169835859105,32079.796495116498,3.0,0.495,0.0,0.0,6.5158544739740405,0.0,0.0,0.0,0.0,0.0
19.5,0.8125,2026-09-17T01:10:47+00:00,0.00010036614990490066,-0.0329794471172381,63069191.67577123,7812.195152812767,1192,1903875.567690081,111.7189937774005,2398.690925124336,2274.080597836084,0.0,0.39634625609505747,0.0,0.0,0.0,0.27744243016983017,7.619720882612109,0.36413915125157026,3778.061621153586,7.0,0.0,0.020316717160635562,210.78595392526643,0.2831045205814594,0.0,0.0,0.0,0.0,0.0
19.75,0.8229166666666666,2026-09-17T01:25:47+00:00,0.0001003561735153255,-0.03307556890503094,63067239.05459231,7813.817421454571,1192,1911167.2343567477,111.7189937774005,2398.727684615447,2273.898951625252,0.0,0.8027778442424278,0.0,0.0,0.0,0.6211316334105565,1.4773819220816895,0.778694508915155,8080.618397026383,6.0,0.0,0.0,0.0,0.6338077891944456,0.0,0.0,0.0,0.0,0.0
20.0,0.8333333333333334,2026-09-17T01:40:47+00:00,0.0001004442210458489,-0.03222723735373223,63083177.456171885,7819.640905715576,1192,1918458.9010234142,111.7189937774005,2399.0500857480456,2275.6308483208268,0.0,5.6946391909477825,0.0,0.0,0.0,7.426535886522309,7.877782089176475,5.523544083538441,57181.33568523632,8.0,0.0,0.00025593168090836115,2.6486991954091295,7.578097843390113,0.0,0.0,0.0,0.0,0.0
20.25,0.84375,2026-09-17T01:55:47+00:00,0.00010721350936357139,0.032994363134374094,61747617.57437285,7696.823391120939,1292,1803877.4282560996,111.7189937774005,2401.9940353167613,2402.618570002503,0.0,6.990205338206579,0.0,0.0,98.3489059637481,133.97792701988388,7.1141566557565925,0.31234116511394405,3033.329994390252,8.0,0.0,6.4681580129464376,62707.11679152426,0.276804924,100.0,121873.13943396731,2181343.5296381344,364322.33474015817,38.086459540704794
20.5,0.8541666666666666,2026-09-17T02:10:47+00:00,0.00010706373507192095,0.031551298730123634,61721795.85859308,7744.875737003403,1292,1811169.0949227663,111.7189937774005,2402.0764420722935,2399.8798291514154,0.0,2.7435918510877855,0.0,0.0,0.0,0.004851,45.396011786907884,2.6612840955551507,25866.509427906592,4.0,0.0,0.0,0.0,0.00495,0.0,0.0,0.0,0.0,0.0
20.75,0.8645833333333334,2026-09-17T02:25:47+00:00,0.00010706578620294017,0.0315710612282778,61721967.35077685,7746.22932054905,1292,1818460.7615894328,111.7189937774005,2402.1732557226096,2399.936894863285,0.0,1.8974911553259517,0.0,0.0,0.0,1.9545568671955227,1.5074629078335982,1.7577227642996374,17089.39094230092,7.0,0.0,0.08284365636653547,805.7348482008813,1.9944457828525743,0.0,0.0,0.0,0.0,0.0
21.0,0.875,2026-09-17T02:40:47+00:00,0.0001071931299643902,0.032798009105826864,61743580.52512622,7750.9167785115515,1292,1825752.4282560996,111.7189937774005,2402.287927672205,2402.302443663907,0.0,1.317156570674797,0.0,0.0,0.0,3.682705371296985,7.167678712718319,1.2731826034433698,12385.06074738787,7.0,2.2790135925,0.004459270111183286,43.362709065218,1.4788490312724338,0.0,0.0,0.0,0.0,0.0
21.25,0.8854166666666666,2026-09-17T02:55:47+00:00,0.00010728001729208839,0.03363516218730722,61758277.802620135,7756.61954763649,1292,1833044.0949227663,111.7189937774005,2402.380916610038,2403.9186148514605,0.0,1.190399500503645,0.0,0.0,2.812290357986791e-12,2.8065706880570267,7.411929250326326,1.0451600291914336,10144.91873160872,5.0,0.0,0.10952748629710185,1063.8792355636167,2.863847640871705,0.0,0.0,0.0,0.0,0.0
21.5,0.8958333333333334,2026-09-17T03:10:47+00:00,0.0001072564384465156,0.03340798172553061,61754196.74994202,7763.4708738481895,1292,1840335.761589433,111.7189937774005,2402.4064218837893,2403.4902202333747,0.0,0.6794141829514047,0.0,0.0,0.0,0.2510195648653211,6.448436867363872,0.5604012816563135,5439.9969511044255,1.0,0.0,0.09863047580654892,957.4913120072551,0.25614241312787867,0.0,0.0,0.0,0.0,0.0
21.75,0.90625,2026-09-17T03:25:47+00:00,0.00010652016551044856,0.026314045549012954,61626702.50669068,7780.991142458622,1292,1847627.4282560996,111.7189937774005,2402.8713202321137,2390.022953868982,0.0,14.675014345067666,0.0,0.0,0.0,1.2077479806748423,4.517900594364567,14.206031038684785,138388.5762497482,7.0,0.0,0.02873287603085373,278.9670022423958,1.2323958986477983,0.0,0.0,0.0,0.0,0.0
22.0,0.9166666666666666,2026-09-17T03:40:47+00:00,0.0001065446910060518,0.02655034691496594,61630910.78956074,7801.40340102695,1292,1854919.0949227666,111.7189937774005,2402.8877642844377,2390.478678325798,0.0,0.1417142134155256,0.0,0.0,0.0,0.5974386702312633,20.88442707746916,0.13746278701305983,1343.70366933464,4.0,0.0,0.0,0.0,0.6096312961543504,0.0,0.0,0.0,0.0,0.0
22.25,0.9270833333333334,2026-09-17T03:55:47+00:00,0.00010628176846768324,0.02401710738491092,61584975.31630723,7812.87223460197,1292,1862210.761589433,111.7189937774005,2403.108871435362,2385.6697311616845,0.0,6.3332783641130845,0.0,0.0,0.0,1.5243312,6.880993561830982,5.713217640157191,55893.2414990795,7.0,0.0494999999999999,0.43006237303250144,4200.7065561793215,1.5059400000000003,0.0,0.0,0.0,0.0,0.0
22.5,0.9375,2026-09-17T04:10:47+00:00,0.00010609123526596506,0.022181333847292928,61551461.49356926,7821.32544041111,1292,1869502.4282560998,111.7189937774005,2403.3323409292398,2382.193678998052,0.0,5.840509054124141,0.0,0.0,0.0,2.3644568904915353,5.200623139385475,5.6652446714963265,55578.57895914744,4.0,1.98,4.9111004091173524e-05,0.48118262808930823,0.43271111274646445,0.0,0.0,0.0,0.0,0.0
22.75,0.9479166666666666,2026-09-17T04:25:47+00:00,0.0001058262514859415,0.019628234403843647,61505012.43120597,7838.807199568555,1292,1876794.0949227663,111.7189937774005,2403.4786992977183,2377.3212890840837,0.0,4.87609310504331,0.0,0.0,0.0,0.003703191075232922,12.75572761195616,4.634411229871371,45546.7420484155,6.0,0.0,0.09539908202063997,936.9387425893639,0.0037787664032989,0.0,0.0,0.0,0.0,0.0
23.0,0.9583333333333334,2026-09-17T04:40:47+00:00,0.00010580425014499347,0.01941625308436601,61501017.073707744,7849.736443245807,1292,1884085.761589433,111.7189937774005,2403.560294019452,2376.9303221691584,0.0,1.7769669149251968,0.0,0.0,0.0,1.3860000000000001,10.619871484060859,1.7023652684070478,16747.206275047505,2.0,0.0,0.021292639070393304,209.55422958148037,1.4142857142857144,0.0,0.0,0.0,0.0,0.0
23.25,0.96875,2026-09-17T04:55:47+00:00,0.00010586128267061976,0.01996575731976491,61510682.42482972,7854.8338297420305,1292,1891377.4282560998,111.7189937774005,2403.7141201830204,2378.0166207534703,0.0,2.6118151540708823,0.0,0.0,0.0,3.6981137383827765,6.337511244104006,2.5121991215857276,24741.74901251813,6.0,0.0,0.021261577863028833,209.538166515367,3.7735854473293644,0.0,0.0,0.0,0.0,0.0
23.5,0.9791666666666666,2026-09-17T05:10:47+00:00,0.00010578356528919687,0.019216956003550445,61497018.430302,7866.8406899443125,1292,1898669.0949227666,111.7189937774005,2403.7648010350945,2376.588214517628,0.0,1.5837117358423711,0.0,0.0,0.0,0.1553054999999999,10.629134818514226,1.5202482931167516,14960.514893047424,3.0,0.0,0.01595209065034851,156.91893876134762,0.1584749999999999,0.0,0.0,0.0,0.0,0.0
23.75,0.9895833333333334,2026-09-17T05:25:47+00:00,0.00010573398167272992,0.018739221466007594,61488256.07690079,7869.908689448195,1292,1905960.7615894333,111.7189937774005,2403.816675312558,2375.680516102342,0.0,1.3965740935268511,0.0,0.0,0.0,0.4888756782410878,2.2121753660606887,1.354676870721045,13340.312970023651,5.0,0.0,0.0,0.0,0.4988527328990692,0.0,0.0,0.0,0.0,0.0
24.0,1.0,2026-09-17T05:40:47+00:00,0.00010570639585216349,0.018473434091667018,61483373.82444838,7879.391840186556,1292,1913252.4282561,111.7189937774005,2403.848013730281,2375.175919909961,0.0,0.8259832634771556,0.0,0.0,0.0,0.3213870710960067,9.009892963702866,0.796922349554043,7849.028510212229,7.0,0.0,0.004281416018798154,42.16383229967061,0.3279459909142926,0.0,0.0,0.0,0.0,0.0
