hours,elapsed_days,timestamp_utc,price_ETH,price_return,wallet_tokens,wallet_cash_ETH,branches,bank_pending,vault_ETH,hook_ETH,epoch_flow_ETH,branch_withdraw_sell_ETH,sell_pool_ETH,branch_withdraw_sell_ETH_tokens,branches_retired,game_prefund_ETH,buy_pool_ETH,external_capital_ETH,spec_sell_ETH,spec_sell_ETH_tokens,new_seller_activations,spec_buy_ETH,buyback_ETH,owner_spec_sell_ETH,owner_spec_sell_ETH_tokens,owner_spec_buy_ETH,licenses,license_internal_tokens,license_wallet_tokens,license_fresh_tokens,license_fresh_buy_ETH
15.0,0.625,2026-09-16T20:40:47+00:00,8.074065443995362e-05,-0.22206966820366592,58310113.47062333,8129.157483515267,1153,1291794.0610988084,28.829863893390375,2400.7257915499526,1883.0592876044084,0.0,1.187405064532868,0.0,0.0,0.0,5.215330065703075,1.7183659206218742,1.147660531330903,14803.774756086279,10.0,5.021990295645578,0.0,0.004122381265979129,53.1571310159615,0.2997750775208252,0.0,0.0,0.0,0.0,0.0
15.25,0.6354166666666666,2026-09-16T20:55:47+00:00,8.114416685699722e-05,-0.2181818554202296,58379578.0021375,8131.548387751605,1153,1299085.7277654754,25.946877504051336,2401.013561499436,1891.6050210559004,0.0,2.2489854547579853,0.0,0.0,0.0,10.794718906250141,8.341421247975996,2.1782307967444554,28079.761494595947,10.0,8.132032902752943,2.8829863893390373,0.0032850943707899206,42.22797744154722,0.0,0.0,0.0,0.0,0.0,0.0
15.5,0.6458333333333334,2026-09-16T21:10:47+00:00,8.159101088175128e-05,-0.2138765457487969,58493871.38203473,8128.4912947213,1153,1306377.3944321421,25.946877504051336,2401.304647358143,1901.0383521816193,0.0,1.955415364767532,0.0,0.0,0.0,11.388746490486238,6.667323954121047,1.8898873558262514,24125.75412943582,9.0,11.621169888251261,0.0,0.006865547998254442,87.87664588209263,0.0,0.0,0.0,0.0,0.0,0.0
15.75,0.65625,2026-09-16T21:25:47+00:00,8.150832094519255e-05,-0.21467325727200104,58472313.96929548,8130.993367663674,1153,1313669.061098809,25.946877504051336,2401.4462033626446,1899.3336232082384,0.0,3.498369714140381,0.0,0.0,0.0,1.7936407407594113,0.9388999734954169,3.3898174150194653,43282.439736485954,7.0,1.8302456538361336,0.0,0.003601207696704023,46.008348897855846,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.6666666666666666,2026-09-16T21:40:47+00:00,8.16803931136245e-05,-0.21301535444708974,58516007.706996866,8129.6421874648095,1153,1320960.727765475,25.946877504051336,2401.613240858725,1902.9721835256466,0.0,1.8405979718679646,0.0,0.0,0.0,5.479158289276619,2.4544176146234413,1.4320048711524944,18293.1089411888,9.0,5.590977846200631,0.0,0.3533751615594315,4512.748620113168,0.0,0.0,0.0,0.0,0.0,0.0
16.25,0.6770833333333334,2026-09-16T21:55:47+00:00,8.227141988994771e-05,-0.20732085445331572,58635170.31347334,8125.9646226965615,1153,1328252.394432142,23.352189753646204,2401.8772855120033,1915.3791312781216,0.0,0.21507702756207436,0.0,0.0,6.575515415529717,12.622024780037169,6.398739887099461,0.20200203627622157,2562.164654588424,4.0,2.2094139565520563,2.5946877504051336,0.006622680458990544,83.99344119747889,1.5000000000000002,0.0,0.0,0.0,0.0,0.0
16.5,0.6875,2026-09-16T22:10:47+00:00,8.237441042265138e-05,-0.20632854816308566,58660777.99593385,8135.9112610747,1153,1335544.0610988084,23.352189753646204,2402.058666179043,1917.5635982527585,0.0,2.713840368571482,0.0,0.0,0.0,4.898307343208811,12.31248601981562,2.62456051302164,33166.26383909706,9.0,4.998272799192665,0.0,0.007864644492697153,99.38084588884428,0.0,0.0,0.0,0.0,0.0,0.0
16.75,0.6979166666666666,2026-09-16T22:25:47+00:00,8.449080082145604e-05,-0.18593728063407278,59183319.32430522,8094.675103310075,1153,1342835.7277654754,23.352189753646204,2402.9658761602814,1961.6008724409999,0.0,0.1684270819635003,0.0,0.0,0.0,44.205701270204464,3.7083264048558715,0.10406818824151287,1312.3236630068793,7.0,45.10785843898414,0.0,0.059306081263082434,748.4915825122202,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.7083333333333334,2026-09-16T22:40:47+00:00,8.514458809650515e-05,-0.17963808780078427,59340820.41283771,8082.162687620219,1153,1350127.394432142,23.352189753646204,2403.2888190538697,1975.1135968660851,0.0,0.9358207937827956,0.0,0.0,0.0,14.44854521886732,1.3232516288147482,0.8913658623783022,10951.643854606544,4.0,11.664607049332885,0.0,0.016380307591009568,200.5751389717267,3.0788064393072405,0.0,0.0,0.0,0.0,0.0
17.25,0.71875,2026-09-16T22:55:47+00:00,8.831580085090047e-05,-0.14908368361202207,60052629.721159875,8109.553322908405,1153,1357419.0610988084,21.016970778281582,2405.537778132103,2040.079707964264,0.0,18.312908394824262,0.0,0.0,69.38008003742812,83.27901949300208,92.2704864892321,17.760004290830445,210055.22962818845,3.0,12.64962611865599,2.3352189753646204,0.003516852149086844,41.52135545383054,0.6136661879411449,0.0,0.0,0.0,0.0,0.0
17.5,0.7291666666666666,2026-09-16T23:10:47+00:00,9.106479367242321e-05,-0.12259733776077142,60662503.239693224,8057.183073640115,1153,1364710.7277654754,21.016970778281582,2406.681029497427,2095.3317757498003,0.0,0.3106271721680969,0.0,0.0,0.0,55.56269495770407,4.025069882567703,0.301308357003054,3483.1343216645523,2.0,52.81776816361657,0.0,0.0,0.0,3.8788593442447254,0.0,0.0,0.0,0.0,0.0
17.75,0.7395833333333334,2026-09-16T23:25:47+00:00,9.430943143652047e-05,-0.09133548894506416,61347818.63406924,7993.999883760751,1153,1372002.394432142,21.016970778281582,2407.990394593911,2159.4835098475814,0.0,0.002897016149745468,0.0,0.0,0.0,64.15463111393142,2.2779093148998424,0.002810105665253104,31.963150007491617,0.0,63.0139080012073,0.0,0.0,0.0,2.4500012987227207,0.0,0.0,0.0,0.0,0.0
18.0,0.75,2026-09-16T23:40:47+00:00,0.00010587866127515583,0.020133198910208705,63533306.02561055,7789.802247571668,1153,1379294.061098809,21.016970778281582,2412.494156429245,2380.0904369089076,0.0,0.03133719430070414,0.0,0.0,0.0,220.63826425562763,20.913052707575627,0.030397078471683017,301.32356762664006,1.0,213.74740108835758,0.0,0.0,0.0,11.39368488677261,0.0,0.0,0.0,0.0,0.0
18.25,0.7604166666666666,2026-09-16T23:55:47+00:00,0.00011781922683164352,0.13517967939300535,65297675.19253013,7588.0425709560095,1153,1386585.727765475,18.915273700453422,2416.5885327080996,2580.714872391083,0.0,8.832716957840603e-07,0.0,0.0,154.77125085368607,200.6244363654488,0.857438067546046,8.567735449105385e-07,0.007654399135485265,0.0,37.311986756337376,2.1016970778281583,0.0,0.0,10.533877929953151,0.0,0.0,0.0,0.0,0.0
18.5,0.7708333333333334,2026-09-17T00:10:47+00:00,0.00012930980142643268,0.24589052969584313,66705550.58322832,7410.679375312292,1153,1393877.394432142,18.915273700453422,2420.2955587161464,2756.299935057017,0.0,2.453122157197867,0.0,0.0,0.0,178.0381848231322,1.9288930302602454,2.3795284924819313,19322.33773192518,1.0,160.68127865661762,0.0,0.0,0.0,20.99033850984378,0.0,0.0,0.0,0.0,0.0
18.75,0.78125,2026-09-17T00:25:47+00:00,0.0001307718358987947,0.25997712547675933,66871464.69953889,7393.605207047974,1153,1401169.0610988084,18.915273700453422,2420.8675254708287,2778.144067770324,0.0,2.5029304721101653,0.0,0.0,0.0,24.347063185417092,5.3419312036720745,2.4278425579468603,19529.15587511586,1.0,23.004150415206293,0.0,0.0,0.0,1.839791610729516,0.0,0.0,0.0,0.0,0.0
19.0,0.7916666666666666,2026-09-17T00:40:47+00:00,0.00013222985746375967,0.27402505718683656,67033314.447508894,7382.623698730184,1153,1408460.7277654754,18.915273700453422,2421.7618123693096,2799.8238806375334,0.0,8.963662007396124,0.0,0.0,0.0,30.643474874605847,11.592591447897972,8.69475214717424,68735.53506576041,1.0,27.930723885751025,0.0,0.0,0.0,3.3381280271120772,0.0,0.0,0.0,0.0,0.0
19.25,0.8020833333333334,2026-09-17T00:55:47+00:00,0.00013360815101943316,0.2873048153274549,67170645.84037513,7365.713368308689,1153,1415752.394432142,17.02374633040808,2422.1916883750246,2820.113312841036,0.0,0.31355954513264805,0.0,0.0,4.687150596644652e-13,20.60299174863749,1.9174504176780403,0.3041527587786686,2379.610399006314,4.0,14.073127158644391,1.891527370045342,0.0,0.0,5.05880643930724,0.0,0.0,0.0,0.0,0.0
19.5,0.8125,2026-09-17T01:10:47+00:00,0.00013610639837552044,0.3113752468605018,67438513.60864064,7334.696396051539,1153,1423044.0610988084,17.02374633040808,2423.050458912736,2856.6463062098373,0.0,2.2456530279450817,0.0,0.0,0.0,38.778646396746595,6.374791649361822,2.1780108540446466,16932.62217748243,1.0,31.29037587785063,0.0,0.00027258306208295836,2.111398872077365,8.279671465768352,0.0,0.0,0.0,0.0,0.0
19.75,0.8229166666666666,2026-09-17T01:25:47+00:00,0.00013653293745928915,0.31548491990268723,67483322.94452164,7336.707291840133,1153,1430335.7277654752,17.02374633040808,2423.324381982891,2862.875549051307,0.0,2.9121407271713906,0.0,0.0,0.0,9.141383568642505,8.514061700221214,2.8247765053562492,21598.512486550393,1.0,7.886262956064015,0.0,0.0,0.0,1.4416794609181292,0.0,0.0,0.0,0.0,0.0
20.0,0.8333333333333334,2026-09-17T01:40:47+00:00,0.00013743401422108508,0.32416672895093046,67577699.85853417,7324.850802034628,1153,1437627.3944321412,17.02374633040808,2423.615474721629,2875.9439774201173,0.0,0.4838525625118564,0.0,0.0,0.0,13.5522809313218,1.5030313020438795,0.46933698563650067,3575.4607848436144,1.0,9.823730652082824,0.0,0.0,0.0,4.005127441102683,0.0,0.0,0.0,0.0,0.0
20.25,0.84375,2026-09-17T01:55:47+00:00,0.00013840303578752835,0.3335031812490925,65122674.82100314,7315.860756694631,1253,1319578.0099447812,15.321371697367272,2424.586811680597,2890.081685685671,0.0,13.545669118958813,0.0,0.0,13.453200799965499,27.68337738451321,4.4166252514835715,9.764499403756354,73603.97243051942,3.0,8.64463703025788,1.702374633040808,3.3747996416336945,25384.35006399705,1.2498557820251597,100.0,125341.05115402672,2520037.562084974,22560.09716072306,3.198276024622095
20.5,0.8541666666666666,2026-09-17T02:10:47+00:00,0.00014132480491130237,0.3616542142033794,65419247.77051833,7285.651707155306,1253,1326869.6766114477,15.321371697367272,2425.5541226306204,2932.0231874060014,0.0,2.209204384954319,0.0,0.0,0.0,44.150706105285565,12.6997631310302,2.1429282534056897,16021.596174617178,1.0,45.051740923760775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.75,0.8645833333333334,2026-09-17T02:25:47+00:00,0.0001433297232439533,0.3809714564843867,65617417.19983018,7258.271102575646,1253,1334161.3432781145,15.321371697367272,2426.2499996934307,2960.5579825879677,0.0,2.2522999577777227,0.0,0.0,0.0,30.78709513974397,1.850067665115876,1.7938470400926005,13094.90004979549,1.0,30.524936219711474,0.0,0.39088391895179025,2866.2446472144757,0.8904669841088967,0.0,0.0,0.0,0.0,0.0
21.0,0.875,2026-09-17T02:40:47+00:00,0.00014335319847198302,0.38119763859867395,65619468.16139328,7258.727692212757,1253,1341453.0099447812,15.321371697367272,2426.43384017911,2960.9259600400133,0.0,3.498059249514426,0.0,0.0,0.0,3.8660367015602564,1.0084075748375385,3.393117472028994,24646.92302476787,3.0,3.9449354097553635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.25,0.8854166666666666,2026-09-17T02:55:47+00:00,0.0001447308225891142,0.3944709467476377,65743024.36574171,7246.641240439938,1253,1348744.6766114477,13.789234527630546,2426.8397084074736,2980.401081053826,0.0,0.16697254089558555,0.0,0.0,0.0,19.642093554708417,6.262400299620309,0.16196336466871797,1171.259450437197,2.0,17.159024958952575,1.5321371697367272,0.0,0.0,1.351790478156024,0.0,0.0,0.0,0.0,0.0
21.5,0.8958333333333334,2026-09-17T03:10:47+00:00,0.00014508853782957935,0.39791750706640006,65777344.78822221,7243.246990237669,1253,1356036.3432781142,13.789234527630546,2427.030224327083,2985.459824490201,0.0,1.7313913459533978,0.0,0.0,0.0,6.790134782328243,1.8550091537166469,1.2878804351983082,9253.442474537003,2.0,6.0398512280827195,0.0,0.3915691703764878,2812.333207020502,0.8888577334767147,0.0,0.0,0.0,0.0,0.0
21.75,0.90625,2026-09-17T03:25:47+00:00,0.0001464086817416926,0.4106369976215942,65903230.170423344,7224.6376531479145,1253,1363328.009944781,13.789234527630546,2427.4986273407553,3004.028685031816,0.0,1.774448230096368,0.0,0.0,0.0,20.343308771711897,0.4279264655323454,1.721209182444918,12347.487444300716,2.0,18.368832829229202,0.0,5.600748559118074e-06,0.040004517960602407,2.389645509252327,0.0,0.0,0.0,0.0,0.0
22.0,0.9166666666666666,2026-09-17T03:40:47+00:00,0.00014691805435111828,0.41554476565749954,65951156.365304045,7232.588948821427,1253,1370619.6766114477,13.789234527630546,2427.819713711904,3011.1991395605223,0.0,3.4667116022410482,0.0,0.0,0.0,10.637166130947032,15.442836573366616,3.3627102406583624,23916.23755249829,2.0,10.309751154027584,0.0,1.3515455066226422e-08,9.612686325828238e-05,0.5444999999999999,0.0,0.0,0.0,0.0,0.0
22.25,0.9270833333333334,2026-09-17T03:55:47+00:00,0.00014654591015152737,0.41195918336724024,65905886.01299789,7241.2708048228105,1253,1377911.3432781138,12.410311074867492,2428.4289102881885,3006.130060453128,0.0,14.137534957642856,0.0,0.0,0.0,9.068455850248624,2.8430500175125566,13.364966288112369,94895.90448201378,2.0,5.248525313464658,1.3789234527630545,0.34844262080120186,2471.8623346717654,2.6260776115770046,0.0,0.0,0.0,0.0,0.0
22.5,0.9375,2026-09-17T04:10:47+00:00,0.00014636225902596456,0.41018971813272076,65888077.765934534,7251.770988466772,1253,1385203.0099447805,12.410311074867492,2428.673761323622,3003.614936166289,0.0,5.875637661169549,0.0,0.0,0.0,3.360513374331178,8.229910392555913,5.6993543788590335,40531.78366035005,5.0,3.429095279929774,0.0,1.4152475428090838e-05,0.10071685602511064,0.0,0.0,0.0,0.0,0.0,0.0
22.75,0.9479166666666666,2026-09-17T04:25:47+00:00,0.00014476979733896452,0.3948464656271047,65733487.209171444,7276.019775367256,1253,1392494.6766114477,12.410311074867492,2429.8921853952993,2981.557597559378,0.0,33.101262396382936,0.0,0.0,0.0,11.043923789471947,3.409872365249915,28.029317490351403,200818.13963179823,4.0,11.092147551176307,0.0,4.078907034140043,29334.242774680344,0.177162438080782,0.0,0.0,0.0,0.0,0.0
23.0,0.9583333333333334,2026-09-17T04:40:47+00:00,0.00013971070428635954,0.3461024721048771,65227305.344124235,7358.370556805467,1253,1399786.3432781142,12.410311074867492,2432.115487618371,2910.3234491861076,0.0,72.94573170192416,0.0,0.0,0.0,1.7115833286537945,13.33993528801222,70.75735947970557,518042.0462760177,8.0,1.6304942315036315,0.0,2.7116087494505334e-07,0.0020050322411930372,0.1160193691635057,0.0,0.0,0.0,0.0,0.0
23.25,0.96875,2026-09-17T04:55:47+00:00,0.00013275777686352252,0.27911152219839597,64475815.75015444,7458.013213287992,1253,1407078.0099447803,11.169279967380742,2435.193687619656,2810.2553199248846,0.0,101.57891875471842,0.0,0.0,0.0,1.5107894934955282,1.411696115099187,98.53025655492223,753637.9207995094,12.0,0.3005908246515447,1.2410311074867493,0.001294637154637712,10.028756948586357,0.0,0.0,0.0,0.0,0.0,0.0
23.5,0.9791666666666666,2026-09-17T05:10:47+00:00,0.0001236163668452026,0.1910347016924805,63404477.082318425,7591.19461640408,1253,1414369.6766114472,11.169279967380742,2439.2698768511273,2674.382345542553,0.0,135.87297438233145,0.0,0.0,0.0,0.0,1.3846179652262633,124.02065540183088,1007924.0286584658,13.0,0.0,0.0,7.776129749030652,63414.6391775609,0.0,0.0,0.0,0.0,0.0,0.0
23.75,0.9895833333333334,2026-09-17T05:25:47+00:00,0.00011578687995089366,0.1155981650464406,62392313.63774686,7715.398746096613,1253,1421661.3432781138,11.169279967380742,2442.866611782398,2554.4911811667776,0.0,119.89116437577559,0.0,0.0,0.0,0.0,7.909700248030682,111.02167551025589,965445.3984752187,14.0,0.0,0.0,5.272753934246466,46718.04609634189,0.0,0.0,0.0,0.0,0.0,0.0
24.0,1.0,2026-09-17T05:40:47+00:00,0.00010708487217226833,0.03175495315428578,61073019.95011905,7870.373053976997,1253,1428953.0099447803,11.169279967380742,2447.2229893918766,2409.278594184125,0.0,145.21258698265274,0.0,0.0,0.0,0.0,14.11809850721083,134.70634399511016,1260538.2102864198,18.0,0.0,0.0,6.149865378063032,58755.4773413964,0.0,0.0,0.0,0.0,0.0,0.0
