hours,elapsed_days,timestamp_utc,price_ETH,price_return,wallet_tokens,wallet_cash_ETH,branches,bank_pending,vault_ETH,hook_ETH,epoch_flow_ETH,branch_withdraw_sell_ETH,sell_pool_ETH,branch_withdraw_sell_ETH_tokens,branches_retired,game_prefund_ETH,buy_pool_ETH,external_capital_ETH,spec_sell_ETH,spec_sell_ETH_tokens,new_seller_activations,spec_buy_ETH,owner_spec_sell_ETH,owner_spec_sell_ETH_tokens,owner_spec_buy_ETH
17.5,0.7291666666666666,2026-09-16T23:10:47+00:00,0.00013820732273451687,0.33161750022108816,68633491.35241686,7012.179930883383,1149,1338713.6750904438,111.7189937774005,2425.8963199206332,2887.530727434756,0.0,5.192517270470489,0.0,0.0,0.0,10.106758805677412,2.6279638887762586,5.036741752356374,37904.74898387494,3.0,9.323019189466748,0.0,0.0,0.99
17.75,0.7395833333333334,2026-09-16T23:25:47+00:00,0.00013811481063057438,0.33072615282968587,68623371.30016524,7013.7385602058675,1149,1346005.3417571103,111.7189937774005,2426.250682467961,2886.2714031840374,0.0,7.539712173993848,0.0,0.0,0.0,6.280387923276087,0.6536676190926056,7.313520808774031,55058.20977078264,1.0,3.256868590265695,0.0,0.0,3.1516905151180667
18.0,0.75,2026-09-16T23:40:47+00:00,0.00013748023472933088,0.32461206018542277,68556533.4657885,7026.042009262359,1149,1353297.008423777,111.7189937774005,2426.7101551163587,2877.2277877016713,0.0,12.776427228307966,0.0,0.0,0.0,3.7328117459430743,3.7193062225265363,12.393134410823977,93702.93692122553,3.0,1.9484046449843202,6.347499947878532e-10,4.8063431629141295e-06,1.860586932508613
18.25,0.7604166666666666,2026-09-16T23:55:47+00:00,0.00013731126407829286,0.3229840402549724,68538159.04840356,7040.436906681263,1149,1360588.6750904433,111.7189937774005,2427.175968393344,2874.884706767035,0.0,10.189445954240455,0.0,0.0,0.0,7.846365019604175,12.517629761254124,9.845598658062988,74692.13108205904,3.0,3.1775688107057185,0.03816391755025051,289.6673157734318,4.8289261072577245
18.5,0.7708333333333334,2026-09-17T00:10:47+00:00,0.00013493392015580683,0.3000785045091734,68283811.32551181,7086.771244543221,1149,1367880.3417571103,111.7189937774005,2428.4125167889592,2840.6929509491765,0.0,38.37353328056224,0.0,0.0,0.0,4.18177746270407,13.379130439714318,33.735501664351496,257855.64876593536,6.0,4.267119859902112,3.48682561779387,26872.388315398508,0.0
18.75,0.78125,2026-09-17T00:25:47+00:00,0.00012976100671384939,0.25023785981575664,67706492.04969674,7164.273289089644,1149,1375172.0084237768,111.7189937774005,2430.812967183183,2765.1181149582117,0.0,78.21737057002838,0.0,0.0,0.0,2.6425345790640926,4.327658949682895,64.0995300516479,503188.15119772113,6.0,2.696463856187849,11.77131940127962,93911.63888209405,0.0
19.0,0.7916666666666666,2026-09-17T00:40:47+00:00,0.00011977534935180285,0.15402677757046113,66488384.98131667,7316.988066325144,1149,1382463.6750904438,111.7189937774005,2435.3233290292683,2614.7727200885797,0.0,150.34539486963195,0.0,0.0,0.0,0.0,6.879744211957283,141.22448386089258,1179452.4244505877,13.0,0.0,4.610549162650322,38654.64392949489,0.0
19.25,0.8020833333333334,2026-09-17T00:55:47+00:00,0.00011297474031792891,0.08850340426075953,65598390.527618065,7426.214812823893,1144,1374544.6099748658,111.7189937774005,2438.4383976713466,2510.937098685999,1.309390581256339,103.83562140258073,11388.181137951817,5.0,0.0,0.0,8.506193738245887,99.25754171042945,888650.8826426691,20.0,0.0,0.15362046881757577,1343.571055935338,0.0
19.5,0.8125,2026-09-17T01:10:47+00:00,0.00010427100129572933,0.004643511962711511,64158397.37608727,7581.043672324386,1144,1381836.2766415323,111.7189937774005,2443.076736126385,2356.325816851379,0.0,154.61128183462006,0.0,0.0,0.0,0.0,4.855916120911468,144.2928085688635,1385251.9401594496,15.0,0.0,5.680134810717923,54741.21137134224,0.0
19.75,0.8229166666666666,2026-09-17T01:25:47+00:00,9.752820971200172e-05,-0.06032279442094246,62888622.8461875,7756.129629857518,1144,1389127.9433081988,111.7189937774005,2446.8798498523156,2229.555359320465,0.0,126.77045753091397,0.0,0.0,0.0,0.0,52.118613728145554,94.6315394101366,982288.7862425372,19.0,0.0,28.33580439484995,287485.7436572291,0.0
20.0,0.8333333333333334,2026-09-17T01:40:47+00:00,9.243366729003123e-05,-0.10940834003813094,61840513.8091443,7853.251716986608,1144,1396419.609974866,111.7189937774005,2449.835438504794,2131.0357375712097,0.0,98.5196217492553,0.0,0.0,0.0,0.0,1.5580540323116892,89.54225164840496,982913.6264438053,17.0,0.0,6.02178144837267,65195.41059940077,0.0
20.25,0.84375,2026-09-17T01:55:47+00:00,9.010219309548433e-05,-0.13187192429217387,61356493.49662727,7941.708778311036,1137,1369375.4344559605,111.7189937774005,2451.220595358604,2085.0485857503163,2.218100714567472,46.09710026627408,25004.50738331466,7.0,0.11219229120483871,0.10994844538074194,43.855066357348285,41.78119763310281,476967.0863355472,18.0,0.0,0.714888910615582,8232.268403610316,0.0
20.5,0.8541666666666666,2026-09-17T02:10:47+00:00,8.848369207224948e-05,-0.1474660639080988,60991388.26409128,7980.543076083349,1137,1376667.1011226277,111.7189937774005,2452.1888148441158,2052.7746028999068,0.0,32.27398285040954,0.0,0.0,0.0,0.0,7.5285344074152585,31.016800018325068,361715.0371348136,15.0,0.0,0.2889633465721999,3390.195401176385,0.0
20.75,0.8645833333333334,2026-09-17T02:25:47+00:00,8.771450281043769e-05,-0.15487714648856565,60814363.20459489,8043.666998551899,1137,1383958.767789294,111.7189937774005,2452.65200433774,2037.334953112394,0.0,15.439649787512735,0.0,0.0,0.0,0.0,48.14746217466252,12.762266514980373,150813.3246276525,20.0,0.0,2.214193778906983,26211.734868745178,0.0
21.0,0.875,2026-09-17T02:40:47+00:00,8.657276483061845e-05,-0.16587770886480702,60547378.09121898,8068.260856235825,1137,1391250.434455961,111.7189937774005,2453.342991283448,2014.3020549221233,0.0,23.03289819027077,0.0,0.0,0.0,0.0,2.2519464393624875,12.776177902733771,152427.7517111694,16.0,0.0,9.565733341828881,114557.36166473209,0.0
21.25,0.8854166666666666,2026-09-17T02:55:47+00:00,8.398036819511968e-05,-0.19085526185579826,59925806.87515974,8120.648516525127,1135,1392095.5879066146,111.7189937774005,2454.928747270036,1961.4435220358598,0.383148585218114,52.85853288626345,4609.225581319929,2.0,0.0,0.0,1.1148833896282602,46.023535936907734,562146.1979793819,11.0,0.0,4.8660923775497285,59425.01807985926,0.0
21.5,0.8958333333333334,2026-09-17T03:10:47+00:00,8.326158427474442e-05,-0.1977806926384189,59746926.49205831,8135.833052368845,1135,1399387.2545732816,111.7189937774005,2455.470140855644,1946.6739358489165,0.0,16.719786186943338,0.0,0.0,0.0,1.9502,0.9563432423822766,8.830632716096384,110169.38921744346,15.0,1.99,7.387559885238659,91846.29319602299,0.0
21.75,0.90625,2026-09-17T03:25:47+00:00,8.301968140279198e-05,-0.20011140921169612,59686282.738393664,8146.264833140448,1135,1406678.921239948,111.7189937774005,2455.619886910888,1941.682400674119,0.0,4.991535174797491,0.0,0.0,0.0,0.0,5.5899916520496244,4.587986882529627,57461.45438382905,12.0,0.0,0.2538022370239378,3182.2992808072186,0.0
22.0,0.9166666666666666,2026-09-17T03:40:47+00:00,8.064459034832792e-05,-0.22299523873799543,59076493.1166566,8203.804608708446,1135,1413970.5879066149,111.7189937774005,2457.1017725352986,1892.2862131938002,0.0,49.39618748031876,0.0,0.0,0.0,0.0,9.625473712089804,46.60659016844606,593004.5433827889,11.0,0.0,1.3077116874631405,16785.078354280162,0.0
22.25,0.9270833333333334,2026-09-17T03:55:47+00:00,7.965749343626555e-05,-0.23250584567624966,58819018.387985066,8229.690810632515,1133,1415664.3463499262,111.7189937774005,2457.738443134828,1871.5463211922545,0.30787399059252496,21.027024849557392,3975.8649949064766,2.0,0.2929927020529895,0.2871328480119296,5.78298052205158,19.470461874287984,252969.49993664667,9.0,0.0,0.6178782391901564,8030.462238398811,0.0
22.5,0.9375,2026-09-17T04:10:47+00:00,7.934990636362234e-05,-0.23546942474477883,58736575.497914374,8237.00577242525,1133,1422956.0130165932,111.7189937774005,2457.9331118830873,1865.057362916897,0.0,6.4889582753573904,0.0,0.0,0.0,0.0,1.0206722656359508,6.150303008878969,80559.30869810363,13.0,0.0,0.14398651821769817,1883.5813725859516,0.0
22.75,0.9479166666666666,2026-09-17T04:25:47+00:00,7.909641984878695e-05,-0.2379117488745448,58668279.77340936,8249.037974646446,1133,1430247.6796832602,111.7189937774005,2458.093806596101,1859.700872483026,0.0,5.3564904338711585,0.0,0.0,0.0,0.0,6.836406500341354,3.8088966913805065,50067.7188368229,13.0,0.0,1.386899029474516,18228.00566819361,0.0
23.0,0.9583333333333334,2026-09-17T04:40:47+00:00,7.8594523160499e-05,-0.2427474869541475,58532082.57423121,8301.744941273382,1133,1437539.3463499267,111.7189937774005,2458.412739392559,1849.0697792676879,0.0,10.631093215338069,0.0,0.0,0.0,0.0,42.39480620805769,7.282542107177252,96118.77518656572,22.0,0.0,3.029618311700671,40078.42399157811,0.0
23.25,0.96875,2026-09-17T04:55:47+00:00,7.733120339464997e-05,-0.2549194809939368,58184298.790273696,8337.108480163279,1132,1443495.8464592593,111.7189937774005,2459.249328648041,1822.1661720448114,0.07138327923659289,27.488453741518697,945.8164570578464,1.0,0.1426740253738711,0.5848465186423287,9.296520922503161,18.943557016319634,252481.8285442243,25.0,0.4541081365060562,7.648859833716898,102670.41292043384,0.0
23.5,0.9791666666666666,2026-09-17T05:10:47+00:00,7.686813728857714e-05,-0.2593810892387496,58054349.14922873,8348.86343409224,1132,1450787.5131259263,111.7189937774005,2459.550603907665,1812.2488154642115,0.0,9.991839798451792,0.0,0.0,0.0,0.07448321785173821,2.138872607985888,4.3952534981393105,59402.89673959867,15.0,0.07600328352218184,5.296831106358924,71503.43557785539,0.0
23.75,0.9895833333333334,2026-09-17T05:25:47+00:00,7.618642475920248e-05,-0.26594933986595426,57860908.684895955,8369.017184502125,1132,1458079.1797925928,111.7189937774005,2459.9902627219976,1797.5935216531345,0.0,14.655293811076945,0.0,0.0,0.0,0.0,5.938115413141623,10.410571090995578,141567.70568664954,15.0,0.0,3.8050639057490594,51872.758646124035,0.0
24.0,1.0,2026-09-17T05:40:47+00:00,7.566427066152036e-05,-0.2709802566113808,57710983.56721479,8430.539965592285,1132,1465370.8464592597,111.7189937774005,2460.3298536743687,1786.324907813297,0.0,11.299016399260836,0.0,0.0,0.0,0.0304025594231312,50.5937582026968,9.18601010235324,126014.63045289952,16.0,0.031023019819521633,1.7740358049297673,24306.97639948293,0.0
