hours,elapsed_days,timestamp_utc,price_ETH,price_return,wallet_tokens,wallet_cash_ETH,branches,bank_pending,vault_ETH,hook_ETH,epoch_flow_ETH,branch_withdraw_sell_ETH,sell_pool_ETH,branch_withdraw_sell_ETH_tokens,branches_retired,game_prefund_ETH,buy_pool_ETH,external_capital_ETH,spec_buy_ETH,spec_sell_ETH,spec_sell_ETH_tokens,owner_spec_buy_ETH,new_seller_activations,owner_spec_sell_ETH,owner_spec_sell_ETH_tokens,licenses,license_internal_tokens,license_wallet_tokens,license_fresh_tokens,license_fresh_buy_ETH
15.5,0.6458333333333334,2026-09-16T21:10:47+00:00,0.00016626469634684112,0.601948253854024,70682298.49749571,7266.603663907288,1197,1849974.4952414106,111.7189937774005,2436.9310337865627,3274.171376144714,0.0,42.78569505996893,0.0,0.0,0.0,2.0185926151417783,14.103650240073716,1.5647883827977334,40.934585767670086,253899.0800940279,0.495,3.0,0.5675384404997703,3488.825348636534,0.0,0.0,0.0,0.0,0.0
15.75,0.65625,2026-09-16T21:25:47+00:00,0.00016626204333035984,0.6019226922332288,70682054.12602699,7274.806966669507,1197,1857266.1619080773,111.7189937774005,2436.961314242538,3274.1427683035217,0.0,0.6122875238979759,0.0,0.0,0.0,0.5836796827061466,8.204975377003711,0.5955915129654555,0.5939188981810366,3720.2336675224715,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.6666666666666666,2026-09-16T21:40:47+00:00,0.00016634857834879512,0.6027564508405909,70688455.14951146,7286.747791521857,1197,1864557.8285747438,111.7189937774005,2437.2789388447577,3275.3362413087216,0.0,5.817867410372401,0.0,0.0,0.0,7.011340415572492,13.451922459770273,6.360415402982134,5.53553658872197,34702.236500867446,0.7940135925,6.0,0.10779479933925813,675.7309811254773,0.0,0.0,0.0,0.0,0.0
16.25,0.6770833333333334,2026-09-16T21:55:47+00:00,0.00016451175110892318,0.5850587540101941,70542215.27964446,7361.259300363756,1197,1871849.495241411,111.7189937774005,2438.2088726785564,3251.4707241029505,0.0,28.110232818590703,0.0,0.0,0.0,4.24471561281984,51.575925469926254,4.331342462061062,27.266925834032982,171766.10926098187,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.5,0.6875,2026-09-16T22:10:47+00:00,0.00016477080445132433,0.58755471411858,70562057.05095732,7378.533351191424,1197,1879141.161908077,111.7189937774005,2438.8458405785855,3254.9979468826527,0.0,11.20817988730596,0.0,0.0,0.0,14.735402667008074,21.438241507398804,15.036125170416401,4.978295284595915,31485.77628893088,0.0,6.0,5.893639206090866,37206.120506802436,0.0,0.0,0.0,0.0,0.0
16.75,0.6979166666666666,2026-09-16T22:25:47+00:00,0.0001647999151454785,0.5878351935390063,70564127.64603402,7383.758349333324,1197,1886432.828574744,111.7189937774005,2439.0463321455695,3255.4198726634154,0.0,3.8065429155476522,0.0,0.0,0.0,4.228468696310304,5.847415489646151,4.265263975826841,2.423474991614248,15306.010619678982,0.0494999999999999,11.0,1.2688716364669745,8019.6905305152295,0.0,0.0,0.0,0.0,0.0
17.0,0.7083333333333334,2026-09-16T22:40:47+00:00,0.00016459357523221067,0.5858471234855163,70547387.21172817,7477.933787984764,1197,1893724.4952414108,111.7189937774005,2439.318746564708,3252.766459584446,0.0,6.4784289946233,0.0,0.0,0.0,3.8250159156538643,91.79443999160836,3.903077464952923,6.092294599275141,38515.0321704651,0.0,9.0,0.19178152550945923,1213.3042376349622,0.0,0.0,0.0,0.0,0.0
17.25,0.71875,2026-09-16T22:55:47+00:00,0.00016709505440992806,0.6099486933848601,70742792.82431054,7497.034172667691,1197,1901016.1619080775,111.7189937774005,2440.5479393052924,3285.7249003941265,0.0,11.041296955030703,0.0,0.0,0.0,43.999737764712485,53.28801823319134,44.897691596645394,6.250319466620848,39606.0828233522,0.0,8.0,4.459738579758931,28203.454527247402,0.0,0.0,0.0,0.0,0.0
17.5,0.7291666666666666,2026-09-16T23:10:47+00:00,0.00016852494845943567,0.62372561852973,70852902.50291026,7480.7207806654515,1197,1908307.8285747443,111.7189937774005,2440.9367713838606,3304.3920471943625,0.0,0.15612350184710522,0.0,0.0,0.0,18.82327030208255,2.7425868765634753,19.207418675594443,0.15143979679169206,939.4467070223021,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.75,0.7395833333333334,2026-09-16T23:25:47+00:00,0.00016856817982442555,0.6241421495864061,70855872.97252509,7486.889765245431,1197,1915599.495241411,111.7189937774005,2441.233122871908,3305.0119945933,0.0,5.6280467673591374,0.0,0.0,0.0,6.247994166296934,7.085283466964326,6.3755042513234,5.152044237164073,31804.88581995472,0.0,8.0,0.3071611271742904,1897.975275328147,0.0,0.0,0.0,0.0,0.0
18.0,0.75,2026-09-16T23:40:47+00:00,0.00016910795510237248,0.629342845121776,70896937.61319944,7536.113721898821,1197,1922891.1619080775,111.7189937774005,2441.48209718132,3312.0576989415763,0.0,2.0866545801382017,0.0,0.0,0.0,9.132358928415567,56.51863531108054,9.318733600424046,1.5993267827524775,9882.284328254951,0.0,2.0,0.4247281599815778,2623.8238734043234,0.0,0.0,0.0,0.0,0.0
18.25,0.7604166666666666,2026-09-16T23:55:47+00:00,0.0001697497506813537,0.635526498835824,70945341.06485835,7533.3763864895345,1197,1930182.8285747445,111.7189937774005,2441.919690223156,3320.4488145304213,0.0,5.283782777804845,0.0,0.0,0.9152255009549153,13.674898366649783,6.091373221395212,13.038752424197924,3.8271785526248006,23557.661405738458,0.0,8.0,1.2980907418458991,7983.672240618578,0.0,0.0,0.0,0.0,0.0
18.5,0.7708333333333334,2026-09-17T00:10:47+00:00,0.00017141729494535703,0.6515931665087487,71070281.85044046,7523.400493712839,1197,1937474.495241411,111.7189937774005,2442.6377675592043,3342.0879349187617,0.0,5.484481408089323,0.0,0.0,0.0,27.12360179642978,12.381304947692538,27.55090757250596,0.6117414187136273,3730.8644403999624,0.12623711772851198,4.0,4.708205547133016,28690.444923221068,0.0,0.0,0.0,0.0,0.0
18.75,0.78125,2026-09-17T00:25:47+00:00,0.00017195278882829168,0.6567526111146387,71109975.93202592,7562.62373257113,1197,1944766.161908078,111.7189937774005,2442.9014494192597,3349.020845591936,0.0,2.4240892589159557,0.0,0.0,0.0,9.356999932089769,46.41983139152051,9.547959114377313,2.351366581148477,14252.220793513572,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.7916666666666666,2026-09-17T00:40:47+00:00,0.00017318263289537315,0.6686020692320975,71200753.695035,7564.355722680672,1197,1952057.8285747445,111.7189937774005,2443.2353884395257,3364.848685603634,0.0,0.21666881834062224,0.0,0.0,0.0,16.04450883003835,17.893769141505135,16.371947785753417,0.2099878691236472,1264.2848219163413,0.0,2.0,0.00018088466675635572,1.0931072656147567,0.0,0.0,0.0,0.0,0.0
19.25,0.8020833333333334,2026-09-17T00:55:47+00:00,0.00017455126790946802,0.681788768027247,71300773.88290326,7554.540756096259,1197,1959349.495241411,111.7189937774005,2443.8715738458864,3382.5252174727134,0.0,5.464191515221501,0.0,0.0,4.804461809703055,23.14072338430118,8.497750691027086,18.313521235502236,0.7784634183340907,4652.090420854618,0.495,6.0,4.5218023514307655,26978.38868495694,0.0,0.0,0.0,0.0,0.0
19.5,0.8125,2026-09-17T01:10:47+00:00,0.0001785602294874636,0.7204148211867267,71589199.97975634,7515.940299791588,1197,1966641.1619080775,111.7189937774005,2445.186876343649,3434.067708157432,0.0,5.225640366666994,0.0,0.0,0.0,56.76813105138731,14.257336877811563,57.92666433815031,4.710766762565792,28101.00760805363,0.0,8.0,0.35810439310119363,2130.3967992310036,0.0,0.0,0.0,0.0,0.0
19.75,0.8229166666666666,2026-09-17T01:25:47+00:00,0.0001832394344021316,0.7654986201360878,71915979.94328865,7505.78981535972,1197,1973932.8285747445,111.7189937774005,2446.585930402595,3493.846358417859,0.0,3.552631023428148,0.0,0.0,0.0,63.331281283854956,51.02721988750402,64.6237564120969,3.393435026039119,19517.282214525712,0.0,11.0,0.05261706668618444,299.0163959397488,0.0,0.0,0.0,0.0,0.0
20.0,0.8333333333333334,2026-09-17T01:40:47+00:00,0.0001914105617243074,0.8442268374509188,72457569.11407137,7459.848959207246,1197,1981224.4952414108,111.7189937774005,2449.0033856921973,3596.4294437531917,0.0,6.426001560772875,0.0,0.0,0.0,109.00908689610365,59.05968447245675,110.73876213888127,0.5381726223109261,3018.2856715682815,0.495,4.0,5.695048891638762,31139.492676776368,0.0,0.0,0.0,0.0,0.0
20.25,0.84375,2026-09-17T01:55:47+00:00,0.0001992388518414861,0.9196518432363718,70401658.22230409,7372.456156766808,1297,1864602.960497086,111.7189937774005,2451.0061604273865,3692.641753599786,0.0,0.7788065496506533,0.0,0.0,0.0,96.991116396244,10.822282141344465,81.09696880517065,0.755442353161134,4019.792988114434,0.0,5.0,0.0,0.0,100.0,123913.2014109853,2453313.8362250943,90262.60541367158,17.873558129772174
20.5,0.8541666666666666,2026-09-17T02:10:47+00:00,0.0002012857553833434,0.9393736099537371,70524474.19524801,7356.472113280953,1297,1871894.6271637524,111.7189937774005,2451.582539485079,3717.5129834255977,0.0,1.3649165996375814,0.0,0.0,0.0,26.23614642544783,9.463565397647095,26.77157798515085,1.0265786375142443,5339.783990643363,0.0,2.0,0.29739046413420966,1541.2265745208435,0.0,0.0,0.0,0.0,0.0
20.75,0.8645833333333334,2026-09-17T02:25:47+00:00,0.00020574308728924033,0.9823196786044379,70785541.09153807,7306.233508587991,1297,1879186.2938304194,111.7189937774005,2452.839738224644,3771.241855353501,0.0,3.187800125785998,0.0,0.0,0.0,56.91667205368907,4.747465974504592,58.07823678947866,0.10291195971668912,523.364909618796,0.0,1.0,2.9892541622957287,15205.457797455641,0.0,0.0,0.0,0.0,0.0
21.0,0.875,2026-09-17T02:40:47+00:00,0.00020879527098634985,1.0117272464853944,70958720.86936508,7319.147629425521,1297,1886477.960497086,111.7189937774005,2454.472282600622,3807.853141998477,0.0,17.56412460638603,0.0,0.0,0.0,54.17541125136176,51.15795185847976,55.28103188914465,17.029752556495055,84724.16310218067,0.0,3.0,0.0074483116993951624,37.147446308281424,0.0,0.0,0.0,0.0,0.0
21.25,0.8854166666666666,2026-09-17T02:55:47+00:00,0.00020980268967596278,1.0214336522719765,71015291.59455293,7322.914053542331,1297,1893769.627163753,111.7189937774005,2454.7499234131,3819.8263141697475,0.0,0.6604160486290311,0.0,0.0,0.0,12.63358821989979,16.01723710055915,12.891416550918157,0.31414781837665495,1563.339801165583,0.0,3.0,0.32645574879350536,1626.1162671721654,0.0,0.0,0.0,0.0,0.0
21.5,0.8958333333333334,2026-09-17T03:10:47+00:00,0.00021078443630227655,1.0308927095962668,71069715.8826039,7322.102712147843,1297,1901061.2938304194,111.7189937774005,2455.350309001441,3831.532698049522,0.0,7.171056659487021,0.0,0.0,0.0,18.87744053926094,11.49542807362624,19.26269442781729,1.4045734249018278,6959.716320459381,0.0,4.0,5.551351534800583,27546.04964734704,0.0,0.0,0.0,0.0,0.0
21.75,0.90625,2026-09-17T03:25:47+00:00,0.00021014481663982138,1.0247300206796535,71033168.39498432,7344.920603207545,1297,1908352.9604970862,111.7189937774005,2456.152892095879,3824.147153326549,0.0,18.91178799609588,0.0,0.0,0.0,11.526243273123999,16.234929431166382,11.46245913517755,17.985774514208877,89041.79410354354,0.2990135925,5.0,0.35865984200412643,1775.1370256479668,0.0,0.0,0.0,0.0,0.0
22.0,0.9166666666666666,2026-09-17T03:40:47+00:00,0.00020724330126485155,0.9967741311216722,70866825.48785655,7395.087005667376,1297,1915644.627163753,111.7189937774005,2458.164673114243,3790.173475748397,0.0,53.664351205696676,0.0,0.0,0.0,19.6906736275448,18.204505900044232,20.092524109739593,30.52150182445167,153291.67713931008,0.0,4.0,21.532918845074104,107072.44572578878,0.0,0.0,0.0,0.0,0.0
22.25,0.9270833333333334,2026-09-17T03:55:47+00:00,0.0002066870358143173,0.991414553973053,70834564.01617219,7411.951428006623,1297,1922936.2938304194,111.7189937774005,2458.521600397174,3783.6266409376253,0.0,9.731284078690805,0.0,0.0,0.0,3.1844492679199194,10.674514811406674,2.7544380284897136,9.439345556330078,47503.49118491717,0.495,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.5,0.9375,2026-09-17T04:10:47+00:00,0.00020676461266736908,0.992162001308635,70838952.72447705,7426.135020736632,1297,1930227.9604970862,111.7189937774005,2458.594310018835,3784.564641786999,0.0,1.062660166812293,0.0,0.0,0.0,2.0006610161870633,15.194303201045612,2.0414908328439423,1.0307803618079243,5192.826647276494,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.75,0.9479166666666666,2026-09-17T04:25:47+00:00,0.0002077965275968272,1.00210442658407,70897458.34694427,7440.453307645135,1297,1937519.6271637527,111.7189937774005,2459.184893238319,3796.950079967386,0.0,6.7016759410521445,0.0,0.0,0.0,19.087114121439107,27.294308308376415,19.47664706269296,6.3759431430622024,31950.082813931815,0.0,3.0,0.12468251975837574,627.1450689606438,0.0,0.0,0.0,0.0,0.0
23.0,0.9583333333333334,2026-09-17T04:40:47+00:00,0.00020782345684551803,1.0023638879361534,70898791.63544765,7451.183779950232,1297,1944811.2938304194,111.7189937774005,2459.395418658325,3797.31180623831,0.0,4.029967331679472,0.0,0.0,0.0,4.391693602603682,11.302723996023555,4.48132000265682,1.1887117002694458,5963.276629507821,0.0,7.0,2.7203566114596422,13640.526640326827,0.0,0.0,0.0,0.0,0.0
23.25,0.96875,2026-09-17T04:55:47+00:00,0.00020859043444683984,1.009753661328693,70942121.77648944,7452.7375227099055,1297,1952102.960497086,111.7189937774005,2459.6885831008503,3806.4674189419884,0.0,2.109087036458277,0.0,0.0,0.0,11.264699740136315,11.002519905876165,11.494591571567668,1.8095512830293323,9068.193697633395,0.0,5.0,0.2362631423351968,1183.493382374148,0.0,0.0,0.0,0.0,0.0
23.5,0.9791666666666666,2026-09-17T05:10:47+00:00,0.0002085164871332834,1.0090411843421063,70937507.12018733,7465.250239791263,1297,1959394.6271637527,111.7189937774005,2460.128081270848,3805.678770510621,0.0,9.038080470113982,0.0,0.0,0.0,8.24943203874672,12.163566819986853,8.41778779463951,8.76693035931399,43758.418670297644,0.0,7.0,7.696696570747008e-06,0.03845074530331287,0.0,0.0,0.0,0.0,0.0
23.75,0.9895833333333334,2026-09-17T05:25:47+00:00,0.00020566101559507446,0.9815289238017131,70772606.7139445,7513.172906224778,1297,1966686.2938304194,111.7189937774005,2461.377133801619,3771.966222685434,0.0,38.4275796894608,0.0,0.0,0.0,4.715031864273733,15.459171139098999,4.761757004360952,37.27470726998463,187607.94816000212,0.0494999999999999,2.0,4.502879233768908e-05,0.22802667225391157,0.0,0.0,0.0,0.0,0.0
24.0,1.0,2026-09-17T05:40:47+00:00,0.00020579965445328833,0.9828646991148844,70780257.50915703,7557.098939791382,1297,1973977.9604970862,111.7189937774005,2461.76480100111,3773.6979614957836,0.0,6.98945504643234,0.0,0.0,0.0,8.721193856781685,46.04543957644404,8.899177404879271,5.964455090780743,30157.78855820578,0.0,4.0,0.8153163042586266,4123.156374091722,0.0,0.0,0.0,0.0,0.0
