hours,elapsed_days,timestamp_utc,price_ETH,price_return,wallet_tokens,wallet_cash_ETH,branches,bank_pending,vault_ETH,hook_ETH,epoch_flow_ETH,branch_withdraw_sell_ETH,sell_pool_ETH,branch_withdraw_sell_ETH_tokens,branches_retired,game_prefund_ETH,buy_pool_ETH,spec_sell_ETH,spec_sell_ETH_tokens,new_seller_activations,owner_spec_sell_ETH,owner_spec_sell_ETH_tokens,spec_buy_ETH,owner_spec_buy_ETH,licenses,license_internal_tokens,license_wallet_tokens,license_fresh_tokens,license_fresh_buy_ETH
12.25,0.5104166666666666,2026-09-16T17:55:47+00:00,7.365032653184802e-05,-0.2903844617900798,57191613.195175335,7382.1354681992625,1149,1186617.9935109299,111.7189937774005,2399.088446937049,1730.0080170510546,0.4150442361784735,6.242849287177933,5846.445307138716,1.0,0.0,0.0,2.541883421603484,35902.56834212082,13.0,3.0986361507806373,43705.26285621113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,0.5208333333333334,2026-09-16T18:10:47+00:00,7.314454540869091e-05,-0.2952576261170614,57038826.377113715,7392.904308931104,1149,1193909.6601775968,111.7189937774005,2399.4215440150524,1718.906079241208,0.0,11.102710377343328,0.0,0.0,0.0,0.00077256749678024,6.7074336672864066,95215.65086080946,16.0,4.062195398736623,57581.59625966986,0.000788334180388,0.0,0.0,0.0,0.0,0.0,0.0
12.75,0.53125,2026-09-16T18:25:47+00:00,7.314234802945401e-05,-0.2952787977061536,57037969.70473305,7392.867865818365,1149,1201201.3268442638,111.7189937774005,2399.4924434180452,1718.871622950955,0.0,1.4204562902530142,0.0,0.0,0.0,1.3859999999999997,1.111021431864915,15811.99532887135,13.0,0.2668211696805088,3798.3471095618115,1.414285714285714,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.5416666666666666,2026-09-16T18:40:47+00:00,7.288260072067338e-05,-0.29778144413012075,56958884.10790978,7398.4128550235055,1149,1208492.9935109299,111.7189937774005,2399.663937929544,1713.155139234314,0.0,5.716483716641051,0.0,0.0,0.0,0.0,5.538138406643929,78987.97084190913,9.0,0.006850798497889628,97.62598135388596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.25,0.5520833333333334,2026-09-16T18:55:47+00:00,7.214084007509706e-05,-0.3049282539885396,56730689.11985144,7414.300836034804,1149,1215784.6601775968,111.7189937774005,2400.156596688356,1696.7744994642069,0.0,16.40523034485659,0.0,0.0,0.0,0.024590574749319333,14.821134859585069,212788.43253760546,18.0,1.0919385749258255,15741.825340583211,0.025092423213591154,0.0,0.0,0.0,0.0,0.0,0.0
13.5,0.5625,2026-09-16T19:10:47+00:00,7.177586375466173e-05,-0.3084447742845847,56617113.32727416,7422.149070864306,1149,1223076.3268442636,111.7189937774005,2400.399332701044,1688.6835286220157,0.0,8.09110747528166,0.0,0.0,0.0,0.00013663309040634448,7.836170601143562,113401.46261149086,10.0,0.012203649879647855,176.2142510516954,0.0001394215208228005,0.0,0.0,0.0,0.0,0.0,0.0
13.75,0.5729166666666666,2026-09-16T19:25:47+00:00,7.141292182788897e-05,-0.31194169334568944,56503114.70454009,7429.890069965938,1149,1230367.9935109308,111.7189937774005,2400.7107715539655,1680.6310906674616,0.0,9.438437954554047,0.0,0.0,0.0,1.3859999999999997,9.154901027399706,133158.90412473315,9.0,0.00038378851771767584,5.584481562011037,1.414285714285714,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.5833333333333334,2026-09-16T19:40:47+00:00,7.133534333728805e-05,-0.31268915645893813,56478494.92088021,7431.487271024969,1149,1237659.6601775973,111.7189937774005,2400.8274451949665,1678.9172159674295,0.0,3.008454700032189,0.0,0.0,0.0,1.2945799999999998,2.918094579333631,42583.82986989127,11.0,0.00010647969759247644,1.5535903240937041,1.3209999999999997,0.0,0.0,0.0,0.0,0.0,0.0
14.25,0.59375,2026-09-16T19:55:47+00:00,7.037032667831516e-05,-0.32198702176497274,56171110.50146246,7452.389708007046,1149,1244951.3268442638,111.7189937774005,2401.482483472762,1657.359740707556,0.0,21.7224092598733,0.0,0.0,0.0,0.164934,21.070520039926745,309700.8663228172,6.0,0.00021694215034813167,3.209441240856313,0.1683,0.0,0.0,0.0,0.0,0.0,0.0
14.5,0.6041666666666666,2026-09-16T20:10:47+00:00,7.014507349898984e-05,-0.3241573197610218,56097874.429975346,7457.045322532642,1149,1252242.9935109306,111.7189937774005,2401.8392427900603,1652.3473668646627,0.0,9.106712708695795,0.0,0.0,0.0,4.0943388658023565,8.648524090923736,128306.08492132796,8.0,0.18498723651118326,2746.0582642639147,3.5457447475,0.6321520543391397,0.0,0.0,0.0,0.0,0.0
14.75,0.6145833333333334,2026-09-16T20:25:47+00:00,7.01062041406373e-05,-0.3245318232010749,56085104.53521919,7457.808641642305,1149,1259534.6601775973,111.7189937774005,2401.9348771071495,1651.4884134379122,0.0,2.2449534267504987,0.0,0.0,0.0,1.3859999999999997,2.0433820516863994,30352.06536862361,8.0,0.13422277226158486,1994.972816916108,1.414285714285714,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.625,2026-09-16T20:40:47+00:00,6.98647811704055e-05,-0.32685791595618574,56006207.30781485,7462.829983228865,1149,1266826.3268442638,111.7189937774005,2402.2997917334715,1646.1021572250295,0.0,9.419867571930354,0.0,0.0,0.0,4.033611359047743,1.898392386703574,28228.97554706583,8.0,7.238879158068869,107600.5042517145,4.115929958211983,0.0,0.0,0.0,0.0,0.0,0.0
15.25,0.6354166666666666,2026-09-16T20:55:47+00:00,6.972556841732844e-05,-0.32819922070461405,55960801.50155241,7465.845142754575,1149,1274117.9935109306,111.7189937774005,2402.414017857,1642.9727715757906,0.0,3.532982065649321,0.0,0.0,0.3040183952211772,0.403596416410487,3.0887323237965347,46080.0993698157,14.0,0.33826027988330676,5045.230134600191,0.10781468274870756,0.0,0.0,0.0,0.0,0.0,0.0
15.5,0.6458333333333334,2026-09-16T21:10:47+00:00,6.9572512126573e-05,-0.3296739069314818,55910377.45849192,7469.018590347885,1149,1281409.6601775975,111.7189937774005,2402.6606281036857,1639.5527137357965,0.0,6.276906853246601,0.0,0.0,0.0,2.856849013252357,6.0423803241243785,90277.43992788708,10.0,0.046219323524826446,689.7775247226609,0.7829999999999999,2.13215205433914,0.0,0.0,0.0,0.0,0.0
15.75,0.65625,2026-09-16T21:25:47+00:00,6.965713196276979e-05,-0.3288586009656618,55937146.70055275,7466.790990271527,1149,1288701.3268442643,111.7189937774005,2402.9182880526296,1641.522653863212,0.0,4.313926061026905,0.0,0.0,0.0,6.2838661884425875,4.143670255241905,61969.510234836904,11.0,0.040838023954192976,611.6961030348373,1.6634436963669579,4.748664659186702,0.0,0.0,0.0,0.0,0.0
16.0,0.6666666666666666,2026-09-16T21:40:47+00:00,6.93163975054466e-05,-0.3321415526741719,55825302.85656538,7474.2003975043735,1149,1295992.9935109313,111.7189937774005,2403.1874842699262,1633.8440504130683,0.0,8.449076152929365,0.0,0.0,0.0,0.7704727027854763,1.9655010664997987,29501.823227407054,10.0,6.230102801841686,93306.59191944254,0.786196635495384,0.0,0.0,0.0,0.0,0.0,0.0
