hour,event,charter,count,gross_tokens,resolution_fee,net_eth,price_tokens,funding,eth,inventory_tokens
1.0,retire,497,1,75269.48728572705,0.02442455483143117,12.492047827407605,,,,
1.0,retire,501,1,75269.48728572705,0.03533655885285088,12.278688040587918,,,,
2.0,retire,444,1,11296.074949051264,0.037541332445482474,1.7602832745781005,,,,
2.0,retire,950,2,10643.678532554251,0.039754212393484784,1.6534118902668842,,,,
2.0,retire,77,1,6388.694949051267,0.0411455700861667,0.990348777473314,,,,
2.0,retire,298,1,6239.120552799552,0.04255004896683037,0.9652792668650044,,,,
2.0,retire,95,1,23296.074949051268,0.048193264145691736,3.5789631033322937,,,,
2.0,retire,510,1,12192.344949051265,0.051397682662989774,1.8642861543763138,,,,
2.0,retire,814,1,12184.974949051266,0.054772445659643204,1.8548231539229436,,,,
2.0,retire,9,1,12193.264949051265,0.058321909859168616,1.8474212887399244,,,,
2.0,retire,160,1,39781.07494905126,0.07110140151282664,5.934045856062375,,,,
2.0,retire,786,1,12188.424949051267,0.07538426556681543,1.8062655705258521,,,,
2.0,retire,1000,1,21546.074949051264,0.0833768645573776,3.161522473804957,,,,
2.0,retire,549,1,11823.755593188413,0.08799177485930551,1.7241089015740818,,,,
2.0,retire,971,1,8597.074949051266,0.09144910928522723,1.2479288765010006,,,,
2.0,retire,456,1,53600.94494905126,0.1149385047073213,7.562826329069594,,,,
2.0,retire,747,1,12182.564949051266,0.12074205569796684,1.7036957824893397,,,,
2.0,retire,807,1,21546.074949051264,0.1314277089784237,2.9730702687861594,,,,
2.0,retire,791,1,12183.024949051265,0.1377081459142782,1.667010124883168,,,,
2.0,retire,133,1,6237.88718986565,0.14099046799181822,0.849751206590895,,,,
2.0,retire,733,1,11796.074949051266,0.1473208435901387,1.59409690424985,,,,
2.0,retire,725,1,23819.774949051265,0.16059579968841728,3.1650787492303607,,,,
2.0,retire,297,1,13396.074949051266,0.16835069907856554,1.7614054915886117,,,,
2.0,retire,841,1,24297.62119954548,0.1829476346034982,3.1349013296877457,,,,
2.0,retire,634,1,6237.964026763536,0.18680560566120738,0.800240100805463,,,,
3.0,retire,549,1,11850.937947956974,0.1942593472695545,1.446315323080771,,,,
3.0,retire,841,1,24324.80355431404,0.21006900711492624,2.9071722195019127,,,,
19.0,license,920,1,,,,12372.872754710868,ledger,0.0,0.0
19.0,license,621,1,,,,12372.872754710868,ledger,0.0,0.0
20.0,license,950,1,,,,10612.282887978728,ledger,0.0,0.0
21.0,license,268,1,,,,9131.809180311657,ledger,0.0,0.0
22.0,license,466,1,,,,7886.88414665704,wallet/cash,0.8282000755963471,0.0
22.0,license,765,1,,,,7886.88414665704,wallet/cash,0.8286112687383543,0.0
22.0,license,91,1,,,,7886.88414665704,wallet/cash,0.8290227681856531,0.0
22.0,license,820,1,,,,7886.88414665704,wallet/cash,0.8294345742447831,0.0
22.0,license,790,1,,,,7886.88414665704,wallet/cash,0.829846687217128,0.0
22.0,license,689,1,,,,7886.88414665704,wallet/cash,0.8302591074106336,0.0
22.0,license,751,1,,,,7886.88414665704,wallet/cash,0.8306718351294958,0.0
22.0,license,879,1,,,,7886.88414665704,wallet/cash,0.831084870679786,0.0
22.0,license,521,1,,,,7886.88414665704,wallet/cash,0.8314982143680434,0.0
22.0,license,951,1,,,,7886.88414665704,wallet/cash,0.8319118664989331,0.0
22.0,license,363,1,,,,7886.88414665704,wallet/cash,0.832325827383213,0.0
22.0,license,357,1,,,,7886.88414665704,wallet/cash,0.8327400973227356,0.0
22.0,license,722,1,,,,7886.88414665704,wallet/cash,0.8331546766310713,0.0
22.0,license,813,1,,,,7886.88414665704,wallet/cash,0.8335695656138224,0.0
22.0,license,46,1,,,,7886.88414665704,wallet/cash,0.8339847645784659,0.0
22.0,license,982,1,,,,7886.88414665704,wallet/cash,0.8344002738343538,0.0
22.0,license,414,1,,,,7886.88414665704,wallet/cash,0.8348160936913066,0.0
22.0,license,935,1,,,,7886.88414665704,wallet/cash,0.8352322244596139,0.0
22.0,license,793,1,,,,7886.88414665704,wallet/cash,0.83564866644769,0.0
24.0,license,133,1,,,,5959.736215231194,ledger,0.0,0.0
24.0,license,634,1,,,,5959.736215231194,ledger,0.0,0.0
24.0,license,298,1,,,,5959.736215231194,ledger,0.0,0.0
24.0,license,913,1,,,,5959.736215231194,wallet/cash,0.6069631295067808,0.0
24.0,license,956,1,,,,5959.736215231194,wallet/cash,0.6071882976856953,0.0
24.0,license,526,1,,,,5959.736215231194,wallet/cash,0.6074135911858924,0.0
24.0,license,584,1,,,,5959.736215231194,wallet/cash,0.6076390100992407,0.0
24.0,license,7,1,,,,5959.736215231194,wallet/cash,0.6078645545208894,0.0
24.0,license,157,1,,,,5959.736215231194,wallet/cash,0.6080902245413002,0.0
24.0,license,315,1,,,,5959.736215231194,wallet/cash,0.60831602025656,0.0
24.0,license,512,1,,,,5959.736215231194,wallet/cash,0.6085419417561929,0.0
24.0,license,5,1,,,,5959.736215231194,wallet/cash,0.6087675194997326,0.0
24.0,license,492,1,,,,5959.736215231194,wallet/cash,0.6089927565202339,0.0
24.0,license,262,1,,,,5959.736215231194,wallet/cash,0.6092181185653215,0.0
24.0,license,64,1,,,,5959.736215231194,wallet/cash,0.6094436057282696,0.0
24.0,license,393,1,,,,5959.736215231194,wallet/cash,0.609669218103759,0.0
24.0,license,615,1,,,,5959.736215231194,wallet/cash,0.6098949557817825,0.0
24.0,license,167,1,,,,5959.736215231194,wallet/cash,0.6101208188570207,0.0
24.0,license,321,1,,,,5959.736215231194,wallet/cash,0.6103468074213421,0.0
24.0,license,770,1,,,,5959.736215231194,wallet/cash,0.610572921568958,0.0
24.0,license,225,1,,,,5959.736215231194,wallet/cash,0.6107991613907993,0.0
24.0,license,697,1,,,,5959.736215231194,wallet/cash,0.6110255269820151,0.0
24.0,license,245,1,,,,5959.736215231194,wallet/cash,0.6112520184344735,0.0
24.0,license,721,1,,,,5959.736215231194,wallet/cash,0.6114786358433238,0.0
24.0,license,932,1,,,,5959.736215231194,wallet/cash,0.6117053792994968,0.0
24.0,license,665,1,,,,5959.736215231194,wallet/cash,0.6119322488976726,0.0
24.0,license,392,1,,,,5959.736215231194,wallet/cash,0.6121592447320633,0.0
24.0,license,519,1,,,,5959.736215231194,wallet/cash,0.6123863668954742,0.0
24.0,license,541,1,,,,5959.736215231194,wallet/cash,0.6126136154821171,0.0
24.0,license,726,1,,,,5959.736215231194,wallet/cash,0.6128409905857353,0.0
24.0,license,856,1,,,,5959.736215231194,wallet/cash,0.6130684923010087,0.0
24.0,license,180,1,,,,5959.736215231194,wallet/cash,0.6132961207207432,0.0
24.0,license,284,1,,,,5959.736215231194,wallet/cash,0.613523875938682,0.0
24.0,license,17,1,,,,5959.736215231194,wallet/cash,0.6137517580504426,0.0
24.0,license,141,1,,,,5959.736215231194,wallet/cash,0.6139797671492995,0.0
24.0,license,881,1,,,,5959.736215231194,wallet/cash,0.6142079033308704,0.0
24.0,license,459,1,,,,5959.736215231194,wallet/cash,0.6144361666884298,0.0
24.0,license,810,1,,,,5959.736215231194,wallet/cash,0.6146645573166583,0.0
24.0,license,327,1,,,,5959.736215231194,wallet/cash,0.6148930753102358,0.0
24.0,license,55,1,,,,5959.736215231194,wallet/cash,0.6151217207643119,0.0
24.0,license,639,1,,,,5959.736215231194,wallet/cash,0.6153504937730983,0.0
24.0,license,107,1,,,,5959.736215231194,wallet/cash,0.6155793944322124,0.0
24.0,license,287,1,,,,5959.736215231194,wallet/cash,0.6158084228358666,0.0
24.0,license,320,1,,,,5959.736215231194,wallet/cash,0.6160375790796784,0.0
24.0,license,334,1,,,,5959.736215231194,wallet/cash,0.616266863258797,0.0
24.0,license,631,1,,,,5959.736215231194,wallet/cash,0.6164962754679029,0.0
24.0,license,958,1,,,,5959.736215231194,wallet/cash,0.6167258158026138,0.0
24.0,license,468,1,,,,5959.736215231194,wallet/cash,0.6169554843590166,0.0
24.0,license,605,1,,,,5959.736215231194,wallet/cash,0.6171852812317915,0.0
24.0,license,360,1,,,,5959.736215231194,wallet/cash,0.6174152065170251,0.0
24.0,license,269,1,,,,5959.736215231194,wallet/cash,0.6176452603093979,0.0
24.0,license,32,1,,,,5959.736215231194,wallet/cash,0.6178754427064027,0.0
24.0,license,883,1,,,,5959.736215231194,wallet/cash,0.6181057538027198,0.0
24.0,license,92,1,,,,5959.736215231194,wallet/cash,0.6183361936953734,0.0
24.0,license,894,1,,,,5959.736215231194,wallet/cash,0.6185667624790436,0.0
24.0,license,525,1,,,,5959.736215231194,wallet/cash,0.6187974602502861,0.0
24.0,license,694,1,,,,5959.736215231194,wallet/cash,0.619028287105656,0.0
24.0,license,235,1,,,,5959.736215231194,wallet/cash,0.6192592431412399,0.0
24.0,license,96,1,,,,5959.736215231194,wallet/cash,0.6194903284549993,0.0
24.0,license,707,1,,,,5959.736215231194,wallet/cash,0.6197215431397397,0.0
24.0,license,261,1,,,,5959.736215231194,wallet/cash,0.619952887296235,0.0
24.0,license,693,1,,,,5959.736215231194,wallet/cash,0.6201843610172906,0.0
24.0,license,818,1,,,,5959.736215231194,wallet/cash,0.6204159644032115,0.0
24.0,license,851,1,,,,5959.736215231194,wallet/cash,0.6206476975491471,0.0
24.0,license,329,1,,,,5959.736215231194,wallet/cash,0.6208795605521211,0.0
24.0,license,718,1,,,,5959.736215231194,wallet/cash,0.6211115535086891,0.0
24.0,license,375,1,,,,5959.736215231194,wallet/cash,0.6213436765168123,0.0
24.0,license,424,1,,,,5959.736215231194,wallet/cash,0.6215759296730462,0.0
24.0,license,962,1,,,,5959.736215231194,wallet/cash,0.6218083130762896,0.0
24.0,license,311,1,,,,5959.736215231194,wallet/cash,0.6220408268221603,0.0
24.0,license,874,1,,,,5959.736215231194,wallet/cash,0.6222734710076825,0.0
24.0,license,28,1,,,,5959.736215231194,wallet/cash,0.6225062457331609,0.0
24.0,license,802,1,,,,5959.736215231194,wallet/cash,0.6227391510932764,0.0
24.0,license,420,1,,,,5959.736215231194,wallet/cash,0.6229721871883336,0.0
24.0,license,871,1,,,,5959.736215231194,wallet/cash,0.6232053541148881,0.0
24.0,license,292,1,,,,5959.736215231194,wallet/cash,0.6234386519699637,0.0
24.0,license,887,1,,,,5959.736215231194,wallet/cash,0.6236720808538655,0.0
42.0,license,897,1,,,,7476.081583789783,wallet/cash,0.5460398473456181,0.0
42.0,license,471,1,,,,7476.081583789783,wallet/cash,0.5462555534334771,0.0
42.0,license,389,1,,,,7476.081583789783,wallet/cash,0.5464713873643062,0.0
42.0,license,548,1,,,,7476.081583789783,wallet/cash,0.546687349239582,0.0
42.0,license,557,1,,,,7476.081583789783,wallet/cash,0.5469034391596096,0.0
42.0,license,53,1,,,,7476.081583789783,wallet/cash,0.5471196572265689,0.0
42.0,license,876,1,,,,7476.081583789783,wallet/cash,0.5473360035414678,0.0
42.0,license,156,1,,,,7476.081583789783,wallet/cash,0.5475524782060178,0.0
42.0,license,899,1,,,,7476.081583789783,wallet/cash,0.5477690813207581,0.0
42.0,license,438,1,,,,7476.081583789783,wallet/cash,0.547985812988806,0.0
42.0,license,986,1,,,,7476.081583789783,wallet/cash,0.5482026733111697,0.0
42.0,license,638,1,,,,7476.081583789783,wallet/cash,0.5484196623890913,0.0
42.0,license,198,1,,,,7476.081583789783,wallet/cash,0.5486367803254543,0.0
42.0,license,489,1,,,,7476.081583789783,wallet/cash,0.5488540272224383,0.0
42.0,license,898,1,,,,7476.081583789783,wallet/cash,0.5490714031817544,0.0
42.0,license,83,1,,,,7476.081583789783,wallet/cash,0.5492889083048795,0.0
42.0,license,408,1,,,,7476.081583789783,wallet/cash,0.5495065426951653,0.0
42.0,license,833,1,,,,7476.081583789783,wallet/cash,0.549724306455026,0.0
42.0,license,129,1,,,,7476.081583789783,wallet/cash,0.5499421996868759,0.0
42.0,license,569,1,,,,7476.081583789783,wallet/cash,0.550160222493129,0.0
42.0,license,200,1,,,,7476.081583789783,wallet/cash,0.5503783749773716,0.0
42.0,license,844,1,,,,7476.081583789783,wallet/cash,0.550596657240846,0.0
42.0,license,589,1,,,,7476.081583789783,wallet/cash,0.5508150693883103,0.0
42.0,license,272,1,,,,7476.081583789783,wallet/cash,0.551033611521944,0.0
42.0,license,828,1,,,,7476.081583789783,wallet/cash,0.5512522837441616,0.0
42.0,license,20,1,,,,7476.081583789783,wallet/cash,0.5514710861601895,0.0
42.0,license,681,1,,,,7476.081583789783,wallet/cash,0.5516900188712701,0.0
42.0,license,342,1,,,,7476.081583789783,wallet/cash,0.55190908198263,0.0
42.0,license,428,1,,,,7476.081583789783,wallet/cash,0.5521282755971523,0.0
42.0,license,348,1,,,,7476.081583789783,wallet/cash,0.5523475998179541,0.0
42.0,license,746,1,,,,7476.081583789783,wallet/cash,0.5525670547490903,0.0
42.0,license,636,1,,,,7476.081583789783,wallet/cash,0.5527866404957873,0.0
42.0,license,300,1,,,,7476.081583789783,wallet/cash,0.5530063571602251,0.0
42.0,license,97,1,,,,7476.081583789783,wallet/cash,0.5532262048469271,0.0
42.0,license,531,1,,,,7476.081583789783,wallet/cash,0.5534461836608855,0.0
42.0,license,341,1,,,,7476.081583789783,wallet/cash,0.5536662937056862,0.0
42.0,license,362,1,,,,7476.081583789783,wallet/cash,0.5538865350858528,0.0
42.0,license,126,1,,,,7476.081583789783,wallet/cash,0.5541069079061431,0.0
42.0,license,143,1,,,,7476.081583789783,wallet/cash,0.5543274122708463,0.0
42.0,license,671,1,,,,7476.081583789783,wallet/cash,0.554548046442201,0.0
42.0,license,600,1,,,,7476.081583789783,wallet/cash,0.5547688106128493,0.0
42.0,license,499,1,,,,7476.081583789783,wallet/cash,0.5549897066381998,0.0
42.0,license,124,1,,,,7476.081583789783,wallet/cash,0.5552107346246509,0.0
42.0,license,520,1,,,,7476.081583789783,wallet/cash,0.5554318946748509,0.0
42.0,license,317,1,,,,7476.081583789783,wallet/cash,0.555653186894964,0.0
42.0,license,251,1,,,,7476.081583789783,wallet/cash,0.555874611391154,0.0
42.0,license,23,1,,,,7476.081583789783,wallet/cash,0.5560961682677101,0.0
42.0,license,130,1,,,,7476.081583789783,wallet/cash,0.556317857630562,0.0
42.0,license,289,1,,,,7476.081583789783,wallet/cash,0.5565396795863422,0.0
42.0,license,864,1,,,,7476.081583789783,wallet/cash,0.556761634240043,0.0
42.0,license,474,1,,,,7476.081583789783,wallet/cash,0.5569837216966564,0.0
42.0,license,241,1,,,,7476.081583789783,wallet/cash,0.5572059420630497,0.0
42.0,license,467,1,,,,7476.081583789783,wallet/cash,0.5574282954453865,0.0
42.0,license,949,1,,,,7476.081583789783,wallet/cash,0.5576507819500656,0.0
42.0,license,99,1,,,,7476.081583789783,wallet/cash,0.5578734016818443,0.0
42.0,license,545,1,,,,7476.081583789783,wallet/cash,0.5580961547494648,0.0
42.0,license,555,1,,,,7476.081583789783,wallet/cash,0.558319041258388,0.0
42.0,license,123,1,,,,7476.081583789783,wallet/cash,0.5585420613145434,0.0
42.0,license,797,1,,,,7476.081583789783,wallet/cash,0.5587652150243293,0.0
42.0,license,371,1,,,,7476.081583789783,wallet/cash,0.5589885024969565,0.0
42.0,license,173,1,,,,7476.081583789783,wallet/cash,0.5592119238364794,0.0
42.0,license,319,1,,,,7476.081583789783,wallet/cash,0.5594354791518745,0.0
42.0,license,530,1,,,,7476.081583789783,wallet/cash,0.5596591685488372,0.0
42.0,license,469,1,,,,7476.081583789783,wallet/cash,0.5598829921365777,0.0
42.0,license,388,1,,,,7476.081583789783,wallet/cash,0.5601069500207915,0.0
42.0,license,290,1,,,,7476.081583789783,wallet/cash,0.5603310423095174,0.0
42.0,license,662,1,,,,7476.081583789783,wallet/cash,0.5605552691103255,0.0
42.0,license,149,1,,,,7476.081583789783,wallet/cash,0.5607796305300827,0.0
42.0,license,116,1,,,,7476.081583789783,wallet/cash,0.5610041266775311,0.0
42.0,license,214,1,,,,7476.081583789783,wallet/cash,0.561228757660475,0.0
42.0,license,653,1,,,,7476.081583789783,wallet/cash,0.5614535235869533,0.0
42.0,license,228,1,,,,7476.081583789783,wallet/cash,0.5616784245645362,0.0
42.0,license,196,1,,,,7476.081583789783,wallet/cash,0.5619034607021998,0.0
42.0,license,731,1,,,,7476.081583789783,wallet/cash,0.5621286321077487,0.0
42.0,license,514,1,,,,7476.081583789783,wallet/cash,0.5623539388899246,0.0
42.0,license,322,1,,,,7476.081583789783,wallet/cash,0.5625793811562977,0.0
42.0,license,69,1,,,,7476.081583789783,wallet/cash,0.5628049590172504,0.0
42.0,license,872,1,,,,7476.081583789783,wallet/cash,0.5630306725803529,0.0
42.0,license,217,1,,,,7476.081583789783,wallet/cash,0.5632565219541126,0.0
42.0,license,483,1,,,,7476.081583789783,wallet/cash,0.5634825072486777,0.0
42.0,license,175,1,,,,7476.081583789783,wallet/cash,0.5637086285727898,0.0
42.0,license,704,1,,,,7476.081583789783,wallet/cash,0.5639348860344879,0.0
42.0,license,839,1,,,,7476.081583789783,wallet/cash,0.5641612797441545,0.0
42.0,license,102,1,,,,7476.081583789783,wallet/cash,0.5643878098119376,0.0
42.0,license,30,1,,,,7476.081583789783,wallet/cash,0.5646144763458759,0.0
42.0,license,307,1,,,,7476.081583789783,wallet/cash,0.5648412794563519,0.0
42.0,license,673,1,,,,7476.081583789783,wallet/cash,0.5650682192528104,0.0
42.0,license,537,1,,,,7476.081583789783,wallet/cash,0.5652952958453997,0.0
42.0,license,47,1,,,,7476.081583789783,wallet/cash,0.5655225093437989,0.0
42.0,license,136,1,,,,7476.081583789783,wallet/cash,0.5657498598588593,0.0
42.0,license,163,1,,,,7476.081583789783,wallet/cash,0.565977347499557,0.0
42.0,license,533,1,,,,7476.081583789783,wallet/cash,0.5662049723765088,0.0
42.0,license,719,1,,,,7476.081583789783,wallet/cash,0.5664327346003315,0.0
42.0,license,832,1,,,,7476.081583789783,wallet/cash,0.5666606342828135,0.0
42.0,license,404,1,,,,7476.081583789783,wallet/cash,0.5668886715326968,0.0
42.0,license,449,1,,,,7476.081583789783,wallet/cash,0.5671168464615357,0.0
42.0,license,776,1,,,,7476.081583789783,wallet/cash,0.5673451591797125,0.0
42.0,license,540,1,,,,7476.081583789783,wallet/cash,0.5675736097990157,0.0
42.0,license,66,1,,,,7476.081583789783,wallet/cash,0.567802198430062,0.0
42.0,license,912,1,,,,7476.081583789783,wallet/cash,0.5680309251832338,0.0
67.0,license,914,1,,,,7922.615066485492,wallet/cash,0.36957715964919086,0.0
67.0,license,869,1,,,,7922.615066485492,wallet/cash,0.3697009299804734,0.0
67.0,license,778,1,,,,7922.615066485492,wallet/cash,0.36982476249922963,0.0
67.0,license,418,1,,,,7922.615066485492,wallet/cash,0.36994865724506587,0.0
67.0,license,384,1,,,,7922.615066485492,wallet/cash,0.3700726142599321,0.0
67.0,license,568,1,,,,7922.615066485492,wallet/cash,0.37019663358554405,0.0
67.0,license,758,1,,,,7922.615066485492,wallet/cash,0.37032071526432037,0.0
67.0,license,372,1,,,,7922.615066485492,wallet/cash,0.3704448593379767,0.0
67.0,license,685,1,,,,7922.615066485492,wallet/cash,0.3705690658472913,0.0
67.0,license,395,1,,,,7922.615066485492,wallet/cash,0.3706933348356203,0.0
67.0,license,441,1,,,,7922.615066485492,wallet/cash,0.37081766634397617,0.0
67.0,license,373,1,,,,7922.615066485492,wallet/cash,0.3709420604140747,0.0
67.0,license,868,1,,,,7922.615066485492,wallet/cash,0.3710665170888032,0.0
67.0,license,543,1,,,,7922.615066485492,wallet/cash,0.3711910364098774,0.0
67.0,license,816,1,,,,7922.615066485492,wallet/cash,0.37131561841854416,0.0
67.0,license,960,1,,,,7922.615066485492,wallet/cash,0.3714402631574566,0.0
67.0,license,500,1,,,,7922.615066485492,wallet/cash,0.37156497066950206,0.0
67.0,license,581,1,,,,7922.615066485492,wallet/cash,0.3716897409954588,0.0
67.0,license,140,1,,,,7922.615066485492,wallet/cash,0.3718145741784487,0.0
67.0,license,768,1,,,,7922.615066485492,wallet/cash,0.37193947026089036,0.0
67.0,license,880,1,,,,7922.615066485492,wallet/cash,0.3720644292842651,0.0
67.0,license,794,1,,,,7922.615066485492,wallet/cash,0.3721894512902885,0.0
67.0,license,618,1,,,,7922.615066485492,wallet/cash,0.37231453632325423,0.0
67.0,license,437,1,,,,7922.615066485492,wallet/cash,0.37243968442440917,0.0
67.0,license,571,1,,,,7922.615066485492,wallet/cash,0.37256489563570333,0.0
67.0,license,134,1,,,,7922.615066485492,wallet/cash,0.3726901700004928,0.0
67.0,license,737,1,,,,7922.615066485492,wallet/cash,0.37281550756096205,0.0
67.0,license,16,1,,,,7922.615066485492,wallet/cash,0.37294090835929533,0.0
67.0,license,445,1,,,,7922.615066485492,wallet/cash,0.37306637243838003,0.0
67.0,license,937,1,,,,7922.615066485492,wallet/cash,0.3731918998408693,0.0
67.0,license,82,1,,,,7922.615066485492,wallet/cash,0.3733174906089476,0.0
67.0,license,25,1,,,,7922.615066485492,wallet/cash,0.3734431447855021,0.0
67.0,license,988,1,,,,7922.615066485492,wallet/cash,0.37356886241388926,0.0
67.0,license,777,1,,,,7922.615066485492,wallet/cash,0.37369464353488696,0.0
67.0,license,550,1,,,,7922.615066485492,wallet/cash,0.37382048819372643,0.0
67.0,license,853,1,,,,7922.615066485492,wallet/cash,0.37394639643212324,0.0
67.0,license,998,1,,,,7922.615066485492,wallet/cash,0.37407236829249607,0.0
67.0,license,216,1,,,,7922.615066485492,wallet/cash,0.3741984038177324,0.0
67.0,license,676,1,,,,7922.615066485492,wallet/cash,0.3743245030514227,0.0
67.0,license,815,1,,,,7922.615066485492,wallet/cash,0.37445066603622007,0.0
67.0,license,717,1,,,,7922.615066485492,wallet/cash,0.3745768928147776,0.0
67.0,license,977,1,,,,7922.615066485492,wallet/cash,0.37470318343092,0.0
67.0,license,219,1,,,,7922.615066485492,wallet/cash,0.3748295379268318,0.0
67.0,license,120,1,,,,7922.615066485492,wallet/cash,0.37495595634610346,0.0
67.0,license,215,1,,,,7922.615066485492,wallet/cash,0.3750824387313881,0.0
67.0,license,257,1,,,,7922.615066485492,wallet/cash,0.37520898512604167,0.0
67.0,license,924,1,,,,7922.615066485492,wallet/cash,0.3753355955741235,0.0
67.0,license,659,1,,,,7922.615066485492,wallet/cash,0.37546227011711497,0.0
67.0,license,197,1,,,,7922.615066485492,wallet/cash,0.3755890088002469,0.0
67.0,license,152,1,,,,7922.615066485492,wallet/cash,0.37571581166593815,0.0
67.0,license,340,1,,,,7922.615066485492,wallet/cash,0.3758426787566073,0.0
67.0,license,712,1,,,,7922.615066485492,wallet/cash,0.3759696101167825,0.0
67.0,license,915,1,,,,7922.615066485492,wallet/cash,0.3760966057898197,0.0
67.0,license,179,1,,,,7922.615066485492,wallet/cash,0.3762236658188407,0.0
67.0,license,517,1,,,,7922.615066485492,wallet/cash,0.3763507902476704,0.0
67.0,license,155,1,,,,7922.615066485492,wallet/cash,0.37647797911919617,0.0
67.0,license,928,1,,,,7922.615066485492,wallet/cash,0.3766052324779461,0.0
67.0,license,503,1,,,,7922.615066485492,wallet/cash,0.37673255036633874,0.0
67.0,license,475,1,,,,7922.615066485492,wallet/cash,0.3768599328298395,0.0
67.0,license,624,1,,,,7922.615066485492,wallet/cash,0.37698737990992975,0.0
67.0,license,234,1,,,,7922.615066485492,wallet/cash,0.3771148916513716,0.0
67.0,license,670,1,,,,7922.615066485492,wallet/cash,0.3772424680977557,0.0
67.0,license,63,1,,,,7922.615066485492,wallet/cash,0.3773701092933755,0.0
67.0,license,925,1,,,,7922.615066485492,wallet/cash,0.3774978152818217,0.0
67.0,license,875,1,,,,7922.615066485492,wallet/cash,0.3776255861064502,0.0
67.0,license,617,1,,,,7922.615066485492,wallet/cash,0.37775342181108607,0.0
67.0,license,109,1,,,,7922.615066485492,wallet/cash,0.37788132244072575,0.0
67.0,license,892,1,,,,7922.615066485492,wallet/cash,0.37800928803895995,0.0
67.0,license,825,1,,,,7922.615066485492,wallet/cash,0.37813731864867595,0.0
67.0,license,974,1,,,,7922.615066485492,wallet/cash,0.37826541431557353,0.0
67.0,license,683,1,,,,7922.615066485492,wallet/cash,0.3783935746754611,0.0
67.0,license,863,1,,,,7922.615066485492,wallet/cash,0.3785217954719371,0.0
67.0,license,626,1,,,,7922.615066485492,wallet/cash,0.37865008011021656,0.0
67.0,license,767,1,,,,7922.615066485492,wallet/cash,0.37877842997371197,0.0
67.0,license,955,1,,,,7922.615066485492,wallet/cash,0.37890684510859163,0.0
67.0,license,921,1,,,,7922.615066485492,wallet/cash,0.3790353255582119,0.0
67.0,license,211,1,,,,7922.615066485492,wallet/cash,0.3791638713668662,0.0
67.0,license,288,1,,,,7922.615066485492,wallet/cash,0.3792924825790825,0.0
67.0,license,645,1,,,,7922.615066485492,wallet/cash,0.37942115923962305,0.0
67.0,license,907,1,,,,7922.615066485492,wallet/cash,0.3795499013913753,0.0
67.0,license,248,1,,,,7922.615066485492,wallet/cash,0.3796787090807421,0.0
67.0,license,931,1,,,,7922.615066485492,wallet/cash,0.3798075823513139,0.0
67.0,license,49,1,,,,7922.615066485492,wallet/cash,0.37993652124785293,0.0
67.0,license,353,1,,,,7922.615066485492,wallet/cash,0.38006552581371544,0.0
67.0,license,661,1,,,,7922.615066485492,wallet/cash,0.3801945960955385,0.0
67.0,license,201,1,,,,7922.615066485492,wallet/cash,0.380323732136444,0.0
67.0,license,406,1,,,,7922.615066485492,wallet/cash,0.38045293398189717,0.0
67.0,license,306,1,,,,7922.615066485492,wallet/cash,0.38058220167642604,0.0
67.0,license,929,1,,,,7922.615066485492,wallet/cash,0.38071153526432405,0.0
67.0,license,614,1,,,,7922.615066485492,wallet/cash,0.3808409347903537,0.0
67.0,license,858,1,,,,7922.615066485492,wallet/cash,0.3809704003009176,0.0
67.0,license,431,1,,,,7922.615066485492,wallet/cash,0.38109993183843455,0.0
67.0,license,50,1,,,,7922.615066485492,wallet/cash,0.38122952945047905,0.0
67.0,license,862,1,,,,7922.615066485492,wallet/cash,0.3813591931794699,0.0
67.0,license,558,1,,,,7922.615066485492,wallet/cash,0.38148892307180987,0.0
67.0,license,387,1,,,,7922.615066485492,wallet/cash,0.38161871917226126,0.0
67.0,license,619,1,,,,7922.615066485492,wallet/cash,0.381748581526055,0.0
67.0,license,86,1,,,,7922.615066485492,wallet/cash,0.38187851017818786,0.0
67.0,license,243,1,,,,7922.615066485492,wallet/cash,0.3820085051731876,0.0
67.0,license,650,1,,,,7922.615066485492,wallet/cash,0.3821385665569884,0.0
91.0,license,654,1,,,,8321.653287899237,ledger,0.0,0.0
91.0,license,920,1,,,,8321.653287899237,ledger,0.0,0.0
91.0,license,621,1,,,,8321.653287899237,ledger,0.0,0.0
91.0,license,888,1,,,,8321.653287899237,ledger,0.0,0.0
91.0,license,690,1,,,,8321.653287899237,ledger,0.0,0.0
91.0,license,895,1,,,,8321.653287899237,ledger,0.0,0.0
91.0,license,835,1,,,,8321.653287899237,ledger,0.0,0.0
91.0,license,700,1,,,,8321.653287899237,ledger,0.0,0.0
91.0,license,754,1,,,,8321.653287899237,ledger,0.0,0.0
91.0,license,736,1,,,,8321.653287899237,ledger,0.0,0.0
91.0,license,804,1,,,,8321.653287899237,ledger,0.0,0.0
91.0,license,643,1,,,,8321.653287899237,ledger,0.0,0.0
91.0,license,755,1,,,,8321.653287899237,ledger,0.0,0.0
91.0,license,735,1,,,,8321.653287899237,ledger,0.0,0.0
91.0,license,878,1,,,,8321.653287899237,ledger,0.0,0.0
91.0,license,821,1,,,,8321.653287899237,ledger,0.0,0.0
91.0,license,132,1,,,,8321.653287899237,ledger,0.0,0.0
91.0,license,93,1,,,,8321.653287899237,ledger,0.0,0.0
91.0,license,678,1,,,,8321.653287899237,ledger,0.0,0.0
