hour,event,charter,count,price_tokens,funding,eth,inventory_tokens,gross_tokens,resolution_fee,net_eth,elapsed_days,timestamp_utc
67.0,license,696,1,4430.561484017991,wallet/cash,1.6483852778000048,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,69,1,4430.561484017991,wallet/cash,1.6490703778161409,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,967,1,4430.561484017991,wallet/cash,1.6497559050341812,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,746,1,4430.561484017991,wallet/cash,1.6504418598056623,1694.660493951465,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,479,1,4430.561484017991,wallet/cash,1.6511282424877445,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,304,1,4430.561484017991,wallet/cash,1.651815053437589,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,286,1,4430.561484017991,wallet/cash,1.6525022930076696,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,236,1,4430.561484017991,wallet/cash,1.6531899615598344,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,576,1,4430.561484017991,wallet/cash,1.6538780594456195,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,818,1,4430.561484017991,wallet/cash,1.6545665870287478,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,799,1,4430.561484017991,wallet/cash,1.6552555446616932,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,204,1,4430.561484017991,wallet/cash,1.6559449327044284,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,106,1,4430.561484017991,wallet/cash,1.6566347515169273,1694.660493951465,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,886,1,4430.561484017991,wallet/cash,1.6573250014572876,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,977,1,4430.561484017991,wallet/cash,1.6580156828836077,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,418,1,4430.561484017991,wallet/cash,1.6587067961577358,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,197,1,4430.561484017991,wallet/cash,1.6593983416387077,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,27,1,4430.561484017991,wallet/cash,1.6600903196864962,1694.6604939477397,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,766,1,4430.561484017991,wallet/cash,1.660782730661075,1694.660493951465,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,456,1,4430.561484017991,wallet/cash,1.6614755749271037,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,807,1,4430.561484017991,wallet/cash,1.662168852843619,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,736,1,4430.561484017991,wallet/cash,1.6628625647724677,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,391,1,4430.561484017991,wallet/cash,1.6635567110773741,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,3,1,4430.561484017991,wallet/cash,1.6642512921201849,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,128,1,4430.561484017991,wallet/cash,1.664946308262749,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,438,1,4430.561484017991,wallet/cash,1.6656417598706639,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,254,1,4430.561484017991,wallet/cash,1.6663376473076523,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,815,1,4430.561484017991,wallet/cash,1.667033970934625,1694.660493951465,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,183,1,4430.561484017991,wallet/cash,1.667730731126554,1694.660493945877,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,596,1,4430.561484017991,wallet/cash,1.6684279282312258,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,930,1,4430.561484017991,wallet/cash,1.6691255626282997,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,740,1,4430.561484017991,wallet/cash,1.6698236346786863,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,894,1,4430.561484017991,wallet/cash,1.6705221447489207,1694.6604939477397,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,949,1,4430.561484017991,wallet/cash,1.6712210932036633,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,870,1,4430.561484017991,wallet/cash,1.6719204804122616,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,366,1,4430.561484017991,wallet/cash,1.6726203067421879,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,75,1,4430.561484017991,wallet/cash,1.6733205725599778,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,530,1,4430.561484017991,wallet/cash,1.6740212782321662,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,995,1,4430.561484017991,wallet/cash,1.6747224241309129,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,225,1,4430.561484017991,wallet/cash,1.6754240106227531,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,729,1,4430.561484017991,wallet/cash,1.676126038076097,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,170,1,4430.561484017991,wallet/cash,1.6768285068640414,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,124,1,4430.561484017991,wallet/cash,1.6775314173503098,1694.660493951465,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,956,1,4430.561484017991,wallet/cash,1.6782347699136233,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,803,1,4430.561484017991,wallet/cash,1.678938564917705,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,916,1,4430.561484017991,wallet/cash,1.6796428027365897,1694.660493951465,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,84,1,4430.561484017991,wallet/cash,1.680347483744312,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,964,1,4430.561484017991,wallet/cash,1.6810526083074069,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,858,1,4430.561484017991,wallet/cash,1.6817581768036591,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,771,1,4430.561484017991,wallet/cash,1.6824641895996033,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,18,1,4430.561484017991,wallet/cash,1.6831706470748988,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,249,1,4430.561484017991,wallet/cash,1.6838775495979559,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,324,1,4430.561484017991,wallet/cash,1.6845848975465587,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,227,1,4430.561484017991,wallet/cash,1.685292691292867,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,692,1,4430.561484017991,wallet/cash,1.6860009312099782,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,720,1,4430.561484017991,wallet/cash,1.6867096176766136,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,270,1,4430.561484017991,wallet/cash,1.6874187510668084,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,990,1,4430.561484017991,wallet/cash,1.6881283317545968,1694.660493951465,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,910,1,4430.561484017991,wallet/cash,1.6888383601205754,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,790,1,4430.561484017991,wallet/cash,1.6895488365369045,1694.6604939477397,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,776,1,4430.561484017991,wallet/cash,1.6902597613823052,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,235,1,4430.561484017991,wallet/cash,1.6909711350336247,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,833,1,4430.561484017991,wallet/cash,1.6916829578705221,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,625,1,4430.561484017991,wallet/cash,1.692395230270782,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,953,1,4430.561484017991,wallet/cash,1.6931079526112514,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,40,1,4430.561484017991,wallet/cash,1.6938211252725262,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,350,1,4430.561484017991,wallet/cash,1.6945347486342661,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,526,1,4430.561484017991,wallet/cash,1.6952488230742555,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,271,1,4430.561484017991,wallet/cash,1.6959633489759034,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,73,1,4430.561484017991,wallet/cash,1.6966783267179313,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,298,1,4430.561484017991,wallet/cash,1.6973937566809358,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,474,1,4430.561484017991,wallet/cash,1.6981096392473884,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,621,1,4430.561484017991,wallet/cash,1.698825974797886,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,33,1,4430.561484017991,wallet/cash,1.6995427637186495,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,56,1,4430.561484017991,wallet/cash,1.7002600063855888,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,826,1,4430.561484017991,wallet/cash,1.700977703187737,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,117,1,4430.561484017991,wallet/cash,1.7016958545066283,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,403,1,4430.561484017991,wallet/cash,1.702414460724734,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,467,1,4430.561484017991,wallet/cash,1.7031335222254633,1694.660493951465,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,164,1,4430.561484017991,wallet/cash,1.703853039400662,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,362,1,4430.561484017991,wallet/cash,1.7045730126271768,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,370,1,4430.561484017991,wallet/cash,1.7052934422921662,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
67.0,license,9,1,4430.561484017991,wallet/cash,1.7060143287865388,1694.6604939496024,,,,2.7916666666666665,2026-09-18 05:09:19 UTC
88.0,license,497,1,7511.038282353207,ledger,0.0,0.0,,,,3.6666666666666665,2026-09-19 02:09:19 UTC
88.0,license,501,1,7511.038282353207,ledger,0.0,0.0,,,,3.6666666666666665,2026-09-19 02:09:19 UTC
89.0,license,841,1,6475.222477861514,ledger,0.0,0.0,,,,3.7083333333333335,2026-09-19 03:09:19 UTC
90.0,license,510,1,5604.208681001305,ledger,0.0,0.0,,,,3.75,2026-09-19 04:09:19 UTC
90.0,license,807,1,5604.208681001305,ledger,0.0,0.0,,,,3.75,2026-09-19 04:09:19 UTC
90.0,license,736,1,5604.208681001305,ledger,0.0,0.0,,,,3.75,2026-09-19 04:09:19 UTC
90.0,license,621,1,5604.208681001305,ledger,0.0,0.0,,,,3.75,2026-09-19 04:09:19 UTC
90.0,license,9,1,5604.208681001305,ledger,0.0,0.0,,,,3.75,2026-09-19 04:09:19 UTC
91.0,license,766,1,4871.776301585029,ledger,0.0,0.0,,,,3.7916666666666665,2026-09-19 05:09:19 UTC
91.0,license,73,1,4871.776301585029,ledger,0.0,0.0,,,,3.7916666666666665,2026-09-19 05:09:19 UTC
91.0,license,643,1,4871.776301585029,ledger,0.0,0.0,,,,3.7916666666666665,2026-09-19 05:09:19 UTC
91.0,license,725,1,4871.776301585029,ledger,0.0,0.0,,,,3.7916666666666665,2026-09-19 05:09:19 UTC
91.0,license,878,1,4871.776301585029,ledger,0.0,0.0,,,,3.7916666666666665,2026-09-19 05:09:19 UTC
91.0,license,132,1,4871.776301585029,ledger,0.0,0.0,,,,3.7916666666666665,2026-09-19 05:09:19 UTC
91.0,license,754,1,4871.776301585029,ledger,0.0,0.0,,,,3.7916666666666665,2026-09-19 05:09:19 UTC
91.0,license,804,1,4871.776301585029,ledger,0.0,0.0,,,,3.7916666666666665,2026-09-19 05:09:19 UTC
91.0,license,1000,1,4871.776301585029,ledger,0.0,0.0,,,,3.7916666666666665,2026-09-19 05:09:19 UTC
91.0,license,755,1,4871.776301585029,ledger,0.0,0.0,,,,3.7916666666666665,2026-09-19 05:09:19 UTC
91.0,license,690,1,4871.776301585029,ledger,0.0,0.0,,,,3.7916666666666665,2026-09-19 05:09:19 UTC
91.0,license,700,1,4871.776301585029,ledger,0.0,0.0,,,,3.7916666666666665,2026-09-19 05:09:19 UTC
91.0,license,821,1,4871.776301585029,ledger,0.0,0.0,,,,3.7916666666666665,2026-09-19 05:09:19 UTC
91.0,license,95,1,4871.776301585029,ledger,0.0,0.0,,,,3.7916666666666665,2026-09-19 05:09:19 UTC
91.0,license,678,1,4871.776301585029,ledger,0.0,0.0,,,,3.7916666666666665,2026-09-19 05:09:19 UTC
91.0,license,814,1,4871.776301585029,ledger,0.0,0.0,,,,3.7916666666666665,2026-09-19 05:09:19 UTC
91.0,license,44,1,4871.776301585029,ledger,0.0,0.0,,,,3.7916666666666665,2026-09-19 05:09:19 UTC
91.0,license,747,1,4871.776301585029,ledger,0.0,0.0,,,,3.7916666666666665,2026-09-19 05:09:19 UTC
92.0,license,456,1,4255.876539318133,ledger,0.0,0.0,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,868,1,4255.876539318133,wallet/cash,0.1784177816935957,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,828,1,4255.876539318133,wallet/cash,0.17842569770037248,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,887,1,4255.876539318133,wallet/cash,0.17843361423492238,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,929,1,4255.876539318133,wallet/cash,0.17844153129349574,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,574,1,4255.876539318133,wallet/cash,0.1784494488817171,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,281,1,4255.876539318133,wallet/cash,0.1784573669967742,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,266,1,4255.876539318133,wallet/cash,0.17846528563960445,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,390,1,4255.876539318133,wallet/cash,0.178473204808333,3967.6670006105555,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,437,1,4255.876539318133,wallet/cash,0.1784811245038973,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,909,1,4255.876539318133,wallet/cash,0.17848904472817215,3967.6670006105555,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,618,1,4255.876539318133,wallet/cash,0.17849696547647045,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,413,1,4255.876539318133,wallet/cash,0.1785048867553542,3967.6670006105555,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,773,1,4255.876539318133,wallet/cash,0.17851280856013624,3967.6670006105555,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,130,1,4255.876539318133,wallet/cash,0.17852073089081658,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,322,1,4255.876539318133,wallet/cash,0.17852865375020752,3967.667000614281,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,584,1,4255.876539318133,wallet/cash,0.17853657713643417,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,800,1,4255.876539318133,wallet/cash,0.17854450105324626,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,856,1,4255.876539318133,wallet/cash,0.17855242549595668,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,590,1,4255.876539318133,wallet/cash,0.17856035046456536,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,808,1,4255.876539318133,wallet/cash,0.1785682759600098,3967.667000614281,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,589,1,4255.876539318133,wallet/cash,0.1785762019869771,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,31,1,4255.876539318133,wallet/cash,0.1785841285398427,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,778,1,4255.876539318133,wallet/cash,0.17859205561954403,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,298,1,4255.876539318133,ledger,0.0,0.0,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,822,1,4255.876539318133,wallet/cash,0.17859998322795595,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,613,1,4255.876539318133,wallet/cash,0.1786079113669533,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,642,1,4255.876539318133,wallet/cash,0.1786158400290367,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,393,1,4255.876539318133,wallet/cash,0.17862376922264292,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,406,1,4255.876539318133,wallet/cash,0.17863169893933517,3967.667000614281,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,606,1,4255.876539318133,wallet/cash,0.17863962918942516,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,478,1,4255.876539318133,wallet/cash,0.178647559964476,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,259,1,4255.876539318133,wallet/cash,0.17865549127011235,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,832,1,4255.876539318133,wallet/cash,0.17866342310164693,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,2,1,4255.876539318133,wallet/cash,0.17867135546282956,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,544,1,4255.876539318133,wallet/cash,0.17867928835272276,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,96,1,4255.876539318133,wallet/cash,0.17868722177132654,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,770,1,4255.876539318133,wallet/cash,0.17869515571676606,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,981,1,4255.876539318133,wallet/cash,0.17870309018904132,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,635,1,4255.876539318133,wallet/cash,0.17871102519377685,3967.6670006105555,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,209,1,4255.876539318133,wallet/cash,0.1787189607234733,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,344,1,4255.876539318133,wallet/cash,0.17872689678281775,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,228,1,4255.876539318133,wallet/cash,0.17873483337274765,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,555,1,4255.876539318133,wallet/cash,0.17874277048951323,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,974,1,4255.876539318133,wallet/cash,0.17875070813311458,3967.667000614281,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,36,1,4255.876539318133,wallet/cash,0.17875864631011368,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,552,1,4255.876539318133,wallet/cash,0.17876658501207363,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,924,1,4255.876539318133,wallet/cash,0.1787745242436816,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,374,1,4255.876539318133,wallet/cash,0.178782464005875,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,505,1,4255.876539318133,wallet/cash,0.17879040429584156,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,649,1,4255.876539318133,wallet/cash,0.17879834511639356,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,241,1,4255.876539318133,wallet/cash,0.1788062864637813,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,380,1,4255.876539318133,wallet/cash,0.1788142283408171,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,518,1,4255.876539318133,wallet/cash,0.17882217074656342,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,125,1,4255.876539318133,wallet/cash,0.17883011368195778,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,744,1,4255.876539318133,wallet/cash,0.17883805714606274,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,719,1,4255.876539318133,wallet/cash,0.17884600114169058,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,376,1,4255.876539318133,wallet/cash,0.17885394566509155,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,517,1,4255.876539318133,wallet/cash,0.17886189071720313,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,220,1,4255.876539318133,wallet/cash,0.17886983630083758,3967.6670006105555,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,279,1,4255.876539318133,wallet/cash,0.17887778240943292,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,202,1,4255.876539318133,wallet/cash,0.17888572905048852,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,422,1,4255.876539318133,wallet/cash,0.17889367622119218,3967.667000614281,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,645,1,4255.876539318133,wallet/cash,0.17890162392060643,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,39,1,4255.876539318133,wallet/cash,0.17890957215154354,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,179,1,4255.876539318133,wallet/cash,0.17891752091119123,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,136,1,4255.876539318133,wallet/cash,0.1789254702023618,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,777,1,4255.876539318133,wallet/cash,0.1789334200203681,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,841,1,4255.876539318133,wallet/cash,0.17894137036895985,3967.667000612418,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,661,1,4255.876539318133,wallet/cash,0.17894932124532476,3967.667000614281,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,373,1,4255.876539318133,wallet/cash,0.17895727265696226,3967.6670006105555,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,338,1,4255.876539318133,wallet/cash,0.17896522459543548,3967.6670006105555,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,806,1,4255.876539318133,wallet/cash,0.17897317706168187,3967.667000614281,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
92.0,license,173,1,4255.876539318133,wallet/cash,0.1789811300641383,3967.6670006105555,,,,3.8333333333333335,2026-09-19 06:09:19 UTC
112.0,license,950,1,7210.208985357217,ledger,0.0,0.0,,,,4.666666666666667,2026-09-20 02:09:19 UTC
112.0,license,835,1,7210.208985357217,ledger,0.0,0.0,,,,4.666666666666667,2026-09-20 02:09:19 UTC
112.0,license,735,1,7210.208985357217,ledger,0.0,0.0,,,,4.666666666666667,2026-09-20 02:09:19 UTC
112.0,license,895,1,7210.208985357217,ledger,0.0,0.0,,,,4.666666666666667,2026-09-20 02:09:19 UTC
112.0,license,93,1,7210.208985357217,ledger,0.0,0.0,,,,4.666666666666667,2026-09-20 02:09:19 UTC
112.0,license,888,1,7210.208985357217,ledger,0.0,0.0,,,,4.666666666666667,2026-09-20 02:09:19 UTC
113.0,license,268,1,6211.634631942156,ledger,0.0,0.0,,,,4.708333333333333,2026-09-20 03:09:19 UTC
114.0,license,150,1,5371.9370377911355,ledger,0.0,0.0,,,,4.75,2026-09-20 04:09:19 UTC
114.0,license,752,1,5371.9370377911355,ledger,0.0,0.0,,,,4.75,2026-09-20 04:09:19 UTC
114.0,license,637,1,5371.9370377911355,ledger,0.0,0.0,,,,4.75,2026-09-20 04:09:19 UTC
114.0,license,686,1,5371.9370377911355,ledger,0.0,0.0,,,,4.75,2026-09-20 04:09:19 UTC
114.0,license,171,1,5371.9370377911355,ledger,0.0,0.0,,,,4.75,2026-09-20 04:09:19 UTC
114.0,license,634,1,5371.9370377911355,ledger,0.0,0.0,,,,4.75,2026-09-20 04:09:19 UTC
114.0,license,783,1,5371.9370377911355,ledger,0.0,0.0,,,,4.75,2026-09-20 04:09:19 UTC
114.0,license,491,1,5371.9370377911355,ledger,0.0,0.0,,,,4.75,2026-09-20 04:09:19 UTC
114.0,license,944,1,5371.9370377911355,ledger,0.0,0.0,,,,4.75,2026-09-20 04:09:19 UTC
114.0,license,702,1,5371.9370377911355,ledger,0.0,0.0,,,,4.75,2026-09-20 04:09:19 UTC
114.0,license,508,1,5371.9370377911355,ledger,0.0,0.0,,,,4.75,2026-09-20 04:09:19 UTC
114.0,license,823,1,5371.9370377911355,ledger,0.0,0.0,,,,4.75,2026-09-20 04:09:19 UTC
114.0,license,79,1,5371.9370377911355,ledger,0.0,0.0,,,,4.75,2026-09-20 04:09:19 UTC
114.0,license,607,1,5371.9370377911355,ledger,0.0,0.0,,,,4.75,2026-09-20 04:09:19 UTC
114.0,license,191,1,5371.9370377911355,ledger,0.0,0.0,,,,4.75,2026-09-20 04:09:19 UTC
