hour,price,eth_principal,token_principal,sqrt,scale,branches,charters,remaining_slots,pending,withdrawn_7d,protected_branch_balance,protected_branch_count,resolution_fee_small,buy_tax,sell_tax,multiplier,banker_cash,speculator_cash,banker_inventory,speculator_inventory,prospective_cash,contraction_eth,expansion_eth,pol_eth,team_eth,unallocated_hook_fees,uncollected_lp_eth,uncollected_lp_tokens,issued,physical_burned,ledger_burned,recycle_buffer,momentum_day,forecast_price_7d,eth_accounting_error,token_accounting_error,ledger_accounting_error,pool_buy_eth,pool_sell_eth_gross,pol_added_eth,spec_buy_eth,spec_sell_eth,license_buy_eth,prefund_buy_eth,banker_inventory_sell_eth,withdraw_sell_eth,buyback_eth,pol_buy_eth,charter_eth,new_capital_eth,licenses_internal,licenses_external,license_tokens_internal,license_tokens_inventory,license_tokens_fresh,prefund_tokens,branches_retired,charters_created,gross_withdrawn,resolution_fee_tokens,hook_tax_eth,lp_fee_eth,lp_fee_tokens,licenses_bought,elapsed_days,timestamp_utc
165.0,0.00025172634656056103,4036.4474407596667,20613978.338233642,64.66599266712977,1.0,1633.9166666666667,901.5833333333334,7381.916666666667,5048652.874472983,787544.4020546431,4059.799660358623,1.0,0.38806426139882916,0.02,0.03,1.1,1283.90804408873,8998.891552824822,4774.974677989293,74043201.68061273,1000.0,309.26970143912735,482.3310412545101,121.74916181546494,121.74916181546494,46.597305633164325,175.37370689558315,443026.0637864447,5079853.009259243,3642482.398449529,62556.14381884643,0.0,-0.10690592202090306,0.0002476590776280772,-9.943808739384015e-11,1.0477378964424133e-07,1.3756410529216131e-08,12.044178586687401,27.74046258849118,0.0,3.5573800178312447,26.908248710836443,8.856739325280898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.083333333333334,0.0,0.0,36339.762265618345,0.0,0.0,0.0,0.0,0.0,1.0804962645169782,0.121658369562499,1145.7394652668306,10.083333333333334,6.875,2026-09-22 07:09:19 UTC
166.0,0.0002497944436727725,4017.063941784545,20694139.364487525,64.9159316061369,1.0,1640.1666666666667,901.5833333333334,7375.666666666667,5081066.656910104,787544.4020546431,4079.6624233770003,1.0,0.38806426139882916,0.02,0.03,1.1,1278.503159860583,9022.640675294546,4774.974677989293,73939958.03595942,1000.0,309.26970143912735,482.3310412545101,121.74916181546494,121.74916181546494,47.56041102616471,175.4498622361264,444154.41137286817,5111936.342592576,3664436.6692625377,62556.14381884643,0.0,-0.11314854896495051,0.00024234896113512665,-9.974125229443113e-11,1.088095208009084e-07,1.406685138742129e-08,7.539378713784145,26.922877688905903,0.0,2.366068888513655,26.11519135823873,5.404884228146979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,21954.270813008436,0.0,0.0,0.0,0.0,0.0,0.9631053930003898,0.0761553405432742,1128.3475864234765,6.25,6.916666666666667,2026-09-22 08:09:19 UTC
167.0,0.00024775119236501963,3996.339940322352,20781375.350308303,65.18787575259368,1.0,1643.5833333333333,901.5833333333334,7372.25,5113480.439347224,787544.4020546431,4099.444958899199,1.0,0.38806426139882916,0.02,0.03,1.1,1276.3471923018665,9044.566648017093,4774.974677989293,73841924.43078415,1000.0,309.26970143912735,482.3310412545101,121.74916181546494,121.74916181546494,48.45912760269865,175.50514195795571,445260.98951849045,5144019.675925909,3674127.710471409,62556.14381884643,0.0,-0.12006175582946604,0.00023694711254343198,-9.943808739384015e-11,1.0729612161715825e-07,1.4484006290634474e-08,5.472692461097435,26.196693923289974,0.0,3.4848203830453124,25.410793105591278,2.1559675587166294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4166666666666665,0.0,0.0,9691.041208871326,0.0,0.0,0.0,0.0,0.0,0.8987165765339379,0.05527972182926702,1106.578145622235,3.4166666666666665,6.958333333333333,2026-09-22 09:09:19 UTC
168.0,0.00024568039385258766,3975.120335081055,20872386.674055718,65.47149791053415,1.0,1643.5833333333333,901.5833333333334,7372.25,5145894.221784345,787544.4020546431,4119.185595591697,1.0,0.38806426139882916,0.02,0.03,1.1,1276.3471923018665,9064.836558365092,4774.974677989293,73749797.71308132,1000.0,309.26970143912735,482.3310412545101,121.74916181546494,121.74916181546494,49.35673194472144,175.55723250923015,446376.38347390713,5176103.009259242,3674127.710471409,62556.14381884643,0.0,-0.12695737759233575,0.000231841312995861,-9.943808739384015e-11,1.0729612161715825e-07,1.4435499906539917e-08,5.156964576168223,26.37656981746549,0.0,5.31536237494148,25.585272722941525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8976043420227943,0.0520905512744265,1115.393955416708,0.0,7.0,2026-09-22 10:09:19 UTC
169.0,0.00024378362612709157,3955.6420382196297,20956750.320255764,65.73440929784618,1.0,1645.8333333333333,901.5833333333334,7370.0,5178308.004221466,787544.4020546431,4138.926232284195,1.0,0.38806426139882916,0.02,0.03,1.1,1274.8456291147352,9084.799505008452,4774.974677989293,73658300.95555854,1000.0,309.26970143912735,482.3310412545101,121.74916181546494,121.74916181546494,50.30168099834639,175.62919686080156,447508.36695075565,5208186.342592575,3680128.838317294,62556.14381884643,0.0,-0.13201059023505615,0.00022766234447934924,-9.943808739384015e-11,1.0419171303510666e-07,1.508548545340697e-08,7.1244708055690005,26.60276766699481,0.0,5.841737993624217,25.80468463698497,1.5015631871312989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,6001.127845885105,0.0,0.0,0.0,0.0,0.0,0.9449490536249546,0.07196435157140404,1131.9834768485073,2.25,7.041666666666667,2026-09-22 11:09:19 UTC
170.0,0.00024191385037372582,3936.2107974326677,21042609.91689742,66.00190967854252,1.0,1645.8333333333333,901.5833333333334,7370.0,5210721.786658587,787544.4020546431,4158.640206808662,1.0,0.38806426139882916,0.02,0.03,1.1,1274.8456291147352,9103.244110146468,4774.974677989293,73571327.62735991,1000.0,309.26970143912735,482.3310412545101,121.74916181546494,121.74916181546494,51.22115465075067,175.69635885734363,448622.098507723,5240269.675925908,3680128.838317294,62556.14381884643,0.0,-0.13677913461889663,0.00022389225795796494,-9.852859269206722e-11,1.1040053019920985e-07,1.525040715932846e-08,6.649037657665619,26.080278444627158,0.0,6.853264953273158,25.297870091288342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9194736524042778,0.06716199654207695,1113.7315569673258,0.0,7.083333333333333,2026-09-22 12:09:19 UTC
171.0,0.00024025729295501147,3919.0221380702424,21118644.493093044,66.23880009439462,1.0,1647.8333333333333,901.5833333333334,7368.0,5243135.5690957075,787544.4020546431,4178.354181333128,1.0,0.38806426139882916,0.02,0.03,1.1,1273.7719247079658,9120.45239550387,4774.974677989293,73489829.48967339,1000.0,309.26970143912735,482.3310412545101,121.74916181546494,121.74916181546494,52.18565810272557,175.78593381716118,449743.8405754718,5272353.009259241,3684470.6577404593,62556.14381884643,0.0,-0.1393972214468079,0.00022108809050667416,-1.01257076797386e-10,1.1412582049767177e-07,1.5425030142068863e-08,8.867921021937871,26.056580384363617,0.0,8.066597615430062,25.27488297283271,1.073704406769352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4341.819423165008,0.0,0.0,0.0,0.0,0.0,0.9645034519748967,0.08957495981755426,1121.7420677488187,2.0,7.125,2026-09-22 13:09:19 UTC
172.0,0.00023852232053273923,3900.8820259743648,21199776.550608966,66.49154385685888,1.0,1647.8333333333333,901.5833333333334,7368.0,5275549.351532828,787544.4020546431,4198.0451743255535,1.0,0.38806426139882916,0.02,0.03,1.1,1273.7719247079658,9137.606034800308,4774.974677989293,73407592.9811189,1000.0,309.26970143912735,482.3310412545101,121.74916181546494,121.74916181546494,53.09855197169468,175.85951274763218,450848.291614034,5304436.342592574,3684470.6577404593,62556.14381884643,0.0,-0.14264080480057836,0.0002181006106174758,-9.913492249324918e-11,1.2281816452741623e-07,1.5541445463895798e-08,7.2843141166299334,25.42442621250719,0.0,7.508054129694841,24.661693426131976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9128938689691125,0.07357893047100944,1104.4510385621452,0.0,7.166666666666667,2026-09-22 14:09:19 UTC
173.0,0.00023683088439206812,3883.085374588123,21280541.8240601,66.74315094498893,1.0,1647.8333333333333,901.5833333333334,7368.0,5307963.133969949,787544.4020546431,4217.7361673179785,1.0,0.38806426139882916,0.02,0.03,1.1,1273.7719247079658,9154.443064155683,4774.974677989293,73325742.77608722,1000.0,309.26970143912735,482.3310412545101,121.74916181546494,121.74916181546494,53.987347933995856,175.9303388161981,451933.2231945862,5336519.675925907,3684470.6577404593,62556.14381884643,0.0,-0.1454525693658748,0.00021540441245225536,-9.88317575926582e-11,1.2405992796023688e-07,1.587128887573878e-08,7.011780788022787,24.80843217426472,0.0,7.227149853661913,24.064179209036777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8887959623011797,0.07082606856588675,1084.9315805522886,0.0,7.208333333333333,2026-09-22 15:09:19 UTC
174.0,0.00023512051361604226,3865.2771449364172,21360041.15048745,66.99086480166928,1.0,1647.8333333333333,901.5833333333334,7368.0,5340376.916407069,787544.4020546431,4237.427160310403,1.0,0.38806426139882916,0.02,0.03,1.1,1273.7719247079658,9171.259579628686,4774.974677989293,73245137.88708898,1000.0,309.26970143912735,482.3310412545101,121.74916181546494,121.74916181546494,54.90295476482779,176.00644616406908,453038.78576547327,5368603.00925924,3684470.6577404593,62556.14381884643,0.0,-0.1479250719908725,0.00021265662069616044,-9.943808739384015e-11,1.2033463766177496e-07,1.611382079621156e-08,7.534627439224999,25.34285709093088,0.0,7.766055905199959,24.582571378202957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9156068308319257,0.07610734787095959,1105.562570887092,0.0,7.25,2026-09-22 16:09:19 UTC
175.0,0.0002333790792181526,3847.047351060291,21442194.368309293,67.24682477099245,1.0,1647.8333333333333,901.5833333333334,7368.0,5372790.69884419,787544.4020546431,4257.118153302829,1.0,0.38806426139882916,0.02,0.03,1.1,1273.7719247079658,9188.518194797347,4774.974677989293,73161878.57738662,1000.0,309.26970143912735,482.3310412545101,121.74916181546494,121.74916181546494,55.80354657225618,176.07703306410608,454144.8776459859,5400686.342592573,3684470.6577404593,62556.14381884643,0.0,-0.15060395644987035,0.0002098868686827054,-1.000444171950221e-10,1.153675839304924e-07,1.6540676976243656e-08,6.988103103663186,25.217896979789884,0.0,7.202744901734888,24.461360070396186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9005918074283943,0.0705869000370019,1106.0918805126532,0.0,7.291666666666667,2026-09-22 17:09:19 UTC
176.0,0.0002317115745685024,3829.47485468501,21522472.081238225,67.49691583600531,1.0,1647.8333333333333,901.5833333333334,7368.0,5405204.481281311,787544.4020546431,4276.809146295255,1.0,0.38806426139882916,0.02,0.03,1.1,1273.7719247079658,9205.13150419785,4774.974677989293,73080513.04092161,1000.0,309.26970143912735,482.3310412545101,121.74916181546494,121.74916181546494,56.69086109909133,176.14890551204834,455232.70118205535,5432769.675925906,3684470.6577404593,62556.14381884643,0.0,-0.1526392243472885,0.00020749395342735573,-9.822542779147625e-11,1.1660934736331303e-07,1.6783208896716435e-08,7.1153723462825695,24.687868721562875,0.0,7.33392325941308,23.947232659915986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8873145268351479,0.07187244794224819,1087.8235360694187,0.0,7.333333333333333,2026-09-22 18:09:19 UTC
177.0,0.00023043992950708898,3815.660634727419,21588425.945906766,67.70226922156179,1.0,1647.8333333333333,901.5833333333334,7368.0,5437618.263718431,787544.4020546431,4296.50013928768,1.0,0.38806426139882916,0.02,0.03,1.1,1273.7719247079658,9217.880619325051,4774.974677989293,73013474.32031323,1000.0,309.26970143912735,482.3310412545101,121.74916181546494,121.74916181546494,57.64771470430478,176.25715673722573,456317.55712190294,5464853.009259239,3684470.6577404593,62556.14381884643,0.0,-0.1517671014674435,0.00020674687554347743,-9.943808739384015e-11,1.2281816452741623e-07,1.664739102125168e-08,10.716871292559746,24.531091250151196,0.0,11.04604338544604,23.795158512646662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9568536052134567,0.1082512251773712,1084.8559398476089,0.0,7.375,2026-09-22 19:09:19 UTC
178.0,0.00022879260068390907,3798.257212184484,21668563.316798326,67.95190521471268,1.0,1647.8333333333333,901.5833333333334,7368.0,5470032.046155552,787544.4020546431,4316.191132280105,1.0,0.38806426139882916,0.02,0.03,1.1,1273.7719247079658,9234.364233211583,4774.974677989293,72932269.50708932,1000.0,309.26970143912735,482.3310412545101,121.74916181546494,121.74916181546494,58.501358307825114,176.32332179010882,457384.9994542671,5496936.342592572,3684470.6577404593,62556.14381884643,0.0,-0.1536218830922081,0.00020442172924243918,-9.852859269206722e-11,1.2033463766177496e-07,1.689962421854337e-08,6.5503402354246,23.95376277835938,0.0,6.751536008477221,23.2351498950086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8536436035203258,0.06616505288307677,1067.4423323640535,0.0,7.416666666666667,2026-09-22 20:09:19 UTC
179.0,0.00022729111740165712,3782.1625315487,21744403.506575078,68.18809090726693,1.0,1647.8333333333333,901.5833333333334,7368.0,5502445.828592673,787544.4020546431,4335.882125272531,1.0,0.38806426139882916,0.02,0.03,1.1,1273.7719247079658,9249.521675254837,4774.974677989293,72855370.73337175,1000.0,309.26970143912735,482.3310412545101,121.74916181546494,121.74916181546494,59.36300015129961,176.39891853916455,458443.58339508995,5529019.675925905,3684470.6577404593,62556.14381884643,0.0,-0.15443217782411722,0.00020273738787387474,-9.943808739384015e-11,1.253016913930575e-07,1.7239168907205265e-08,7.484078156514943,23.578758792299215,0.0,7.713953985276173,22.871396028530242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8616418434745,0.07559674905570649,1058.5839408228887,0.0,7.458333333333333,2026-09-22 21:09:19 UTC
180.0,0.0002259236447772338,3766.9424215180657,21819821.104190264,68.42279066473228,1.0,1647.8333333333333,901.5833333333334,7368.0,5534859.6110297935,787544.4020546431,4355.573118264956,1.0,0.38806426139882916,0.02,0.03,1.1,1273.7719247079658,9263.775758575255,4774.974677989293,72778889.1859846,1000.0,309.26970143912735,482.3310412545101,121.74916181546494,121.74916181546494,60.24427574259491,176.48366965808455,459507.53316704236,5561103.009259238,3684470.6577404593,62556.14381884643,0.0,-0.15481054751842344,0.00020162427972908543,-9.913492249324918e-11,1.253016913930575e-07,1.7423493166764576e-08,8.390360773083698,23.61047080371797,0.0,8.648073359187485,22.90215667960643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8812755912952888,0.08475111892003735,1063.9497719524309,0.0,7.5,2026-09-22 22:09:19 UTC
181.0,0.00022443696999793774,3751.0140691420797,21895287.785225198,68.65779406351463,1.0,1647.8333333333333,901.5833333333334,7368.0,5567273.393466914,787544.4020546431,4375.264111257381,1.0,0.38806426139882916,0.02,0.03,1.1,1273.7719247079658,9278.79618529596,4774.974677989293,72702368.0718262,1000.0,309.26970143912735,482.3310412545101,121.74916181546494,121.74916181546494,61.08065120225561,176.55521985370498,460561.96629050496,5593186.342592571,3684470.6577404593,62556.14381884643,0.0,-0.15541058940449173,0.00019995274800027068,-9.974125229443113e-11,1.277852182586988e-07,1.775333657860756e-08,7.083469366419077,23.01182174240459,0.0,7.3010403694280335,22.321467090132455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8363754596606983,0.07155019562039472,1054.4331234626038,0.0,7.541666666666667,2026-09-22 23:09:19 UTC
182.0,0.00022300287020343026,3735.469636530705,21969546.927357916,68.88896474025053,1.0,1647.8333333333333,901.5833333333334,7368.0,5599687.175904036,787544.4020546431,4394.955104249807,1.0,0.38806426139882916,0.02,0.03,1.1,1273.7719247079658,9293.417699341795,4774.974677989293,72627053.96263687,1000.0,309.26970143912735,482.3310412545101,121.74916181546494,121.74916181546494,61.9276091058155,176.63118051568404,461616.93334712,5625269.675925904,3684470.6577404593,62556.14381884643,0.0,-0.1557253783024069,0.00019850398844855398,-9.943808739384015e-11,1.277852182586988e-07,1.791825828452905e-08,7.520105535925038,23.064538147299647,0.0,7.751087957044979,22.372602002880658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.846957903559889,0.07596066197904079,1054.9670566150319,0.0,7.583333333333333,2026-09-23 00:09:19 UTC
183.0,0.00022167221269306866,3720.779802149083,22042172.65949845,69.11499585655278,1.0,1647.8333333333333,901.5833333333334,7368.0,5632100.958341155,688328.7261108166,4414.646097242233,1.0,0.3037853265964441,0.02,0.03,1.1,1273.7719247079658,9307.173127734974,4774.974677989293,72553379.85930367,1000.0,309.26970143912735,482.3310412545101,121.74916181546494,121.74916181546494,62.779878005022645,176.71331760492023,462665.304539795,5657353.009259236,3684470.6577404593,62556.14381884643,0.0,-0.1555224204446187,0.0001974526222280403,-9.943808739384015e-11,1.3275227198998132e-07,1.8180192758639652e-08,8.13157183438409,22.821406216006494,0.0,8.381335636347238,22.1367640295263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8522688992071396,0.08213708923620293,1048.3711926749536,0.0,7.625,2026-09-23 01:09:19 UTC
184.0,0.00022021863445424077,3704.9836178851206,22118904.369382996,69.35386316419779,1.0,1647.8333333333333,901.5833333333334,7368.0,5664514.740778276,688328.7261108166,4434.337090234658,1.0,0.3037853265964441,0.02,0.03,1.1,1273.7719247079658,9322.094493585582,4774.974677989293,72475610.52941585,1000.0,309.26970143912735,482.3310412545101,121.74916181546494,121.74916181546494,63.587994515730394,176.78001950756618,463702.92454306927,5689436.34259257,3684470.6577404593,62556.14381884643,0.0,-0.15612204498759655,0.00019586443768971324,-9.974125229443113e-11,1.277852182586988e-07,1.8442127232750256e-08,6.6034883619473845,22.39967262590888,0.0,6.806316596523794,21.727682447131613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8081165107077423,0.06670190264593319,1037.6200032743093,0.0,7.666666666666667,2026-09-23 02:09:19 UTC
185.0,0.00021900797707954475,3692.633313894321,22171386.87373528,69.51735795777154,1.0,1656.0833333333333,901.5833333333334,7359.75,5696928.523215397,688328.7261108166,4454.028083227083,1.0,0.3037853265964441,0.02,0.03,1.1,1268.809214997297,9338.445701832441,4774.974677989293,72392488.81856541,1000.0,309.26970143912735,482.3310412545101,121.74916181546494,121.74916181546494,64.45142791856462,176.87839155934157,464730.8174259343,5721519.675925903,3714081.9713557498,62556.14381884643,0.0,-0.15318860269954926,0.00019512534432050016,-9.943808739384015e-11,1.2584496289491653e-07,1.877197064459324e-08,9.738833125759434,22.089137116559414,0.0,5.075254756203518,21.426463003062633,4.962709710668711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,0.0,0.0,29611.313615290972,0.0,0.0,0.0,0.0,0.0,0.863433402834227,0.09837205177534784,1027.8928828650403,8.25,7.708333333333333,2026-09-23 03:09:19 UTC
186.0,0.00021891656372884753,3691.313603415127,22181840.60837518,69.54996177344553,1.0,1671.3333333333333,901.5833333333334,7344.5,5729342.305652518,688328.7261108166,4473.627612930198,1.0,0.3037853265964441,0.02,0.03,1.1,1256.4106045530064,9350.891932881304,4774.974677989293,72320575.67843731,1000.0,309.26970143912735,482.3310412545101,121.74916181546494,121.74916181546494,65.51847100864073,177.08343834388646,465745.5404498581,5753603.009259236,3774526.6538200355,62556.14381884643,0.0,-0.1423539869688373,0.00019902967108119027,-9.913492249324918e-11,1.3360598435004553e-07,1.885928213596344e-08,20.2996316699474,21.61934214914129,0.0,8.524530835803484,20.970761884667052,12.398610444290727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25,0.0,0.0,60444.68246428518,0.0,0.0,0.0,0.0,0.0,1.0670430900761227,0.20504678454492328,1014.7230239238746,15.25,7.75,2026-09-23 04:09:19 UTC
187.0,0.00021786029436719021,3680.4602638514675,22226758.560481805,69.6898291849869,1.0,1683.9166666666667,901.5833333333334,7331.916666666667,5761756.088089638,688328.7261108166,4493.054420158578,1.0,0.3037853265964441,0.02,0.03,1.1,1249.2008244455262,9367.958034684994,4774.974677989293,72232381.98323159,1000.0,309.26970143912735,482.3310412545101,121.74916181546494,121.74916181546494,66.403787296128,177.1951399238494,466774.38554224354,5785686.34259257,3816773.551826738,62556.14381884643,0.0,-0.13931087635865883,0.0001985181931004628,-9.943808739384015e-11,1.1971375594536463e-07,1.9121216610074043e-08,11.058456416329221,21.911795979988938,0.0,4.188340296899439,21.25444210058927,7.209780107480299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.583333333333334,0.0,0.0,42246.898006702904,0.0,0.0,0.0,0.0,0.0,0.8853162874872629,0.11170157996292145,1028.8450923854105,12.583333333333334,7.791666666666667,2026-09-23 05:09:19 UTC
188.0,0.00021802877114732972,3681.0561560601486,22233199.097759258,69.70964544018331,1.0,1709.0833333333333,901.5833333333334,7306.75,5794169.87052676,688328.7261108166,4512.3413630826,1.0,0.3037853265964441,0.02,0.03,1.1,1231.0278163080297,9384.20989530755,4774.974677989293,72147167.14285581,1000.0,309.26970143912735,482.3310412545101,121.74916181546494,121.74916181546494,67.50559007954406,177.41859244669448,467791.5069666878,5817769.675925902,3894530.7335006003,62556.14381884643,0.0,-0.12852240315643,0.00020310092648542433,-9.943808739384015e-11,1.0143655041853587e-07,1.9615981727838516e-08,22.12179976166158,21.52590755298013,0.0,4.628269703836871,20.880130326390724,18.173008137496446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.166666666666668,0.0,0.0,77757.18167386141,0.0,0.0,0.0,0.0,0.0,1.1018027834160702,0.22345252284506653,1017.1214244442344,25.166666666666668,7.833333333333333,2026-09-23 06:09:19 UTC
189.0,0.00021690457560601174,3668.612584807035,22296011.22330963,69.90513780427627,1.0,1716.6666666666667,901.5833333333334,7299.166666666667,5826583.65296388,688328.7261108166,4531.351873337168,1.0,0.3037853265964441,0.02,0.03,1.1,1225.6465629360612,9401.181576622,4774.974677989293,72060419.55597632,1000.0,309.26970143912735,482.3310412545101,121.74916181546494,121.74916181546494,68.27890460370385,177.49842123316355,468768.19652231806,5849853.009259235,3917489.505274074,62556.14381884643,0.0,-0.12870912397777068,0.0002019434418050735,-1.000444171950221e-10,1.0054403295119603e-07,2.0256265997886658e-08,7.903049860438174,20.34662111355169,0.0,2.764541165691966,19.73622248014514,5.381253371968491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.583333333333333,0.0,0.0,22958.771773474426,0.0,0.0,0.0,0.0,0.0,0.7733145241597598,0.07982878646907247,976.6895556303039,7.583333333333333,7.875,2026-09-23 07:09:19 UTC
190.0,0.00021624645594645755,3660.163769603334,22347876.28088769,70.06632975685731,1.0,1728.0833333333333,901.5833333333334,7287.75,5858997.435401001,688328.7261108166,4550.274707125022,1.0,0.3037853265964441,0.02,0.03,1.1,1216.6395295465618,9417.66310826419,4774.974677989293,71975196.81825148,1000.0,309.26970143912735,482.3310412545101,121.74916181546494,121.74916181546494,69.13329566516165,177.61834712271673,469742.8739496833,5881936.342592568,3949872.507993491,62556.14381884643,0.0,-0.1263392881399154,0.00020281109709819692,-1.0034758209561308e-10,9.115319699048996e-08,2.034357748925686e-08,11.872663065764847,20.321478269465803,0.0,3.230302279192544,19.711833921381828,9.007033389499322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.416666666666666,0.0,0.0,32383.0027194157,0.0,0.0,0.0,0.0,0.0,0.8543910614578115,0.11992588955318029,974.6774273651203,11.416666666666666,7.916666666666667,2026-09-23 08:09:19 UTC
191.0,0.000215168330018551,3647.940005001345,22411988.05684726,70.26578173096921,1.0,1735.75,901.5833333333334,7280.083333333333,5891411.2178381225,688328.7261108166,4569.065911898727,1.0,0.3037853265964441,0.02,0.03,1.1,1211.2177096137982,9434.493745260925,4774.974677989293,71888890.5485074,1000.0,309.26970143912735,482.3310412545101,121.74916181546494,121.74916181546494,69.8736718678396,177.6929184580578,470692.26389620575,5914019.6759259,3971117.6118314737,62556.14381884643,0.0,-0.12672214128223105,0.0002017334701733752,-9.974125229443113e-11,9.872019290924072e-08,2.0692823454737663e-08,7.382562198767211,19.606326800756012,0.0,2.1875,19.018136996733332,5.421819932763565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,0.0,0.0,21245.103837983752,0.0,0.0,0.0,0.0,0.0,0.7403762026779516,0.07457133534108297,949.3899465225428,7.666666666666667,7.958333333333333,2026-09-23 09:09:19 UTC
192.0,0.00021414531196780692,3635.807304743145,22479276.17356574,70.47502014340982,1.0,1743.1666666666667,901.5833333333334,7272.666666666667,5923825.000275242,688328.7261108166,4587.765346539887,1.0,0.3037853265964441,0.02,0.03,1.1,1205.4636866056378,9451.568733974584,4774.974677989293,71801357.45551656,1000.0,309.26970143912735,482.3310412545101,121.74916181546494,121.74916181546494,70.61091511675899,177.76740976183942,471642.0307061272,5946103.009259234,3990412.8212939003,62556.14381884643,0.0,-0.1273348159681278,0.00020102726782064362,-1.0034758209561308e-10,9.449043621619542e-08,2.0702524731556576e-08,7.374639074377797,19.507339332578038,0.0,1.8471304389408487,18.922119152600697,5.754023008160573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.416666666666667,0.0,0.0,19295.209462426435,0.0,0.0,0.0,0.0,0.0,0.7372432489193694,0.07449130378159391,949.7668099213415,7.416666666666667,8.0,2026-09-23 10:09:19 UTC
193.0,0.00021283398278111427,3621.4970646384613,22549782.26734525,70.69446517924936,1.0,1747.8333333333333,901.5833333333334,7268.0,5956238.782712363,688328.7261108166,4606.38049860063,1.0,0.3037853265964441,0.02,0.03,1.1,1202.9333126155057,9467.652124294493,4774.974677989293,71719747.18118158,1000.0,309.26970143912735,482.3310412545101,121.74916181546494,121.74916181546494,71.31358447609996,177.82196417740502,472595.13013321284,5978186.342592567,4000563.9024222954,62556.14381884643,0.0,-0.1290309135350224,0.0001988794978640139,-1.0034758209561308e-10,9.503370771805446e-08,2.1187588572502136e-08,5.400887140995047,19.7111272456785,0.0,3.0364031083992438,19.119793428308146,2.5303739901320355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,0.0,-7.579122514774402e-14,10151.081128394455,0.0,0.0,0.0,0.0,0.0,0.7026693593409806,0.05455441556560653,953.0994270857353,4.666666666666667,8.041666666666666,2026-09-23 11:09:19 UTC
