address,side,canonical_tokens,canonical_ETH,charter_owner,bought_license_in_window,deposited_in_window,tx
0x23bf7a10f21ae365448c094b3ee3413d0d55740a,buy,1684.196352930345,0.16129255051822816,False,False,False,0xd8f48ddfcb1657cba2637be4fff4bde42dad7048907ec8429367415ff6148cb8
0x70062e892b027f0e26900a14f97a384e6d2ca0c2,buy,3069.5312495165244,0.294,False,False,False,0xa059c252c7e02baa63266fc2f4ed0088c21739d91ef4ce3829b97ceacabbaf14
0x4900a41c086e7c14683a618ca67c18afbd35337d,buy,4211.101242412675,0.40341605810309383,False,False,False,0x02affa3fa578f4bfe5301467a17e7708ac4a95d5ad0bbeae706f08f253e9f916
0x6ba9ad599e6271252817933831e3148936cf742a,buy,2684.8498086081704,0.25725,True,True,True,0xd11d6412c10c7be89d83417dc3dca6fa63c7896da72a2f3bfd00765b79fa6d76
0x742b278560f91c762ad1f0580b37ec3c91592099,sell,174.86824028303488,0.016422719956316025,False,False,False,0x83fc678ad830d312e5c41617f2fc1c59d68fc9c436a0a305895274b2b9a7bb5d
0x742b278560f91c762ad1f0580b37ec3c91592099,sell,174.86824028303488,0.016422572061917197,False,False,False,0x13708fd10ad13d5f067c8f862bbb4ffcaf5229264e504c180df330b88d4b3b5c
0xa94fb35292b10e8172695e3bd7980b49191bebf1,buy,4199.8773679164515,0.40260930343658946,False,False,False,0xe5a8030eab5fda687f1d181861b21bbe90856091f2d972854bf259a3e4be9f5f
0x9c5990741bb60b363aabc0f74632660b330d7f87,buy,413.40614430745734,0.03963476119549448,False,False,False,0x3182d1e0fa3debe62df6d12ef9391df13e6bb40b222d96f6ca1c7db653101717
0x3d3809bbcc6e2d5ab9fd4c19ec23cb0c15169e69,buy,5059.063365055719,0.4851,False,False,False,0xa89108f73d5f37583acecbc33632d846e5bc4209e0f02a734a8a713b5f398830
0x11bc74e240c13f7067529b21dfb9933ff7fcb136,buy,30632.518906833477,2.94,False,False,False,0x1c6fd59041e6510df548fb09a0ebcb75d5c6325c5ec7121c1d1518381e9c7984
0x3d3809bbcc6e2d5ab9fd4c19ec23cb0c15169e69,buy,5049.672853604213,0.4851,False,False,False,0x02a1868fe59d002ca27ea2102e13e6add494f4298aa1cf6f7d827bd7625126b1
0x3d3809bbcc6e2d5ab9fd4c19ec23cb0c15169e69,buy,5048.344981036294,0.4851,False,False,False,0x72b3ec60d21708ae3394950e47f99a04bb794e83300379d0617491966e2d98fe
0x5a0132d32619a327a821b82ce0e0a9feaaa92a30,buy,8424.623717033885,0.8098138136595316,False,False,False,0x83d0632fe5a55cc29f241c6fe8f201a95f9c359c56a49c9bd60a29b18efb695a
0x7ab495075b3a93eeb5c5f2670c557f3a36fe128d,buy,1262.8263887140372,0.12141935434778516,False,False,False,0x120a14d2954de3558881b82cbebe131fff7a3c48cc06dd4642574684508b1258
0x0339fc776ce3828d07820f979b47d46026071dbd,buy,371.1630994670936,0.03568843897242103,False,False,False,0xa86d7a62782c938019267178d7b27ff890c7a4b49a6d9ebe0f8f75524ed7afa7
0x3031b8e1400072af0ce02e3aea0a0efd0ad51caa,buy,4.233363462042103,0.000407054503767331,False,False,False,0x3e66677836c43c145e73160165f9bfd47de590ce06e52d611a907122904fe125
0xd26a2bd8a59ea00bd836142cc6be9717361a3b51,buy,5200.736500935042,0.5001390397593922,False,False,False,0xf8cecee7bfb72384042b89abfaf7260fc55bdf364ee65566f46a91b10f512724
0x11bc74e240c13f7067529b21dfb9933ff7fcb136,buy,20367.642852727247,1.96,False,False,False,0x481699a375ed53a56da72ce6059325e1036869de3412cafbe6defc027108e22b
0x3d3809bbcc6e2d5ab9fd4c19ec23cb0c15169e69,buy,5037.6545971822525,0.4851,False,False,False,0x75f607a9dbd00fe55c2651ebf5764eb780afc2f9b7ea78f49dc6050ea4f8d508
0x3d3809bbcc6e2d5ab9fd4c19ec23cb0c15169e69,buy,2518.331120975069,0.24255,False,False,False,0x96048cadc258fa99be04c9ec2feb731cd32a5140e27b87d002459fb038ea6c78
0x3d3809bbcc6e2d5ab9fd4c19ec23cb0c15169e69,buy,2518.000422772716,0.24255,False,False,False,0xc7db60934c651a096e38f48ee0cbc41c04d1e6e130d245048ac22f41f373e615
