hour,price,price_ratio,pool_principal_eth,wallet_100k_exit_eth,vault_eth,pending,branches,outside_pool_token_bound,eth_error,token_error,total_buy_spend_eth,speculative_buy_eth,pool_buy_principal_eth,pool_sell_eth,buyback_eth,license_buy_eth,licenses,gross_withdrawn,net_withdrawn_tokens,unsold_requested_tokens,buy_tax_eth,lp_buy_eth,elapsed_days,timestamp_utc,scenario
14.25,8.278057087678174e-05,0.7231971026718564,1908.6939479516732,7.927038433236196,111.7189937774005,1741626.0766660245,1099,62611050.91804667,6.139089236967266e-12,2.9802322387695312e-08,500.6473546653459,500.6473546653459,485.72806349631946,1001.7918309559284,0.0,0.0,0,0.0,0.0,0.0,10.012947093306915,4.906344075720395,0.59375,2026-09-16 13:00:58 UTC,Selling halves every 6h
14.5,8.29192463097177e-05,0.7244086148690885,1911.1243490540378,7.940299227891878,111.7189937774005,1748917.7433326913,1099,62639645.46156263,6.139089236967266e-12,2.9802322387695312e-08,509.43064158929934,509.43064158929934,494.2496084699391,1007.8829748271835,0.0,0.0,0,0.0,0.0,0.0,10.188612831785983,4.992420287575139,0.6041666666666666,2026-09-16 13:15:58 UTC,Selling halves every 6h
14.75,8.30673603293972e-05,0.725702585528662,1913.717925707589,7.954462532702512,111.7189937774005,1756209.409999358,1099,62670176.53109227,6.480149750132114e-12,2.9802322387695312e-08,518.2139285132528,518.2139285132528,502.7711534435588,1013.8109431472521,0.0,0.0,0,0.0,0.0,0.0,10.364278570265052,5.078496499429883,0.6145833333333334,2026-09-16 13:30:58 UTC,Selling halves every 6h
15.0,8.32246519962662e-05,0.727076735000564,1916.469678834801,7.969503385479657,111.7189937774005,1763501.0766660247,1099,62702573.08296704,6.59383658785373e-12,2.9802322387695312e-08,526.9972154372063,526.9972154372063,511.2926984171784,1019.5807349936599,0.0,0.0,0,0.0,0.0,0.0,10.53994430874412,5.1645727112846265,0.625,2026-09-16 13:45:58 UTC,Selling halves every 6h
15.25,8.339087155433411e-05,0.7285288813379099,1919.3747972946815,7.985397893238596,111.7189937774005,1770792.7433326915,1099,62736766.222336896,6.821210263296962e-12,4.470348358154297e-08,535.7805023611597,535.7805023611597,519.8142433907981,1025.1971615073994,0.0,0.0,0,0.0,0.0,0.0,10.715610047223189,5.25064892313937,0.6354166666666666,2026-09-16 14:00:58 UTC,Selling halves every 6h
15.5,8.356577982681078e-05,0.7300569350170365,1922.4286490208376,8.002123174437413,111.7189937774005,1778084.4099993582,1099,62772689.14231342,7.048583938740194e-12,2.9802322387695312e-08,544.5637892851132,544.5637892851132,528.3357883644177,1030.6648547548632,0.0,0.0,0,0.0,0.0,0.0,10.891275785702257,5.336725134994114,0.6458333333333334,2026-09-16 14:15:58 UTC,Selling halves every 6h
15.75,8.374914765035084e-05,0.7316588939948842,1925.6267726663973,8.019657304915828,111.7189937774005,1785376.076666025,1099,62810277.06470191,7.275957614183426e-12,2.9802322387695312e-08,553.3470762090667,553.3470762090667,536.8573333380373,1035.9882760829232,0.0,0.0,0,0.0,0.0,0.0,11.066941524181326,5.422801346848858,0.65625,2026-09-16 14:30:58 UTC,Selling halves every 6h
16.0,8.394075534509528e-05,0.7333328390791126,1928.9648697221114,8.037979267243788,111.7189937774005,1792667.7433326917,1099,62849467.1822883,7.275957614183426e-12,4.470348358154297e-08,562.1303631330202,562.1303631330202,545.3788783116569,1041.1717240008288,0.0,0.0,0,0.0,0.0,0.0,11.242607262660394,5.508877558703602,0.6666666666666666,2026-09-16 14:45:58 UTC,Selling halves every 6h
16.25,8.41403922179288e-05,0.7350769295884009,1932.4387970764924,8.057068903247758,111.7189937774005,1799959.4099993585,1099,62890198.60264744,7.73070496506989e-12,4.470348358154297e-08,570.9136500569737,570.9136500569737,553.9004232852765,1046.2193416200678,0.0,0.0,0,0.0,0.0,0.0,11.418273001139463,5.594953770558345,0.6770833333333334,2026-09-16 15:00:58 UTC,Selling halves every 6h
16.5,8.434785611188091e-05,0.7368893994158744,1936.0445602549464,8.076906870946985,111.7189937774005,1807251.0766660252,1099,62932412.29659024,7.73070496506989e-12,2.9802322387695312e-08,579.6969369809271,579.6969369809271,562.4219682588961,1051.1351234152335,0.0,0.0,0,0.0,0.0,0.0,11.593938739618531,5.681029982413089,0.6875,2026-09-16 15:15:58 UTC,Selling halves every 6h
16.75,8.456294432634526e-05,0.7387684777052839,1939.7783067283774,8.097474492823528,111.7189937774005,1814542.743332692,1099,62976051.045612834,7.958078640513122e-12,2.9802322387695312e-08,588.4802239048806,588.4802239048806,570.9435132325157,1055.9229219154222,0.0,0.0,0,0.0,0.0,0.0,11.7696044780976,5.767106194267833,0.6979166666666666,2026-09-16 15:30:58 UTC,Selling halves every 6h
17.0,8.478547270951064e-05,0.7407125556484886,1943.6363189733506,8.118753441174853,111.7189937774005,1821834.4099993587,1099,63021059.385538,7.73070496506989e-12,2.9802322387695312e-08,597.2635108288341,597.2635108288341,579.4650582061353,1060.5864546440685,0.0,0.0,0,0.0,0.0,0.0,11.945270216576668,5.853182406122577,0.7083333333333334,2026-09-16 15:45:58 UTC,Selling halves every 6h
17.25,8.501526799887377e-05,0.742720119569767,1947.6150089260473,8.14072652530152,111.7189937774005,1829126.0766660254,1099,63067383.55144292,8.185452315956354e-12,4.470348358154297e-08,606.0467977527876,606.0467977527876,587.9866031797549,1065.1293096649918,0.0,0.0,0,0.0,0.0,0.0,12.120935955055737,5.939258617977321,0.71875,2026-09-16 16:00:58 UTC,Selling halves every 6h
17.5,8.525215799926346e-05,0.744789665117946,1951.7109124128617,8.163377754260754,111.7189937774005,1836417.7433326922,1099,63114971.43324769,7.958078640513122e-12,4.470348358154297e-08,614.8300846767411,614.8300846767411,596.5081481533745,1069.5549511517968,0.0,0.0,0,0.0,0.0,0.0,12.296601693534805,6.025334829832064,0.7291666666666666,2026-09-16 16:15:58 UTC,Selling halves every 6h
17.75,8.549597709837017e-05,0.7469197454518024,1955.920683826127,8.186691397239949,111.7189937774005,1843709.409999359,1099,63163772.52858295,8.412825991399586e-12,2.9802322387695312e-08,623.6133716006946,623.6133716006946,605.0296931269941,1073.8667247121514,0.0,0.0,0,0.0,0.0,0.0,12.472267432013874,6.111411041686808,0.7395833333333334,2026-09-16 16:30:58 UTC,Selling halves every 6h
18.0,8.574656594563929e-05,0.7491089684347733,1960.241091079119,8.210652205545141,111.7189937774005,1851001.0766660257,1099,63213737.896330975,8.640199666842818e-12,4.470348358154297e-08,632.396658524648,632.396658524648,613.5512381006137,1078.0678624327793,0.0,0.0,0,0.0,0.0,0.0,12.647933170492943,6.197487253541552,0.75,2026-09-16 16:45:58 UTC,Selling halves every 6h
18.25,8.600377114989517e-05,0.7513559939933051,1964.6690108236019,8.235245500381998,111.7189937774005,1858292.7433326924,1099,63264820.111435026,9.094947017729282e-12,4.470348358154297e-08,641.1799454486015,641.1799454486015,622.0727830742333,1082.1614876619165,0.0,0.0,0,0.0,0.0,0.0,12.823598908972011,6.283563465396296,0.7604166666666666,2026-09-16 17:00:58 UTC,Selling halves every 6h
18.5,8.62674449493884e-05,0.7536595312342819,1969.2014239157784,8.260457145081425,111.7189937774005,1865584.4099993592,1099,63316973.22097388,9.094947017729282e-12,2.9802322387695312e-08,649.963232372555,649.963232372555,630.5943280478529,1086.1506195433594,0.0,0.0,0,0.0,0.0,0.0,12.99926464745108,6.3696396772510395,0.7708333333333334,2026-09-16 17:15:58 UTC,Selling halves every 6h
18.75,8.653744502741846e-05,0.7560183368342476,1973.835411105507,8.28627351677291,111.7189937774005,1872876.076666026,1099,63370152.701369934,9.322320693172514e-12,4.470348358154297e-08,658.7465192965085,658.7465192965085,639.1158730214725,1090.0381773272507,0.0,0.0,0,0.0,0.0,0.0,13.174930385930148,6.455715889105783,0.78125,2026-09-16 17:30:58 UTC,Selling halves every 6h
19.0,8.681363427402475e-05,0.7584312129574637,1978.5681489508186,8.312681489144156,111.7189937774005,1880167.7433326927,1099,63424315.41675894,9.322320693172514e-12,4.470348358154297e-08,667.529806220462,667.529806220462,647.637417995092,1093.8269844555587,0.0,0.0,0,0.0,0.0,0.0,13.350596124409217,6.541792100960527,0.7916666666666666,2026-09-16 17:45:58 UTC,Selling halves every 6h
