charter_id,owner,branches,pending_tokens
676,0xd03da4452bf9478c67a54c56d46678d55a8d9483,1,630.2592838398112
677,0xa1b1a631c0c1dd4899dec7c343ee59ad21867803,1,630.2592838398112
678,0xa3b3f26de89fe2670aca5c5a4477f9d37b5cc806,4,2519.0754505258374
679,0x02b0c14d2c03852ccebd1b2e66ab3c075a57711d,1,630.2592838398112
680,0xcf1b38b9c810bfc33e35847738b49c0a1bfe8242,2,1259.9846599385692
681,0x484cd7b4705df6c5b47fd525bdf202f890e4a06d,1,630.2592838398112
682,0x0fc5529117edb4f728d0b8ff82b63fceb10869d0,1,630.2592838398112
683,0x2cab49c1c4845dd214fd0d2a3463f5b5c387640a,1,630.2592838398112
684,0x125703a847ae71bef09f279a94b205195ae7de2a,1,630.2592838398112
685,0x9a287fa3ef741310fbe13702293a8bf12a940c83,1,630.2592838398112
686,0xa9076b5ba0aa393915cc4143653e7a01b96b5e12,2,1266.017745907555
687,0x58b984535e1c42e18ceb4c320358350269f27d5b,1,630.2592838398112
688,0x09f6ac34354fef95ebdd7824f3b36accb30f6b9c,1,630.2592838398112
689,0xdcad83e05f9b5b1cf638ec4f7d221545f30144cc,1,630.2592838398112
690,0xad128b4fd496ca73eb54b93529a0519c875125ce,4,2513.0361504934253
691,0x07bfeb5488ad97aa3920cf241e59d2a817054ea3,1,630.2592838398112
692,0x4b25971f3dde3cc86928f85fdac9f5f9b8a217a7,1,630.2592838398112
693,0xdb66768419c40e56e04ea62105a7b39307acd3fc,1,630.2592838398112
694,0xeed01348a613d5b64af8f747fb73a3acf13c8786,1,630.2592838398112
695,0xcd6f2b204a4ae2002a6b02722029177b41d92fe3,1,630.2592838398112
696,0xa6ebe798a17b351b0c04cd61654c7ca38860e253,1,630.2592838398112
697,0x6b877df8b3772a96b0a6ca2a9f409777cc5c75fb,1,630.2592838398112
698,0x2f85fb2a2d54f30ac38148166b75ce22c3c15b43,1,630.2592838398112
699,0x579b659288863879c1ce04f29457d1eb331bbaa3,1,630.2592838398112
700,0xf955dab8bdb1158dc0df449997a057ab9eb4f774,4,2514.8816541691895
701,0x0369cfff192ab593feffb1be1c6820b06800eef2,1,630.2592838398112
702,0xde64a183ff3abcd5f59a30d3ec6300f2496df6ab,2,1265.046408325931
703,0x3d2fa04af6099a759fc3477fe601a9c7aadf0229,2,1265.4024408945231
704,0xe676ca06283d7340611f70e90bcb0402a982ee5c,1,630.2592838398112
705,0xa9568370b7f9ef732fa2a5a0acdc70d80482a405,1,630.2592838398112
706,0x9cd844132916809cfe7248cdd70e0b8313ba3e1c,1,630.2592838398112
707,0xe31dfaafcae54d406057a61b1a03951ab55314c4,1,630.2592838398112
708,0x00ed29085d1bc49245e32c155af853dc531078a2,1,630.2592838398112
709,0x2e27296db73efa090c33823b0b637f031d1a1f97,2,1264.9728872892574
710,0xe8d12bc5f6dfad8e8b20e25267d3b0eed83cf025,1,630.2592838398112
711,0x09dbe191065884cf36c18bfa5a9fde973edc86e3,1,630.2592838398112
712,0x1482552c252240096d6bce6f45b6fbf61217c6df,1,630.2592838398112
713,0x170e47b365fee43bd9107a351b4acfef080a4e3e,1,630.2592838398112
714,0x2de212a155d4a280b98c23067c3c4d7fe923ac0f,1,630.2592838398112
715,0x8293fdc6648dcd00b9194dfa0ab731b51e294f66,1,630.2592838398112
716,0x2a194d883362c456c47502febf07b84803041024,3,1886.717378704347
717,0xec9db389ba9b0f9e293d2e01f19277eff54f3572,1,630.2592838398112
718,0x89cbb589e9dd140bced82c29097281e7520960cd,1,630.2592838398112
719,0x2c7390c482ce851448f20eda89e918f0022d6307,1,630.2592838398112
720,0x2d143e6b43c030b7a4c35eec667bbb3c16dc7245,1,630.2592838398112
721,0x6f97b7de6be7b7771e975e46bae96c35e332e172,1,630.2592838398112
722,0x62ae025c2bfe6e5475c8dd37cc883b4369b31775,1,630.2592838398112
723,0x9fbd096ab9dddee2a2a858fcb9187637c234dacd,2,1273.663116417546
724,0x3e2379e68881beaa48de35645d41c5ff6513b73e,1,630.2592838398112
725,0x338188207e6256f0179b110d7f7bbce5a838f8ad,1,24153.959283839813
726,0xa2044facae9802b4e2805db710c8d04323bedb57,1,630.2592838398112
727,0xad279d438249815e181f4f27d00db1d9521a066d,1,630.2592838398112
728,0x7b8a6e7777793614f27799199e32e80f03d18dbe,1,630.2592838398112
729,0x86b0f0dfb53ad14315d05956ae27cc608fef381f,1,630.2592838398112
730,0x6719db7cff4f6292b8f83fd41e6dd71f647d2bf6,1,630.2592838398112
731,0xfc3c962fad2c1cc77f1a0d46e7b8a2de79a21774,1,630.2592838398112
732,0xcf62e2ad936145816852aacb3fce67069f52672c,1,630.2592838398112
733,0x4d52625dcf3b7db15127842834e50dbd773ef669,1,12130.259283839812
734,0x30d0952d9b73d335f2bc2de3ed56776dd38780dc,1,630.2592838398112
735,0x62ee30f8a0357d2196450cc2b0d6441f8a92d981,4,2516.3654178456154
736,0xa61c3eeb92452964d5f690fe1ded2da252c358e4,4,2515.048962116237
737,0x0252f92ee3f4430ac419fc3e9ae31df718990842,1,630.2592838398112
738,0x456408c79e4bed7c58d04098438971255bfa98f0,1,630.2592838398112
739,0xc637c20b5374c1a087a1d093df045b493935b59e,1,630.2592838398112
740,0xc7882a51b8e026e327bd3dcead50b8d268670ba6,1,630.2592838398112
741,0x06ac3826c858c64b5755e292d17477090d3d2149,1,630.2592838398112
742,0x84b677971defe65f306b6f50307e52209632796d,1,630.2592838398112
743,0xaccdbf111831a204e1919280945a39f3841c2396,1,630.2592838398112
744,0x01b88308e0cc94d103cc255fd12569f0ef8ba8fb,1,630.2592838398112
745,0xe0d209b7324d982bacb757f724ebe00a9792ac28,1,630.2592838398112
746,0x4558b8d3972ac177d3c5ff7c2addbb317bb3f93b,1,630.2592838398112
747,0x436d531dd1d50913b24a1fa7de91dbc27f5b8fe3,1,12516.749283839812
748,0xf10fc94e0710d19e434f0f809f4e6b0f413852c3,1,630.2592838398112
749,0x9d85e3ed73c56bbe23f8321690c1e453f1f2ae41,1,630.2592838398112
750,0x98ba4c6ee9bc6be805012e55c918b46f67221b49,1,630.2592838398112
751,0x987efbd98a5432ab279a759eee62bf411d2e94cc,1,630.2592838398112
752,0xb183bb5f98c5373f4a4849881f5f384d33910a91,2,1263.866943611916
753,0xf05a54880faf92b6aaf42cffb96d8d809c42d001,1,630.2592838398112
754,0x17521073ca88010a9a65a28cdda4f294c6ee122b,4,2514.9643780372435
755,0x4ff25ae1b4bf1cee786d5458b43f116d3203d374,4,2515.641487945561
756,0x8c3df439b443bfec30214138121fbc47f87bb165,1,630.2592838398112
757,0x9281abba4dacfbaf62961c3dd6d119c15179fc77,1,630.2592838398112
758,0xdb81ba0cb2ba58152147e7953b90099c17b5e249,1,630.2592838398112
759,0x642b15a995980eccb49e6475f44975ff1f50dab8,1,630.2592838398112
760,0x0ca7229814c6044ee330dc9fe26efd940df7f25f,1,630.2592838398112
761,0xb0439b8422ce630b3b897f8bf559e30df1a0c94d,1,630.2592838398112
762,0xbf1e5fe652c2fc9f4a9a16567d677b533814df00,1,630.2592838398112
763,0xdee8875fd00d14a2ef8e1a58da24f12561ebfda7,1,630.2592838398112
764,0xb6e501acc140ff452ac34362d1f74293b71b8fc3,1,630.2592838398112
765,0x602160f62d420e9154fc5167243440891d6efb4b,1,630.2592838398112
766,0xe65a30d4270705e3a6e92917a9c944bc8eaa5ef2,2,1262.831068668052
767,0x55bdcfdf8f5e11cefac44e1a418fb93f53788f61,1,630.2592838398112
768,0xcea5c73c5691ab5057a6833874f42055799dd474,1,630.2592838398112
769,0xfe4b04ade5478f3b649614221cdcc43ee31fa27e,1,630.2592838398112
770,0x9a8998e8cf03bb946064a970033ddfee56879898,1,630.2592838398112
771,0xd6cfb866589581e183f7d83a61e6359b2cf56a28,1,630.2592838398112
772,0xcbbfece866a198f01ebd93b4ebe2d674542bec7c,1,630.2592838398112
773,0x6bd3e54de74121b77e37d568effa492331c01d58,1,630.2592838398112
774,0xbca2daed7171894f6d902729663964c016b958a4,1,630.2592838398112
775,0x2883876a70f3126da4ce30bf71a96e2923e5d192,1,630.2592838398112
776,0xb69619cee906ce93aef46e1fba6466d33b3b28b9,1,630.2592838398112
777,0xf1505e4bb4da6a42128fec2228a07bf764f391ec,1,630.2592838398112
778,0xe463e91b5ac588e24ac810d403795f08f86822d9,1,630.2592838398112
779,0x4fd5696142fcfb346dd084a19fc28ff6e4a9fca3,1,630.2592838398112
780,0x2fbbbcd93cd7036c732d90ab8ffe7757e1310eb6,1,24410.25928383981
781,0x82ddb71b6c38ae04ddcd1b88283fe51bc037cd50,1,630.2592838398112
782,0x74095c9d2ac6f7c9801ce0d6a314c54a2a9aba68,1,630.2592838398112
783,0x43eca5f151aa0aa5ab8b5a24078454f0842e4859,2,1268.102889234429
784,0xe65a52b61436e4c60d2b3ef0b475b80800a8f0aa,1,630.2592838398112
785,0xd1d0eb297d7a71afc06645ed2761467ba1965983,1,630.2592838398112
786,0x735362a17532f349f2500425bad3cd891c3935d3,1,12522.60928383981
787,0xd2f70a9e2b8914cd2830c6ca48d696258bb9422d,1,630.2592838398112
788,0x1cbd934eaf49fe310ba4e27606029c9def0168e3,1,630.2592838398112
789,0x2f2ac368b7768665ee6b942601f8b02ffaec1832,1,630.2592838398112
790,0xf2369008053ca8e6fd7a0ccea3baf0915eff1149,1,630.2592838398112
791,0xd5d732707909d6a2380c001f4463e6d6d2f263de,1,12517.209283839811
792,0x4184b9a3f8665b0b1446a4991d1e694b0d6def70,1,630.2592838398112
793,0x9266f61d517f253b46d67489f88a8571cdedd839,1,630.2592838398112
794,0x8eaf29685196e468684ad634ab13d9965f1253ce,1,630.2592838398112
795,0x9551c02dd7569ec9a2a643fc5691b6021bb8829d,1,630.2592838398112
796,0x98153cf43e104ed590078840c12628d4289bf3df,1,630.2592838398112
797,0xa483f9b2f35870df7560ff1fa0761abaca14d1d5,1,630.2592838398112
798,0xf2435bc8eff1e06cdcb4aceea9a652ef9d01131c,1,630.2592838398112
799,0x0d6f280cae54c533e0627c6e6a1627378868cb79,1,630.2592838398112
800,0xfd28a8ceba8da6d2144431de28903ec835cfab95,1,630.2592838398112
801,0x057291bd078f28687009ec4f17672adf6fe88423,1,630.2592838398112
802,0x4efa7dfbba2087ab22f37673c6e56d627adb2924,1,630.2592838398112
803,0xf0a9b739e9a2977fbd67852ab083ed459ae052ab,1,630.2592838398112
804,0xefa988eabbb2b768ab95ce5a194a910b0050f377,4,2515.619153850707
805,0xe05ccac337e32ab8028903a320e911e34f12405d,1,630.2592838398112
806,0x10e69180bffa16afe0c4c4fb3df97dbbe87db7d7,1,630.2592838398112
807,0xedb5f6d408dcdf6a981cbb1f3e401343a312c9d9,1,21880.25928383981
808,0xff9bfd415a0f1a775cc6b7a9ba7f802c22b19fde,1,630.2592838398112
809,0x83168ce4c87919d4e52c311fc8570155bbb117f4,1,630.2592838398112
810,0x3462da7ea23d73a9fed95c1300af4bc5821ec7c8,1,630.2592838398112
811,0xdb93342558502d4f522e774eac55d71bff8e6130,1,630.2592838398112
812,0x4b8af4e14a365e02bd110aa1dd64e988477b8aaf,1,655.2592838398112
813,0x2a01a77c1d98baf53e059542574cd8ba0d0b035a,1,630.2592838398112
814,0x804958591b1ebec23cfa7c81a99a3f1ef5979ff8,1,12519.15928383981
815,0xfb9185561e912a4bb20ae13f113847f6626c56b5,1,630.2592838398112
816,0x64bb5092df968e7509132acc126e73d7de3410ff,1,630.2592838398112
817,0x4761fd5aa1513d0eb8c3ce599e718c6b4ae50e22,1,630.2592838398112
818,0xde78a646c581f4b253ab49859590fcd427db2aab,1,630.2592838398112
819,0xd453e91f692eb5437cf345e09545827576e3225d,1,630.2592838398112
820,0x2874dc337f5821b5fa832bbc305107dc4a57608e,1,630.2592838398112
821,0xc02ad38d5df2724bf1cc7983244301e2185f9462,4,2517.474233287251
822,0x534a8a849bf1299dc9773cd14cc0223ee377989c,1,630.2592838398112
823,0x153b93374f4e8edb54ba0569e6ea6b46e5e46a5d,2,1262.6527756043913
824,0x9dd1be57df8ff363629d7301211dd9dd5d30c466,1,630.2592838398112
825,0xc348f4b6dbf1b156d802810db2f6d59f36c837bf,1,630.2592838398112
826,0xcfb1495fc39a4bd101ada0f4c81754671f24843f,1,630.2592838398112
827,0x28d262ee24e7ffa7b0958962cad78ade8c39be28,1,630.2592838398112
828,0x9e0a2c8a7d60b9e6382cc13df3483330fac4535d,1,630.2592838398112
829,0xaff726578eb3e36219ba17d8a12578a3160c1fcc,3,1898.563756731138
831,0x8f7037074c7cd129588b5a8d731d116dc645eb6a,1,630.2592838398112
832,0x60d24bc5f2e95b082fe62669e24c1dcf2513dc21,1,630.2592838398112
833,0xf2439241881964006369c0e2377d45f3740f48a0,1,630.2592838398112
834,0xd15031d0942634ccac10274e68945a23d2720922,1,630.2592838398112
835,0x9b35c3602c664773b99f0e2c1639ebe659be788a,4,2514.6446022260734
836,0xabafb3447f8a4f351f7845df54026c290b399f8a,1,630.2592838398112
837,0x102a618b36c32b338c03526255dcf2a39eb1897f,1,630.2592838398112
838,0xe676ca06283d7340611f70e90bcb0402a982ee5c,1,630.2592838398112
839,0xe44436ac79b3d92631395de6d86568af927c627a,1,630.2592838398112
840,0x6964f870aa07461521ba2f947837a00e0a4c008b,1,630.2592838398112
841,0xeb456428815f395e6f02d4982f5521116c89c620,2,49263.611068668055
842,0x5a4177620576be32664da8051f4171bbd984ffd6,1,630.2592838398112
843,0xce485e854ef129d13dc1e25d103412bd25e97904,1,630.2592838398112
844,0xd572cd5aa778bbe04375f132fe89a1af5ca4b1c5,1,630.2592838398112
845,0xe085327c5ad2f77147f10973fed45fb19d734f7e,1,630.2592838398112
846,0x28ab9b5f50bbff7a5fd84ef61d31f62655c3ee96,1,630.2592838398112
847,0x40f526bfc696556b02d422dac853b61f4646c3c9,1,630.2592838398112
848,0x651519c90a810c628b631a14cbfa53a36ab4d1ad,1,630.2592838398112
849,0x3a9732edd0624b39d006c89a0e327020dc06eb99,1,630.2592838398112
850,0x6ff412f54e10588a2cf0442ccfb228f866ff1684,1,630.2592838398112
851,0x03edd76c30398a47b61857138d1197cad32db02f,1,630.2592838398112
852,0xa235f5d5ed149b053f58f1015dd3ab92d651df5b,1,630.2592838398112
853,0x127e8d8c3bbcde01987051a79debddb64ef77978,1,630.2592838398112
854,0xe74c41ab9c6fce0e01ccb824c25a58b796019ef0,1,630.2592838398112
855,0x751b3eef33e7f4e4e6c6937a7ea2a02b3d04fb34,1,630.2592838398112
856,0x6302a3e201974e6a299c1363d9db9e68050d004d,1,630.2592838398112
857,0x7c6553933a471b43ce3a76a02245c5162c82522c,1,630.2592838398112
858,0x2d9d906201be2dfec47b45b7e07f292cfde1c0aa,1,630.2592838398112
859,0xe9908744df557482897cb17a707e4b55681936c9,1,630.2592838398112
860,0x8b3c0a57bc85644b0be7a4f889642602cc2c34f4,1,630.2592838398112
861,0xf17017dd78887f7a6d03a81e36ffbdf67eac2b8a,1,630.2592838398112
862,0x1279854e002018ef6dd0194341363d7be7645c18,1,630.2592838398112
863,0x35829b2eeba3006dfe8dfc9d2086201b64aad9b5,1,630.2592838398112
864,0xb51ff2f65b935142aab32abefa1c0e29a4161d31,1,630.2592838398112
865,0x3e6c0c60ca56a95729aaead4202f76563ff9be0f,1,630.2592838398112
866,0x68272e5d34a67515efe926cc12ecb82bbf49bb87,1,630.2592838398112
867,0x365b94ab73ab228544a66e46b90be4deb946a6de,2,1258.2482896385422
868,0x7029bfa9a85ebf4653945be520dc3b7f1181f4af,1,630.2592838398112
869,0xac980b82b58c2a908f06649f1ef5a46dbf89da41,1,630.2592838398112
870,0xaaa2cc267cd3747f33984a81a6f28de1d460897a,1,630.2592838398112
871,0x834cd5a02813eb6d7ae06e85bef4552a1faf51de,1,630.2592838398112
872,0xdef05994b66704dd9c453be761e20076062760ef,1,630.2592838398112
873,0x2bc5dcbddf182324c4e03a5ff48addc19233dd27,2,1262.886073773185
874,0xdb17b2610344945b6499d611d02f18f3eda63ab9,1,630.2592838398112
875,0xdbf049b470e7cdb1bfc19d9ca15b1c8c1128aa20,1,630.2592838398112
876,0x1168c56199a5a6746a6e0d50c706d34b12728aa5,1,630.2592838398112
877,0x9ec490c4b8c76daba0215cf0ef565a63459834ec,1,630.2592838398112
878,0x640fa770ea86752e5207051c34ca12b6c9d1484d,4,2516.7137848352113
879,0x22a08747cc31ae9f6ba316f3dcaf96d9a4ff94a4,1,630.2592838398112
880,0x3126b0605e601dabb87afa9948ba5688f3ff479c,1,630.2592838398112
881,0x10547c9d4fe35e1b3916547366aeb79684082cb3,1,630.2592838398112
882,0xa0ddc5c24169aca7d6c259c1b8ad3c9356e8df27,1,630.2592838398112
883,0x26d49a8cd56875173eacd06d92a195bb341b7ae4,1,630.2592838398112
884,0xc5aa90e8ffe852890c2db126e507ffe4c81f0afe,1,630.2592838398112
885,0x5d55918f70b0b12db129f88f1a4ba1abd474fcf8,1,2630.259283839811
886,0x5b6852b9717ad0b8dda64101102b51a230945009,1,630.2592838398112
887,0x36d817cc2fdf7d6be5b7bf5cd4369f35f84b128e,1,630.2592838398112
888,0x187500818fd3ba83270d546921abf44ede7fdde6,4,2511.961447946655
889,0x7db339c1c71f2b250cf80a00da210a010be374d9,1,630.2592838398112
890,0x2c6f5641f64f0d6b2d83969d69d45e60f3eb5060,1,630.2592838398112
891,0xe2c420a99ef7a86e1a65891ff00fa48516c6cfd4,1,630.2592838398112
892,0x7148e797ecdcee03a1dc5ea9050a2cc5de08b509,1,630.2592838398112
893,0xa3e3376b2395d6e598dba44e3609310b0b6f90bc,1,630.2592838398112
894,0x8c25951a926873af92a24b122792d007091274ac,1,630.2592838398112
895,0xae08e6bb57c01d001bea1bdf6c8c59086736743f,4,2514.1547522757396
896,0x51b869479f460b21d68087397e68f6e725e83b04,1,630.2592838398112
897,0x1b7a52a8902d07571d4eb862c0c9e6fa00f7459d,1,630.2592838398112
898,0x7992a58de5f4ef9d4401cb001dd611d2dac27ed7,1,630.2592838398112
899,0x14b27e03a394cadec25b2b20573e1ce88f482e91,1,630.2592838398112
900,0x579b659288863879c1ce04f29457d1eb331bbaa3,1,630.2592838398112
901,0xff530642b6b945f27ef486f7120e31ad017db890,1,630.2592838398112
902,0x419b48a56e6df1f353a0fc05f760581618aec235,1,630.2592838398112
903,0x881ba90cf5c4d0afa9b39990b1790ea115496d5c,1,630.2592838398112
904,0x745ec6bfa1ad806844918e62b8b24191ffc1b235,1,630.2592838398112
905,0x07482cb1c77b527f5e9d747a579302fa3a5104ae,1,630.2592838398112
906,0xbc0c19235d263aa6ffe8a4dec7901a343539d7e1,1,630.2592838398112
907,0x0fb577b206f32b379586b9edeb97be2766ad1b94,1,630.2592838398112
908,0x2cc5102265df27e13b514081d18b675b29ce6151,1,630.2592838398112
909,0x816db126482d4d4006e182d73ffd6254cf9bed7b,1,630.2592838398112
910,0xfc3c962fad2c1cc77f1a0d46e7b8a2de79a21774,1,630.2592838398112
911,0xed6cb81a9c8c869baf9126a7819444409f6c7a54,1,630.2592838398112
912,0x57f65d97c9121f58fe414add531cc20853af3c83,1,630.2592838398112
913,0xbda2f14b959b4c34d5d4ef24b40bb1a36bdc46de,1,630.2592838398112
914,0x8889bc01df9b009612e25003eba5d07678dc18ad,1,630.2592838398112
915,0x81dcab1513d88478a3536348d6d7560f2d8762a4,1,630.2592838398112
916,0xd69c6ea26974db7b121548f511d8008266466f9e,1,630.2592838398112
917,0xc9e05b1c25b6f9e5a38895685f5b432bdbbf760a,1,630.2592838398112
918,0xc6234427c69e3bd5fff0dd6945bd6d7a3471f542,1,630.2592838398112
919,0xd92af972adab99f2ddadc5f11068ce2c69421b5b,1,630.2592838398112
920,0x921979e2c824a96d64caa5edd62e3b77c1b81b50,3,13769.306384752992
921,0x3310fd13c6c55f054cc128439e1e51cd0cb16fed,1,630.2592838398112
922,0xb96bc6f3caaa788b394590a0cdce04c798e49b4b,1,630.2592838398112
923,0x3208c5a25b4693f7166aed1eb1cb9e8a0b80fe4b,1,630.2592838398112
924,0xaccbe4a95776c87b7ec8249bac85e4b524be0c0b,1,630.2592838398112
925,0x19845fb2f5ed29f7653ebf9824060f351be2f54b,1,630.2592838398112
926,0x4ff25ae1b4bf1cee786d5458b43f116d3203d374,1,630.2592838398112
927,0x8d474ec5a9c36bd84c3e6382d0ffc6b60f901067,1,630.2592838398112
928,0xcc9ed2e1a9a7349f679f39609788e7d17a4c8583,1,630.2592838398112
929,0x454c66152a110eb759b2fc09ddc52cd74dca3f54,1,630.2592838398112
930,0xe4bd92d9c22c4b34c65cc22d753eedb5e956221a,1,630.2592838398112
931,0x454f5710f506f6cfbae0f6794f5b128de127190c,1,630.2592838398112
932,0xbde35d4b3d9ad9265dc3d4bf79c232c989214727,1,630.2592838398112
933,0xaccdbf111831a204e1919280945a39f3841c2396,1,630.2592838398112
934,0x90668f14f9dc9491a3d801692cc93a8be16dee35,1,630.2592838398112
935,0x6fa8ac42a7022eb358dac2c5526f966bfc18ed11,1,630.2592838398112
936,0x608028f2c5e61b93f0b93304d276bf992807feb4,1,630.2592838398112
937,0xa5894f85b5bb5145a69c3f4a41bb4918a8463701,1,630.2592838398112
938,0xacc02714e11df5e00fdb2e8e9f210b348083854f,1,630.2592838398112
939,0x2f85fb2a2d54f30ac38148166b75ce22c3c15b43,1,630.2592838398112
940,0x7b8a6e7777793614f27799199e32e80f03d18dbe,1,630.2592838398112
941,0xbb73c02cd7a3f8417ef31a40bbf7b517dedc13d1,1,630.2592838398112
942,0x2e27296db73efa090c33823b0b637f031d1a1f97,1,630.2592838398112
943,0x127e8d8c3bbcde01987051a79debddb64ef77978,1,630.2592838398112
944,0x196ae96369336545288b74a70d72477b3a6fdf99,2,1287.6816820021668
945,0x6f97b7de6be7b7771e975e46bae96c35e332e172,1,630.2592838398112
946,0x01b88308e0cc94d103cc255fd12569f0ef8ba8fb,1,630.2592838398112
947,0xaaf6822f7d79b0001388a87e254719a79a1d0928,1,630.2592838398112
948,0xdf6b43dca3ab880c976e2453cd7e9ecedbcfe905,1,630.2592838398112
949,0xd4681a1176830427366d2fec84aaf5f04beab2e8,1,630.2592838398112
950,0xa3b3f26de89fe2670aca5c5a4477f9d37b5cc806,4,22624.094404262683
951,0xf2369008053ca8e6fd7a0ccea3baf0915eff1149,1,630.2592838398112
952,0xdb93342558502d4f522e774eac55d71bff8e6130,1,630.2592838398112
953,0x083b52e2a78ef8ca34d3387812c3ae29e0a3bde4,1,630.2592838398112
954,0xe06ad0acb3956f98c9df77bd02cdfd4426b2208d,1,630.2592838398112
955,0x26474f395c327415f42167c7ae53ab7413078dc9,1,630.2592838398112
956,0x824932206b216977e3a94094a9d6ecfc6851f0c8,1,630.2592838398112
957,0x436d531dd1d50913b24a1fa7de91dbc27f5b8fe3,1,630.2592838398112
958,0xd4627fd6840d8cbe44e39521d39a637191cfaf02,1,630.2592838398112
959,0xa0025526a98c638fc7c6f59dedb071f2691d0acf,1,630.2592838398112
960,0x94b062d2b0732aa31d1181747bf475f4eb0ab339,1,630.2592838398112
961,0x862ff706242e5bb49e36b5d10b7a813cae458914,1,630.2592838398112
962,0x7b00f9ad649b870640faf1d16d7281c2ad294e25,1,630.2592838398112
963,0x68e085c50a4cc7a74c3ef6cbd13d919c68b234e8,1,680.2592838398112
964,0x7902dc17644cb68fc421d3889e77bdd8125fddb0,1,630.2592838398112
965,0x9332e35e87eac40a0810813a7a12c458e8043184,1,630.2592838398112
966,0x29e3fe685fa832e597f31f7ae18e868e9f130fee,1,630.2592838398112
967,0x46622e91f95f274f4f76460b38d1f5e00905f767,1,630.2592838398112
968,0x2c4109e0f6aa46986c66ddcd66c6c7c80cebb4d7,1,630.2592838398112
969,0xbe99e01d0bbfb80e12a88ecc9619d8223c6925b9,1,630.2592838398112
970,0xce24321d0544f2873d028342a66e9998fb487e1b,1,630.2592838398112
971,0x1e3a56c1a7be6587bdbfa285d48797c4e121f173,1,8931.25928383981
972,0x26d7b4fe67f4601643304b5023b3caf3a72e8504,1,630.2592838398112
973,0xa9076b5ba0aa393915cc4143653e7a01b96b5e12,1,630.2592838398112
974,0x5c131c1967db214a77e2bf0977e481e22665bf51,1,630.2592838398112
975,0x259f7c14adc88c758d96431c6749294aa29461a2,1,630.2592838398112
976,0x329a7fb9cee4fbae221b215c7dfbabb64ce641ee,1,630.2592838398112
977,0x7020ae2927743071336877c3c1f97ad79e4b74f3,1,630.2592838398112
978,0x4761fd5aa1513d0eb8c3ce599e718c6b4ae50e22,1,630.2592838398112
979,0xfefbc45f6bd1b8baeb2549267f5e906f8a3b42f1,3,1892.9150374194157
980,0x02b0c14d2c03852ccebd1b2e66ab3c075a57711d,1,630.2592838398112
981,0x5f658e1a604a479a726ddfaa53382f84f5c6caba,1,630.2592838398112
982,0x07e9ddcbeb02b121df864ede32e79e6d11fcd4cc,1,630.2592838398112
983,0xc2f094439cd1fc45af3e8a679984927abab0d3d9,1,630.2592838398112
984,0x816cd00584aae4d8ecc59e09296c1548de84aad9,1,630.2592838398112
985,0x59b4046045117887044cf92ffc0a09481118ab47,1,630.2592838398112
986,0xf0ff80bccbcd478da7bec057ac4fb037d466c850,1,630.2592838398112
987,0xca16b6208efa84e543d48904f853265bc2705cc1,1,630.2592838398112
988,0x071c152e0254724043457c18fce1cf4b9ad469ee,1,630.2592838398112
989,0xe8d12bc5f6dfad8e8b20e25267d3b0eed83cf025,1,630.2592838398112
990,0x5066ddc9a4ec820027b1b615b7cb4e331c318c4d,1,630.2592838398112
991,0xcbb8be2e4ef71b77f58b98334491e9bbd9888e34,1,630.2592838398112
992,0xdfdd5e3deae2dcc5d538be65bc6798858e7de523,1,630.2592838398112
993,0x9a8998e8cf03bb946064a970033ddfee56879898,1,630.2592838398112
994,0xc2de8595ba1dfcaeaae261b590a76b369abf518a,1,630.2592838398112
995,0x77619274c699437e043fc6df6d3e45007fed16ac,1,630.2592838398112
996,0xc11f42d7b2ff88bc32da5d06bc4b7467ac2b80aa,1,630.2592838398112
997,0x731ce67f432533c5b2749ad77320cc4fde312cab,1,630.2592838398112
998,0x12ada1c908233ab4f4691cddd33acc2381d123f6,1,630.2592838398112
999,0xcaee24e114a75467863dd6bd939ad0eedd8f8387,1,630.2592838398112
1000,0xedb5f6d408dcdf6a981cbb1f3e401343a312c9d9,1,21880.25928383981
